time,pitch,Syllable1,Syllable2,Normtime,speaker,pitch_con
13,7.799447106,1,1,_LLAA2,s1,_LLAA2_s1_2
14,6.311174525,1,1,_LLAA2,s1,_LLAA2_s1_2
15,5.25009182,1,1,_LLAA2,s1,_LLAA2_s1_2
16,4.40680119,1,1,_LLAA2,s1,_LLAA2_s1_2
17,3.783182352,1,1,_LLAA2,s1,_LLAA2_s1_2
18,3.270763881,1,1,_LLAA2,s1,_LLAA2_s1_2
19,2.728171396,1,1,_LLAA2,s1,_LLAA2_s1_2
20,2.14605439,1,1,_LLAA2,s1,_LLAA2_s1_2
21,1.463822127,1,1,_LLAA2,s1,_LLAA2_s1_2
22,0.556931757,1,1,_LLAA2,s1,_LLAA2_s1_2
23,-0.541835972,1,1,_LLAA2,s1,_LLAA2_s1_2
24,-1.856887187,1,1,_LLAA2,s1,_LLAA2_s1_2
25,-2.17881572,1,1,_LLAA2,s1,_LLAA2_s1_2
26,-2.187173172,1,1,_LLAA2,s1,_LLAA2_s1_2
27,-2.912136738,1,1,_LLAA2,s1,_LLAA2_s1_2
28,-4.307674036,1,1,_LLAA2,s1,_LLAA2_s1_2
29,-5.459169228,1,1,_LLAA2,s1,_LLAA2_s1_2
30,-5.459169228,1,1,_LLAA2,s1,_LLAA2_s1_2
1,203.3151842,1,1,_LLAA2,s2,_LLAA2_s2_1
2,218.8173368,1,1,_LLAA2,s2,_LLAA2_s2_1
3,234.1846441,1,1,_LLAA2,s2,_LLAA2_s2_1
4,249.1249888,1,1,_LLAA2,s2,_LLAA2_s2_1
5,260.0370097,1,1,_LLAA2,s2,_LLAA2_s2_1
6,266.5857222,1,1,_LLAA2,s2,_LLAA2_s2_1
7,274.9476067,1,1,_LLAA2,s2,_LLAA2_s2_1
8,284.0144008,1,1,_LLAA2,s2,_LLAA2_s2_1
9,284.6270649,1,1,_LLAA2,s2,_LLAA2_s2_1
10,283.0516097,1,1,_LLAA2,s2,_LLAA2_s2_1
11,274.1343761,1,1,_LLAA2,s2,_LLAA2_s2_1
12,262.4691903,1,1,_LLAA2,s2,_LLAA2_s2_1
13,247.3083377,1,1,_LLAA2,s2,_LLAA2_s2_1
14,230.7586621,1,1,_LLAA2,s2,_LLAA2_s2_1
15,213.5558492,1,1,_LLAA2,s2,_LLAA2_s2_1
16,195.6264689,1,1,_LLAA2,s2,_LLAA2_s2_1
17,177.5813353,1,1,_LLAA2,s2,_LLAA2_s2_1
18,159.2598354,1,1,_LLAA2,s2,_LLAA2_s2_1
19,141.312185,1,1,_LLAA2,s2,_LLAA2_s2_1
20,123.9248349,1,1,_LLAA2,s2,_LLAA2_s2_1
21,107.7626705,1,1,_LLAA2,s2,_LLAA2_s2_1
22,92.2890058,1,1,_LLAA2,s2,_LLAA2_s2_1
23,80.34574975,1,1,_LLAA2,s2,_LLAA2_s2_1
24,69.63085356,1,1,_LLAA2,s2,_LLAA2_s2_1
25,64.38798805,1,1,_LLAA2,s2,_LLAA2_s2_1
26,61.02472101,1,1,_LLAA2,s2,_LLAA2_s2_1
27,60.998847,1,1,_LLAA2,s2,_LLAA2_s2_1
28,63.32674067,1,1,_LLAA2,s2,_LLAA2_s2_1
29,67.22182445,1,1,_LLAA2,s2,_LLAA2_s2_1
30,72.25635725,1,1,_LLAA2,s2,_LLAA2_s2_1
1,83.29702578,1,1,_LLAA2,s2,_LLAA2_s2_2
2,84.61519161,1,1,_LLAA2,s2,_LLAA2_s2_2
3,84.09185675,1,1,_LLAA2,s2,_LLAA2_s2_2
4,80.63218776,1,1,_LLAA2,s2,_LLAA2_s2_2
5,73.3324058,1,1,_LLAA2,s2,_LLAA2_s2_2
6,64.24194537,1,1,_LLAA2,s2,_LLAA2_s2_2
7,51.64684994,1,1,_LLAA2,s2,_LLAA2_s2_2
8,37.63543059,1,1,_LLAA2,s2,_LLAA2_s2_2
9,22.42575919,1,1,_LLAA2,s2,_LLAA2_s2_2
10,8.286797035,1,1,_LLAA2,s2,_LLAA2_s2_2
11,-4.734709421,1,1,_LLAA2,s2,_LLAA2_s2_2
12,-15.48353555,1,1,_LLAA2,s2,_LLAA2_s2_2
13,-23.1925449,1,1,_LLAA2,s2,_LLAA2_s2_2
14,-29.28189003,1,1,_LLAA2,s2,_LLAA2_s2_2
15,-32.02689985,1,1,_LLAA2,s2,_LLAA2_s2_2
16,-33.8235307,1,1,_LLAA2,s2,_LLAA2_s2_2
17,-34.54568588,1,1,_LLAA2,s2,_LLAA2_s2_2
18,-34.5410025,1,1,_LLAA2,s2,_LLAA2_s2_2
19,-34.37617967,1,1,_LLAA2,s2,_LLAA2_s2_2
20,-34.09672796,1,1,_LLAA2,s2,_LLAA2_s2_2
21,-33.86758563,1,1,_LLAA2,s2,_LLAA2_s2_2
22,-33.66872985,1,1,_LLAA2,s2,_LLAA2_s2_2
23,-33.48067639,1,1,_LLAA2,s2,_LLAA2_s2_2
24,-33.36739524,1,1,_LLAA2,s2,_LLAA2_s2_2
25,-33.36817943,1,1,_LLAA2,s2,_LLAA2_s2_2
26,-33.45271264,1,1,_LLAA2,s2,_LLAA2_s2_2
27,-33.60927549,1,1,_LLAA2,s2,_LLAA2_s2_2
28,-34.00857679,1,1,_LLAA2,s2,_LLAA2_s2_2
29,-34.18736865,1,1,_LLAA2,s2,_LLAA2_s2_2
30,-34.18736865,1,1,_LLAA2,s2,_LLAA2_s2_2
1,11.2053207,2,1,_LHBA1,s3,_LHBA1_s3_1
2,13.90855735,2,1,_LHBA1,s3,_LHBA1_s3_1
3,17.024073,2,1,_LHBA1,s3,_LHBA1_s3_1
4,20.64509284,2,1,_LHBA1,s3,_LHBA1_s3_1
5,23.36956134,2,1,_LHBA1,s3,_LHBA1_s3_1
6,27.04118267,2,1,_LHBA1,s3,_LHBA1_s3_1
7,32.68042909,2,1,_LHBA1,s3,_LHBA1_s3_1
8,38.69456012,2,1,_LHBA1,s3,_LHBA1_s3_1
9,44.78740519,2,1,_LHBA1,s3,_LHBA1_s3_1
10,50.82858611,2,1,_LHBA1,s3,_LHBA1_s3_1
11,56.48863138,2,1,_LHBA1,s3,_LHBA1_s3_1
12,61.83381443,2,1,_LHBA1,s3,_LHBA1_s3_1
13,66.3037481,2,1,_LHBA1,s3,_LHBA1_s3_1
14,69.97058195,2,1,_LHBA1,s3,_LHBA1_s3_1
15,73.02745273,2,1,_LHBA1,s3,_LHBA1_s3_1
16,74.73818657,2,1,_LHBA1,s3,_LHBA1_s3_1
17,75.92066624,2,1,_LHBA1,s3,_LHBA1_s3_1
18,76.55796936,2,1,_LHBA1,s3,_LHBA1_s3_1
19,76.43090032,2,1,_LHBA1,s3,_LHBA1_s3_1
20,76.07051775,2,1,_LHBA1,s3,_LHBA1_s3_1
21,75.42038449,2,1,_LHBA1,s3,_LHBA1_s3_1
22,74.54627675,2,1,_LHBA1,s3,_LHBA1_s3_1
23,73.41286742,2,1,_LHBA1,s3,_LHBA1_s3_1
24,71.74658069,2,1,_LHBA1,s3,_LHBA1_s3_1
25,69.39955659,2,1,_LHBA1,s3,_LHBA1_s3_1
26,66.55293304,2,1,_LHBA1,s3,_LHBA1_s3_1
27,62.58684277,2,1,_LHBA1,s3,_LHBA1_s3_1
28,57.71727126,2,1,_LHBA1,s3,_LHBA1_s3_1
29,52.30903995,2,1,_LHBA1,s3,_LHBA1_s3_1
30,46.65671895,2,1,_LHBA1,s3,_LHBA1_s3_1
1,36.38881657,2,1,_LHBA1,s3,_LHBA1_s3_2
2,33.30394279,2,1,_LHBA1,s3,_LHBA1_s3_2
3,31.33608092,2,1,_LHBA1,s3,_LHBA1_s3_2
4,30.72022462,2,1,_LHBA1,s3,_LHBA1_s3_2
5,31.86298928,2,1,_LHBA1,s3,_LHBA1_s3_2
6,33.653644,2,1,_LHBA1,s3,_LHBA1_s3_2
7,36.27719218,2,1,_LHBA1,s3,_LHBA1_s3_2
8,39.26388887,2,1,_LHBA1,s3,_LHBA1_s3_2
9,42.16438454,2,1,_LHBA1,s3,_LHBA1_s3_2
10,44.5817183,2,1,_LHBA1,s3,_LHBA1_s3_2
11,46.12732847,2,1,_LHBA1,s3,_LHBA1_s3_2
12,47.07904371,2,1,_LHBA1,s3,_LHBA1_s3_2
13,46.8050537,2,1,_LHBA1,s3,_LHBA1_s3_2
14,45.70248585,2,1,_LHBA1,s3,_LHBA1_s3_2
15,44.03134487,2,1,_LHBA1,s3,_LHBA1_s3_2
16,41.59368821,2,1,_LHBA1,s3,_LHBA1_s3_2
17,39.02055827,2,1,_LHBA1,s3,_LHBA1_s3_2
18,36.32442156,2,1,_LHBA1,s3,_LHBA1_s3_2
19,33.62182839,2,1,_LHBA1,s3,_LHBA1_s3_2
20,30.94721581,2,1,_LHBA1,s3,_LHBA1_s3_2
21,28.31006151,2,1,_LHBA1,s3,_LHBA1_s3_2
22,25.78910783,2,1,_LHBA1,s3,_LHBA1_s3_2
23,23.31577849,2,1,_LHBA1,s3,_LHBA1_s3_2
24,20.90628816,2,1,_LHBA1,s3,_LHBA1_s3_2
25,20.31006384,2,1,_LHBA1,s3,_LHBA1_s3_2
26,19.96781684,2,1,_LHBA1,s3,_LHBA1_s3_2
27,18.86217272,2,1,_LHBA1,s3,_LHBA1_s3_2
28,17.31018809,2,1,_LHBA1,s3,_LHBA1_s3_2
29,15.80979473,2,1,_LHBA1,s3,_LHBA1_s3_2
30,15.80979473,2,1,_LHBA1,s3,_LHBA1_s3_2
1,-40.32742496,2,3,_HLBC4,s1,_HLBC4_s1_1
2,-44.13351375,2,3,_HLBC4,s1,_HLBC4_s1_1
3,-48.55696282,2,3,_HLBC4,s1,_HLBC4_s1_1
4,-53.66003509,2,3,_HLBC4,s1,_HLBC4_s1_1
5,-56.46092749,2,3,_HLBC4,s1,_HLBC4_s1_1
6,-59.47403539,2,3,_HLBC4,s1,_HLBC4_s1_1
7,-62.92592455,2,3,_HLBC4,s1,_HLBC4_s1_1
8,-63.4088596,2,3,_HLBC4,s1,_HLBC4_s1_1
9,-61.93140116,2,3,_HLBC4,s1,_HLBC4_s1_1
10,-57.7697231,2,3,_HLBC4,s1,_HLBC4_s1_1
11,-49.07358135,2,3,_HLBC4,s1,_HLBC4_s1_1
12,-38.20944792,2,3,_HLBC4,s1,_HLBC4_s1_1
13,-24.51797196,2,3,_HLBC4,s1,_HLBC4_s1_1
14,-7.519331021,2,3,_HLBC4,s1,_HLBC4_s1_1
15,10.86844152,2,3,_HLBC4,s1,_HLBC4_s1_1
16,30.77703221,2,3,_HLBC4,s1,_HLBC4_s1_1
17,50.1990288,2,3,_HLBC4,s1,_HLBC4_s1_1
18,68.56722849,2,3,_HLBC4,s1,_HLBC4_s1_1
19,84.02098275,2,3,_HLBC4,s1,_HLBC4_s1_1
20,94.46378174,2,3,_HLBC4,s1,_HLBC4_s1_1
21,101.3863001,2,3,_HLBC4,s1,_HLBC4_s1_1
22,101.8585893,2,3,_HLBC4,s1,_HLBC4_s1_1
23,96.9517788,2,3,_HLBC4,s1,_HLBC4_s1_1
24,88.47223343,2,3,_HLBC4,s1,_HLBC4_s1_1
25,74.76764651,2,3,_HLBC4,s1,_HLBC4_s1_1
26,58.34922535,2,3,_HLBC4,s1,_HLBC4_s1_1
27,39.81235126,2,3,_HLBC4,s1,_HLBC4_s1_1
28,17.06482415,2,3,_HLBC4,s1,_HLBC4_s1_1
29,-8.505992919,2,3,_HLBC4,s1,_HLBC4_s1_1
30,-37.26270941,2,3,_HLBC4,s1,_HLBC4_s1_1
1,-88.60569177,2,3,_HLBC4,s1,_HLBC4_s1_2
2,-124.5681618,2,3,_HLBC4,s1,_HLBC4_s1_2
3,-160.9779058,2,3,_HLBC4,s1,_HLBC4_s1_2
4,-200.2275388,2,3,_HLBC4,s1,_HLBC4_s1_2
5,-239.097213,2,3,_HLBC4,s1,_HLBC4_s1_2
6,-276.950625,2,3,_HLBC4,s1,_HLBC4_s1_2
7,-311.8314173,2,3,_HLBC4,s1,_HLBC4_s1_2
8,-342.4025771,2,3,_HLBC4,s1,_HLBC4_s1_2
9,-365.8321573,2,3,_HLBC4,s1,_HLBC4_s1_2
10,-383.2818649,2,3,_HLBC4,s1,_HLBC4_s1_2
11,-391.0795949,2,3,_HLBC4,s1,_HLBC4_s1_2
12,-394.3421934,2,3,_HLBC4,s1,_HLBC4_s1_2
13,-387.3497617,2,3,_HLBC4,s1,_HLBC4_s1_2
14,-378.0510975,2,3,_HLBC4,s1,_HLBC4_s1_2
15,-359.2896377,2,3,_HLBC4,s1,_HLBC4_s1_2
16,-339.5038569,2,3,_HLBC4,s1,_HLBC4_s1_2
17,-314.0343221,2,3,_HLBC4,s1,_HLBC4_s1_2
18,-288.3991754,2,3,_HLBC4,s1,_HLBC4_s1_2
19,-262.192283,2,3,_HLBC4,s1,_HLBC4_s1_2
20,-236.9504196,2,3,_HLBC4,s1,_HLBC4_s1_2
21,-213.4191932,2,3,_HLBC4,s1,_HLBC4_s1_2
22,-191.9731394,2,3,_HLBC4,s1,_HLBC4_s1_2
23,-172.6396648,2,3,_HLBC4,s1,_HLBC4_s1_2
24,-164.0359457,2,3,_HLBC4,s1,_HLBC4_s1_2
25,-161.6584038,2,3,_HLBC4,s1,_HLBC4_s1_2
26,-156.6125363,2,3,_HLBC4,s1,_HLBC4_s1_2
27,-150.7645405,2,3,_HLBC4,s1,_HLBC4_s1_2
28,-141.7945516,2,3,_HLBC4,s1,_HLBC4_s1_2
29,-132.8778408,2,3,_HLBC4,s1,_HLBC4_s1_2
30,-132.8778408,2,3,_HLBC4,s1,_HLBC4_s1_2
1,-67.95610655,2,3,_HLBC4,s3,_HLBC4_s3_1
2,-71.0218858,2,3,_HLBC4,s3,_HLBC4_s3_1
3,-73.47961901,2,3,_HLBC4,s3,_HLBC4_s3_1
4,-75.05019946,2,3,_HLBC4,s3,_HLBC4_s3_1
5,-74.9200973,2,3,_HLBC4,s3,_HLBC4_s3_1
6,-73.48507454,2,3,_HLBC4,s3,_HLBC4_s3_1
7,-70.20729011,2,3,_HLBC4,s3,_HLBC4_s3_1
8,-64.76328432,2,3,_HLBC4,s3,_HLBC4_s3_1
9,-55.8329594,2,3,_HLBC4,s3,_HLBC4_s3_1
10,-45.09813756,2,3,_HLBC4,s3,_HLBC4_s3_1
11,-33.08359268,2,3,_HLBC4,s3,_HLBC4_s3_1
12,-20.00647854,2,3,_HLBC4,s3,_HLBC4_s3_1
13,-5.83088388,2,3,_HLBC4,s3,_HLBC4_s3_1
14,9.096301176,2,3,_HLBC4,s3,_HLBC4_s3_1
15,24.69213704,2,3,_HLBC4,s3,_HLBC4_s3_1
16,40.837481,2,3,_HLBC4,s3,_HLBC4_s3_1
17,56.53227991,2,3,_HLBC4,s3,_HLBC4_s3_1
18,71.21332655,2,3,_HLBC4,s3,_HLBC4_s3_1
19,84.44469051,2,3,_HLBC4,s3,_HLBC4_s3_1
20,92.9814369,2,3,_HLBC4,s3,_HLBC4_s3_1
21,97.55038123,2,3,_HLBC4,s3,_HLBC4_s3_1
22,98.10348945,2,3,_HLBC4,s3,_HLBC4_s3_1
23,93.48646768,2,3,_HLBC4,s3,_HLBC4_s3_1
24,83.33719171,2,3,_HLBC4,s3,_HLBC4_s3_1
25,69.59222868,2,3,_HLBC4,s3,_HLBC4_s3_1
26,52.58290997,2,3,_HLBC4,s3,_HLBC4_s3_1
27,32.63524191,2,3,_HLBC4,s3,_HLBC4_s3_1
28,9.694670695,2,3,_HLBC4,s3,_HLBC4_s3_1
29,-15.96639679,2,3,_HLBC4,s3,_HLBC4_s3_1
30,-44.7676742,2,3,_HLBC4,s3,_HLBC4_s3_1
1,-94.55708491,2,3,_HLBC4,s3,_HLBC4_s3_2
2,-132.6268858,2,3,_HLBC4,s3,_HLBC4_s3_2
3,-171.0096982,2,3,_HLBC4,s3,_HLBC4_s3_2
4,-209.5833352,2,3,_HLBC4,s3,_HLBC4_s3_2
5,-244.3063565,2,3,_HLBC4,s3,_HLBC4_s3_2
6,-274.4287745,2,3,_HLBC4,s3,_HLBC4_s3_2
7,-299.9413013,2,3,_HLBC4,s3,_HLBC4_s3_2
8,-313.1971481,2,3,_HLBC4,s3,_HLBC4_s3_2
9,-319.2075444,2,3,_HLBC4,s3,_HLBC4_s3_2
10,-318.724537,2,3,_HLBC4,s3,_HLBC4_s3_2
11,-307.2661742,2,3,_HLBC4,s3,_HLBC4_s3_2
12,-289.446727,2,3,_HLBC4,s3,_HLBC4_s3_2
13,-266.4321972,2,3,_HLBC4,s3,_HLBC4_s3_2
14,-236.400873,2,3,_HLBC4,s3,_HLBC4_s3_2
15,-204.7371085,2,3,_HLBC4,s3,_HLBC4_s3_2
16,-172.399142,2,3,_HLBC4,s3,_HLBC4_s3_2
17,-142.1624296,2,3,_HLBC4,s3,_HLBC4_s3_2
18,-116.1511536,2,3,_HLBC4,s3,_HLBC4_s3_2
19,-93.70770033,2,3,_HLBC4,s3,_HLBC4_s3_2
20,-77.87406622,2,3,_HLBC4,s3,_HLBC4_s3_2
21,-66.33381682,2,3,_HLBC4,s3,_HLBC4_s3_2
22,-57.5913684,2,3,_HLBC4,s3,_HLBC4_s3_2
23,-51.97514298,2,3,_HLBC4,s3,_HLBC4_s3_2
24,-47.37991244,2,3,_HLBC4,s3,_HLBC4_s3_2
25,-44.0999506,2,3,_HLBC4,s3,_HLBC4_s3_2
26,-44.0475995,2,3,_HLBC4,s3,_HLBC4_s3_2
27,-42.93499084,2,3,_HLBC4,s3,_HLBC4_s3_2
28,-41.17740654,2,3,_HLBC4,s3,_HLBC4_s3_2
29,-38.6388822,2,3,_HLBC4,s3,_HLBC4_s3_2
30,-38.01494006,2,3,_HLBC4,s3,_HLBC4_s3_2
1,-191.0394448,2,3,_HLBC4,s2,_HLBC4_s2_1
2,-192.2297887,2,3,_HLBC4,s2,_HLBC4_s2_1
3,-192.7319497,2,3,_HLBC4,s2,_HLBC4_s2_1
4,-190.9963141,2,3,_HLBC4,s2,_HLBC4_s2_1
5,-187.7126531,2,3,_HLBC4,s2,_HLBC4_s2_1
6,-182.6861117,2,3,_HLBC4,s2,_HLBC4_s2_1
7,-170.2985255,2,3,_HLBC4,s2,_HLBC4_s2_1
8,-154.8395522,2,3,_HLBC4,s2,_HLBC4_s2_1
9,-126.0565802,2,3,_HLBC4,s2,_HLBC4_s2_1
10,-93.72875386,2,3,_HLBC4,s2,_HLBC4_s2_1
11,-48.72947744,2,3,_HLBC4,s2,_HLBC4_s2_1
12,-0.315126262,2,3,_HLBC4,s2,_HLBC4_s2_1
13,52.9895998,2,3,_HLBC4,s2,_HLBC4_s2_1
14,106.6919811,2,3,_HLBC4,s2,_HLBC4_s2_1
15,160.6119085,2,3,_HLBC4,s2,_HLBC4_s2_1
16,207.0462057,2,3,_HLBC4,s2,_HLBC4_s2_1
17,250.7128114,2,3,_HLBC4,s2,_HLBC4_s2_1
18,281.0515966,2,3,_HLBC4,s2,_HLBC4_s2_1
19,305.261477,2,3,_HLBC4,s2,_HLBC4_s2_1
20,318.1873488,2,3,_HLBC4,s2,_HLBC4_s2_1
21,320.4287876,2,3,_HLBC4,s2,_HLBC4_s2_1
22,315.1582363,2,3,_HLBC4,s2,_HLBC4_s2_1
23,297.4396187,2,3,_HLBC4,s2,_HLBC4_s2_1
24,276.2220191,2,3,_HLBC4,s2,_HLBC4_s2_1
25,241.7402473,2,3,_HLBC4,s2,_HLBC4_s2_1
26,204.5886748,2,3,_HLBC4,s2,_HLBC4_s2_1
27,160.9876274,2,3,_HLBC4,s2,_HLBC4_s2_1
28,114.6237736,2,3,_HLBC4,s2,_HLBC4_s2_1
29,65.78976178,2,3,_HLBC4,s2,_HLBC4_s2_1
30,11.16107506,2,3,_HLBC4,s2,_HLBC4_s2_1
1,-45.26594308,2,3,_HLBC4,s2,_HLBC4_s2_2
2,-105.5142401,2,3,_HLBC4,s2,_HLBC4_s2_2
3,-166.4818009,2,3,_HLBC4,s2,_HLBC4_s2_2
4,-233.0547713,2,3,_HLBC4,s2,_HLBC4_s2_2
5,-300.2889262,2,3,_HLBC4,s2,_HLBC4_s2_2
6,-369.7688802,2,3,_HLBC4,s2,_HLBC4_s2_2
7,-437.0842327,2,3,_HLBC4,s2,_HLBC4_s2_2
8,-500.2195535,2,3,_HLBC4,s2,_HLBC4_s2_2
9,-556.0381855,2,3,_HLBC4,s2,_HLBC4_s2_2
10,-603.0891223,2,3,_HLBC4,s2,_HLBC4_s2_2
11,-637.7894022,2,3,_HLBC4,s2,_HLBC4_s2_2
12,-663.1198355,2,3,_HLBC4,s2,_HLBC4_s2_2
13,-672.6198998,2,3,_HLBC4,s2,_HLBC4_s2_2
14,-674.7502455,2,3,_HLBC4,s2,_HLBC4_s2_2
15,-659.7051509,2,3,_HLBC4,s2,_HLBC4_s2_2
16,-640.2600558,2,3,_HLBC4,s2,_HLBC4_s2_2
17,-606.3530247,2,3,_HLBC4,s2,_HLBC4_s2_2
18,-570.8831433,2,3,_HLBC4,s2,_HLBC4_s2_2
19,-530.062046,2,3,_HLBC4,s2,_HLBC4_s2_2
20,-489.2193777,2,3,_HLBC4,s2,_HLBC4_s2_2
21,-448.2410961,2,3,_HLBC4,s2,_HLBC4_s2_2
22,-416.3768216,2,3,_HLBC4,s2,_HLBC4_s2_2
23,-411.7153533,2,3,_HLBC4,s2,_HLBC4_s2_2
24,-403.2311233,2,3,_HLBC4,s2,_HLBC4_s2_2
25,-388.0871978,2,3,_HLBC4,s2,_HLBC4_s2_2
26,-368.5442535,2,3,_HLBC4,s2,_HLBC4_s2_2
27,-344.2051569,2,3,_HLBC4,s2,_HLBC4_s2_2
28,-334.2779401,2,3,_HLBC4,s2,_HLBC4_s2_2
29,-334.2779401,2,3,_HLBC4,s2,_HLBC4_s2_2
30,-334.2779401,2,3,_HLBC4,s2,_HLBC4_s2_2
1,-222.3069887,3,4,_HHCD1,s3,_HHCD1_s3_1
2,-230.9980333,3,4,_HHCD1,s3,_HHCD1_s3_1
3,-239.1330337,3,4,_HHCD1,s3,_HHCD1_s3_1
4,-246.5906532,3,4,_HHCD1,s3,_HHCD1_s3_1
5,-250.2051419,3,4,_HHCD1,s3,_HHCD1_s3_1
6,-253.7420323,3,4,_HHCD1,s3,_HHCD1_s3_1
7,-257.9067781,3,4,_HHCD1,s3,_HHCD1_s3_1
8,-257.1789457,3,4,_HHCD1,s3,_HHCD1_s3_1
9,-253.3724558,3,4,_HHCD1,s3,_HHCD1_s3_1
10,-244.0454891,3,4,_HHCD1,s3,_HHCD1_s3_1
11,-230.0434361,3,4,_HHCD1,s3,_HHCD1_s3_1
12,-213.3787316,3,4,_HHCD1,s3,_HHCD1_s3_1
13,-192.8893976,3,4,_HHCD1,s3,_HHCD1_s3_1
14,-171.1537177,3,4,_HHCD1,s3,_HHCD1_s3_1
15,-148.6318352,3,4,_HHCD1,s3,_HHCD1_s3_1
16,-126.4786294,3,4,_HHCD1,s3,_HHCD1_s3_1
17,-105.5600519,3,4,_HHCD1,s3,_HHCD1_s3_1
18,-85.83659098,3,4,_HHCD1,s3,_HHCD1_s3_1
19,-69.18429007,3,4,_HHCD1,s3,_HHCD1_s3_1
20,-54.04721355,3,4,_HHCD1,s3,_HHCD1_s3_1
21,-40.90336866,3,4,_HHCD1,s3,_HHCD1_s3_1
22,-30.17317904,3,4,_HHCD1,s3,_HHCD1_s3_1
23,-20.14988674,3,4,_HHCD1,s3,_HHCD1_s3_1
24,-10.82505836,3,4,_HHCD1,s3,_HHCD1_s3_1
25,-0.788479869,3,4,_HHCD1,s3,_HHCD1_s3_1
26,9.911870656,3,4,_HHCD1,s3,_HHCD1_s3_1
27,22.24416654,3,4,_HHCD1,s3,_HHCD1_s3_1
28,38.45853611,3,4,_HHCD1,s3,_HHCD1_s3_1
29,57.2328487,3,4,_HHCD1,s3,_HHCD1_s3_1
30,80.59446365,3,4,_HHCD1,s3,_HHCD1_s3_1
1,133.2884808,3,4,_HHCD1,s3,_HHCD1_s3_2
2,166.7592374,3,4,_HHCD1,s3,_HHCD1_s3_2
3,197.7941588,3,4,_HHCD1,s3,_HHCD1_s3_2
4,226.0272406,3,4,_HHCD1,s3,_HHCD1_s3_2
5,248.0362153,3,4,_HHCD1,s3,_HHCD1_s3_2
6,263.3523965,3,4,_HHCD1,s3,_HHCD1_s3_2
7,272.5202137,3,4,_HHCD1,s3,_HHCD1_s3_2
8,272.519197,3,4,_HHCD1,s3,_HHCD1_s3_2
9,263.8630589,3,4,_HHCD1,s3,_HHCD1_s3_2
10,249.2556449,3,4,_HHCD1,s3,_HHCD1_s3_2
11,228.1859403,3,4,_HHCD1,s3,_HHCD1_s3_2
12,197.9122177,3,4,_HHCD1,s3,_HHCD1_s3_2
13,163.7669209,3,4,_HHCD1,s3,_HHCD1_s3_2
14,126.1406681,3,4,_HHCD1,s3,_HHCD1_s3_2
15,85.2069002,3,4,_HHCD1,s3,_HHCD1_s3_2
16,45.17064853,3,4,_HHCD1,s3,_HHCD1_s3_2
17,6.682495582,3,4,_HHCD1,s3,_HHCD1_s3_2
18,-27.84518167,3,4,_HHCD1,s3,_HHCD1_s3_2
19,-57.23930471,3,4,_HHCD1,s3,_HHCD1_s3_2
20,-82.37497797,3,4,_HHCD1,s3,_HHCD1_s3_2
21,-102.1284855,3,4,_HHCD1,s3,_HHCD1_s3_2
22,-117.7256423,3,4,_HHCD1,s3,_HHCD1_s3_2
23,-131.502556,3,4,_HHCD1,s3,_HHCD1_s3_2
24,-143.2937736,3,4,_HHCD1,s3,_HHCD1_s3_2
25,-142.9026089,3,4,_HHCD1,s3,_HHCD1_s3_2
26,-146.2317593,3,4,_HHCD1,s3,_HHCD1_s3_2
27,-152.8390699,3,4,_HHCD1,s3,_HHCD1_s3_2
28,-163.4513508,3,4,_HHCD1,s3,_HHCD1_s3_2
29,-166.3456092,3,4,_HHCD1,s3,_HHCD1_s3_2
30,-166.3456092,3,4,_HHCD1,s3,_HHCD1_s3_2
1,81.69617569,4,4,_LLDD5,s3,_LLDD5_s3_1
2,84.77906018,4,4,_LLDD5,s3,_LLDD5_s3_1
3,87.25126896,4,4,_LLDD5,s3,_LLDD5_s3_1
4,89.11157584,4,4,_LLDD5,s3,_LLDD5_s3_1
5,88.11893286,4,4,_LLDD5,s3,_LLDD5_s3_1
6,85.80522001,4,4,_LLDD5,s3,_LLDD5_s3_1
7,82.16840423,4,4,_LLDD5,s3,_LLDD5_s3_1
8,73.23007199,4,4,_LLDD5,s3,_LLDD5_s3_1
9,61.12987431,4,4,_LLDD5,s3,_LLDD5_s3_1
10,45.88310766,4,4,_LLDD5,s3,_LLDD5_s3_1
11,26.94192925,4,4,_LLDD5,s3,_LLDD5_s3_1
12,7.494004053,4,4,_LLDD5,s3,_LLDD5_s3_1
13,-12.44977472,4,4,_LLDD5,s3,_LLDD5_s3_1
14,-30.53297723,4,4,_LLDD5,s3,_LLDD5_s3_1
15,-46.35393799,4,4,_LLDD5,s3,_LLDD5_s3_1
16,-59.92098744,4,4,_LLDD5,s3,_LLDD5_s3_1
17,-67.64170929,4,4,_LLDD5,s3,_LLDD5_s3_1
18,-72.26807095,4,4,_LLDD5,s3,_LLDD5_s3_1
19,-73.8261197,4,4,_LLDD5,s3,_LLDD5_s3_1
20,-69.943052,4,4,_LLDD5,s3,_LLDD5_s3_1
21,-63.66627023,4,4,_LLDD5,s3,_LLDD5_s3_1
22,-55.02292147,4,4,_LLDD5,s3,_LLDD5_s3_1
23,-42.76368197,4,4,_LLDD5,s3,_LLDD5_s3_1
24,-29.11232121,4,4,_LLDD5,s3,_LLDD5_s3_1
25,-14.08415687,4,4,_LLDD5,s3,_LLDD5_s3_1
26,3.538148667,4,4,_LLDD5,s3,_LLDD5_s3_1
27,21.6475599,4,4,_LLDD5,s3,_LLDD5_s3_1
