time,pitch,duration,artist,role_type,shengqiang,tone,word,pitch_con
15,440.41,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
16,437.99,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
17,434.74,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
18,428.65,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
19,413.38,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
20,413.28,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
21,412.57,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
22,412,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
23,414.7,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
24,429.8,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
25,430.57,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
26,432,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
27,437.01,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
28,438.24,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
29,426.74,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
30,431.6,3.381820627,Bao Fei,XS,E,2,er2,2_17_175
1,377.46,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
2,377.87,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
3,377.84,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
4,377.66,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
5,376.97,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
6,376.05,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
7,375.05,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
8,374.1,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
9,373.24,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
10,372.51,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
11,371.73,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
12,371.04,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
13,370.36,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
14,369.72,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
15,368.95,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
16,368.14,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
17,367.21,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
18,366.32,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
19,365.39,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
20,364.38,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
21,363.41,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
22,362.49,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
23,361.57,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
24,360.69,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
25,360.11,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
26,359.86,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
27,360.36,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
28,361.83,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
29,363.53,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
30,365.25,0.525797144,Jin Xuebin,XS,E,4,fu4,4_16_82
1,701.75,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
2,700.67,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
3,699.97,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
4,698.84,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
5,697.63,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
6,697.07,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
7,696.1,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
8,696.58,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
9,697.3,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
10,697.38,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
11,698.11,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
12,698.19,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
13,697.55,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
14,696.5,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
15,695.54,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
16,693.85,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
17,692.57,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
18,691.53,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
19,690.09,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
20,688.74,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
21,687.31,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
22,685.49,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
23,684.06,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
24,683.19,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
25,682.24,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
26,681.61,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
27,681.14,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
28,680.43,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
29,679.8,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
30,679.41,0.448586677,Zhang Jianfeng,LS,X,3,zhi3,3_15_90
1,386.4,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
2,387,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
3,387.92,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
4,389.09,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
5,390.53,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
6,392.67,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
7,395.74,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
8,400.09,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
9,404.94,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
10,410.21,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
11,415.34,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
12,420.45,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
13,425.04,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
14,429.58,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
15,434.07,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
16,438.24,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
17,442.2,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
18,446.15,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
19,449.56,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
20,452.84,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
21,456.36,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
22,459.59,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
23,462.35,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
24,464.75,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
25,466.25,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
26,466.63,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
27,466.04,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
28,464.01,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
29,461.83,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
30,460.32,0.51025776,Guo Yuejin,LD,E,4,shi4,4_8_55
1,658.74,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
2,658.93,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
3,662.84,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
4,667.41,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
5,673.55,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
6,679.39,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
7,680.79,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
8,678.1,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
9,671.04,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
10,662.48,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
11,655.43,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
12,654.58,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
13,657.42,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
14,662.76,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
15,667.08,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
16,668.68,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
17,666.23,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
18,664.3,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
19,662.52,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
20,663.45,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
21,666.93,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
22,672.51,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
23,679.9,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
24,686.84,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
25,688.4,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
26,673.87,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
27,646.87,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
28,614.88,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
29,564.95,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
30,544.44,1.110158845,Liu Guijuan,D,X,1,hua1,1_2_127
1,494.9,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
2,499.01,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
3,497.83,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
4,497.83,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
5,498.73,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
6,497.97,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
7,495.54,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
8,498.27,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
9,494.43,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
10,498.1,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
11,494.95,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
12,501.36,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
13,496.98,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
14,502.17,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
15,505.2,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
16,508.58,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
17,506.05,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
18,524.87,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
19,557.32,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
20,593.72,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
21,608.06,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
22,618.82,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
23,612.16,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
24,587.76,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
25,558.15,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
26,554.41,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
27,546.48,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
28,537.95,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
29,526.98,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
30,511.66,6.032829115,Jin Xuebin,XS,X,1,kui1,1_19_39
1,622.3,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
2,619.09,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
3,604.18,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
4,602.75,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
5,605.73,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
6,606.79,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
7,607,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
8,608.75,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
9,609.39,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
10,609.39,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
11,612.94,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
12,622.21,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
13,629.42,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
14,630.72,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
15,629.69,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
16,625.43,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
17,616.78,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
18,603.53,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
19,588.8,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
20,573.53,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
21,563.91,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
22,559.65,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
23,556.34,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
24,566.61,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
25,580.14,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
26,592.48,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
27,604.16,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
28,621.44,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
29,627.11,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
30,626.63,1.566232873,Liu Guijuan,D,X,1,hu1,1_2_10
1,507.95,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
2,508.19,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
3,509.1,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
4,510.51,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
5,512.17,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
6,514.43,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
7,517.23,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
8,520.05,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
9,522.27,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
10,524.69,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
11,526.87,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
12,528.89,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
13,530.79,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
14,533.62,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
15,536.47,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
16,539.89,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
17,543.66,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
18,547.62,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
19,550.85,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
20,554.36,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
21,557.37,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
22,560.22,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
23,562.74,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
24,565.54,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
25,567.9,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
26,569.8,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
27,571.18,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
28,572.43,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
29,573.29,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
30,573.63,0.368727846,Du Zhenjie,LS,E,4,bu4,4_13_86
1,333.58,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
2,331.82,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
3,327.98,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
4,325.36,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
5,326.05,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
6,328.76,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
7,334.29,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
8,341.33,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
9,395.33,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
10,447.57,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
11,497.08,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
12,544.82,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
13,591.46,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
14,593.95,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
15,594.92,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
16,596.84,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
17,597.73,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
18,598.21,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
19,595.93,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
20,594.13,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
21,592.35,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
22,592.28,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
23,592.76,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
24,593.24,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
25,593.93,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
26,595.16,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
27,595.78,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
28,595.92,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
29,596.03,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
30,595.92,0.545866333,Du Zhenjie,LS,E,4,jian4,4_13_89
1,423.57,0.607016678,An Ping,J,E,3,chun3,3_4_97
2,424.55,0.607016678,An Ping,J,E,3,chun3,3_4_97
3,426.08,0.607016678,An Ping,J,E,3,chun3,3_4_97
4,427.45,0.607016678,An Ping,J,E,3,chun3,3_4_97
5,428.24,0.607016678,An Ping,J,E,3,chun3,3_4_97
6,428.44,0.607016678,An Ping,J,E,3,chun3,3_4_97
7,427.9,0.607016678,An Ping,J,E,3,chun3,3_4_97
8,426.62,0.607016678,An Ping,J,E,3,chun3,3_4_97
9,424.81,0.607016678,An Ping,J,E,3,chun3,3_4_97
10,422.8,0.607016678,An Ping,J,E,3,chun3,3_4_97
11,420.85,0.607016678,An Ping,J,E,3,chun3,3_4_97
12,419.24,0.607016678,An Ping,J,E,3,chun3,3_4_97
13,418.17,0.607016678,An Ping,J,E,3,chun3,3_4_97
14,417.69,0.607016678,An Ping,J,E,3,chun3,3_4_97
15,417.64,0.607016678,An Ping,J,E,3,chun3,3_4_97
16,417.93,0.607016678,An Ping,J,E,3,chun3,3_4_97
17,418.51,0.607016678,An Ping,J,E,3,chun3,3_4_97
18,419.24,0.607016678,An Ping,J,E,3,chun3,3_4_97
19,419.96,0.607016678,An Ping,J,E,3,chun3,3_4_97
20,420.69,0.607016678,An Ping,J,E,3,chun3,3_4_97
21,421.32,0.607016678,An Ping,J,E,3,chun3,3_4_97
22,421.91,0.607016678,An Ping,J,E,3,chun3,3_4_97
23,422.54,0.607016678,An Ping,J,E,3,chun3,3_4_97
24,423.18,0.607016678,An Ping,J,E,3,chun3,3_4_97
25,423.81,0.607016678,An Ping,J,E,3,chun3,3_4_97
26,424.6,0.607016678,An Ping,J,E,3,chun3,3_4_97
27,425.38,0.607016678,An Ping,J,E,3,chun3,3_4_97
28,425.97,0.607016678,An Ping,J,E,3,chun3,3_4_97
29,426.68,0.607016678,An Ping,J,E,3,chun3,3_4_97
30,426.88,0.607016678,An Ping,J,E,3,chun3,3_4_97
1,622.3,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
2,620.16,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
3,606.44,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
4,605.08,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
5,606.6,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
6,608.03,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
7,610.03,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
8,616.16,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
9,618.97,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
10,619.84,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
11,620.93,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
12,625.73,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
13,628.45,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
14,627.87,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
15,625.91,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
16,626.05,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
17,631.58,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
18,636.37,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
19,630.44,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
20,614.2,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
21,596.71,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
22,576.16,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
23,557.14,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
24,547.8,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
25,547.62,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
26,547.49,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
27,547.36,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
28,549.96,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
29,552.39,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
30,558.02,1.520411542,Liu Guijuan,D,X,1,jian1,1_2_19
1,791.34,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
2,794.56,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
3,803.78,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
4,812.29,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
5,820.86,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
6,828.53,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
7,834.17,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
8,837.82,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
9,839.95,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
10,841.5,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
11,843.25,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
12,844.91,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
13,845.89,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
14,845.98,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
15,843.95,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
16,832.59,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
17,834.56,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
18,836.33,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
19,839.27,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
20,843.67,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
21,856.7,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
22,856.41,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
23,856.6,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
24,856.6,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
25,857.1,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
26,857.49,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
27,857.1,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
28,856.11,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
29,854.86,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
30,853.05,0.706674526,Li Jun,LS,X,2,feng2,2_14_113
1,672.39,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
2,669.56,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
3,664.17,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
4,659.04,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
5,655.3,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
6,652.95,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
7,652.87,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
8,655.62,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
9,661.92,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
10,671.75,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
11,686.71,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
12,705.13,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
13,722.71,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
14,737.47,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
15,745.53,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
16,742.21,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
17,728.98,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
18,706.85,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
19,676.17,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
20,643.29,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
21,613.91,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
22,588.77,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
23,570.9,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
24,562.25,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
25,559.11,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
26,558.13,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
27,557.36,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
28,554.57,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
29,551.47,0.71896265,Jin Xuebin,XS,X,1,jing1,1_19_34
