1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,duration,artist,role_type,shengqiang,tone,word,pitch_con
4172.129613483243,4173.129527467856,4187.129951470721,4192.130035553388,4213.130709256458,4237.1316162640605,4210.13065747198,4064.1260785214517,3980.123496354721,3973.123335069523,3984.1236953031885,3996.123959877645,3984.1236953031885,4176.129596678341,4234.131446725665,4218.130810527299,4204.130667308059,4205.130558830657,4190.130129154854,4095.1271166831316,3974.1233237877577,3975.1233153282305,3999.1240417487643,4003.124198780763,3993.124028348457,3977.1234986663717,3970.1231953139954,3966.12313285129,3980.123496354721,4003.124198780763,1.458112519151996,Liu Guijuan,D,X,2,lian2,2_2_125
4201.130408000356,4187.129951470721,4143.128602449649,4080.1265310956937,4136.128318350776,4205.130558830657,4201.130408000356,4158.128987518327,4172.129613483243,4225.131081095971,4233.131344344317,4199.130344137449,4186.129876933254,4205.130558830657,4222.13114922838,4233.131344344317,4272.132620889466,4245.131834970692,4116.127631459685,4013.1244445691073,4009.124411683416,4008.1243331461396,3993.124028348457,3988.1236929133133,3976.1233093527053,3980.123496354721,4002.1242641964063,4044.1254523840144,3813.1184476517897,3752.1164126432836,1.5142817979432834,Liu Guijuan,D,X,1,jian1,1_2_208
3795.117743788496,3759.1165491862075,3773.1171159789196,3810.118323032005,3811.1182691839012,3708.1151626876704,3593.111530565325,3543.1099527766605,3528.1094825301557,3454.1071324695267,3485.1081429626197,3712.1151455108766,3802.1180869715067,3791.1175974524886,3789.1175515553496,3780.1173168051328,3793.1176982408015,3810.118323032005,3799.11798036432,3754.116469813253,3698.1147496572985,3647.1131015456795,3604.1117700802884,3565.1106901416238,3548.1101114782596,3556.1103264685316,3564.110641704401,3558.110368003335,3552.1102110897937,3995.123986751262,1.422148920757877,Liu Guijuan,D,X,4,yuan4,4_2_167
4197.130348276046,4199.130344137449,4174.1295537368105,4067.1262186919494,3996.123959877645,4085.126846440998,4200.130240400845,4242.131588291433,4197.130348276046,4184.129878195718,4213.130709256458,4233.131344344317,4221.1309662272315,4225.131081095971,4223.1309222872405,4225.131081095971,4249.1319058000045,4285.13297838918,4264.132457834833,4151.128780906295,3998.1240831638142,4011.124541764541,4019.1248442296665,4033.1251485506746,4019.1248442296665,4005.1244274604396,4017.12469323257,4033.1251485506746,3850.1195401626264,3771.1171475429355,1.4660391919911149,Liu Guijuan,D,X,3,wo3,3_2_222
4527.140486531111,4530.140527301253,4538.140874665134,4538.140874665134,4535.140685136645,4536.140720128188,4540.140813844052,4548.141156271621,4568.141823221272,4607.143069562764,4663.144702512624,4705.146044361448,4728.14678169385,4730.146867193113,4711.146215593394,4656.144585642521,4590.142437265795,4553.141320745026,4522.140397189971,4510.139875033453,4537.14087660746,4555.141444115749,4550.141235275697,4521.140280363513,4512.140075843937,4544.141012854638,4553.141320745026,4533.140701622807,4558.141445484086,4561.141632973103,0.7390322805278515,Liu Guijuan,D,X,3,zen3,3_2_220
4505.139917009842,4518.1402739198575,4523.140359287283,4520.140291158928,4521.140280363513,4519.140288907272,4514.140092858172,4505.139917009842,4507.139926913642,4515.140155664457,4529.14052959516,4544.141012854638,4572.141880638797,4647.144278035393,4689.145585632766,4721.1465147147355,4747.147235064574,4751.147457798519,4743.147302408617,4721.1465147147355,4657.14454854141,4611.143177521809,4565.141651041917,4537.14087660746,4518.1402739198575,4505.139917009842,4512.140075843937,4521.140280363513,4528.140515903037,4528.140515903037,0.6944298656556782,Liu Guijuan,D,X,2,ge2,2_2_91
4503.139731953816,4512.140075843937,4525.140381975473,4540.140813844052,4547.141083350108,4554.141256084265,4553.141320745026,4547.141083350108,4529.14052959516,4488.139350987305,4493.139405938722,4638.144003647543,4702.145892864761,4747.147235064574,4747.147235064574,4732.146767542908,4700.145867670446,4618.14334390268,4557.141469907694,4534.140632171661,4513.140018880982,4508.139918836493,4512.140075843937,4514.140092858172,4516.140206985756,4520.140291158928,4528.140515903037,4535.140685136645,4535.140685136645,4537.14087660746,0.7660745245325984,Liu Guijuan,D,X,1,ai1,1_2_170
4548.141156271621,4511.139980551336,4484.139057582879,4483.1390883547,4485.139169683762,4487.1392447452845,4490.139268001554,4495.139572785707,4498.139499369067,4504.139757213648,4507.139926913642,4506.139926198529,4507.139926913642,4505.139917009842,4510.139875033453,4514.140092858172,4513.140018880982,4520.140291158928,4535.140685136645,4559.141533792349,4597.142677277486,4639.144005367812,4668.144932286422,4676.145073219146,4659.1445668098795,4626.143583614792,4575.141988778417,4538.140874665134,4508.139918836493,4501.13965921253,0.747221329013712,Liu Guijuan,D,X,1,xin1,1_2_174
3481.1080775304276,3470.107698171425,3469.107685670062,3488.1082228376736,3486.108191645169,3494.1084040796245,3509.108859296805,3515.109081486423,3504.108836190454,3528.1094825301557,3505.108753700052,3681.114194685806,3797.117945928044,3784.1175608331387,3764.1167547959794,3762.1166338975904,3786.117564940478,3729.115694902908,3485.1081429626197,3405.1056801511772,3384.1049878457725,3425.1062863268307,3443.106826071292,3449.107140679822,3442.106875211233,3453.1072430214845,3461.107409298159,3477.1079009556897,3459.1074442899994,3662.113712169759,1.3996831062638648,Liu Guijuan,D,X,2,wei2,2_2_115
3781.117433575934,3770.117003693354,3777.117180808508,3792.1177217611353,3780.1173168051328,3749.11633933351,3769.1170440226315,3794.1177414918952,3763.1167099972477,3672.11391964031,3582.1111955239967,3538.1097464781415,3504.108836190454,3496.108527174844,3488.1082228376736,3483.1081093669604,3493.1083693820246,3487.108175646623,2287.108175646623,3510.461188288269,4220.131044301952,4223.1309222872405,4143.128602449649,4066.126260295796,4004.1243167671455,3994.1240094659647,3980.123496354721,3991.1238643392794,3996.123959877645,3923.1217948761573,1.603562775928367,Liu Guijuan,D,X,2,ceng2,2_2_98
3787.1175634139545,3792.1177217611353,3780.1173168051328,3788.117630869439,3799.11798036432,3778.117298361125,3788.117630869439,3769.1170440226315,3699.1149451799265,3603.111831193036,3524.1093052003152,3493.1083693820246,3479.1079213733747,3455.1072280991607,3456.1072682563868,3492.1083956700063,3511.1090539529464,3443.106826071292,3488.1082228376736,3483.1081093669604,3489.1083327755046,3492.1083956700063,3487.108175646623,3491.108355512992,4983.154607383577,5001.155154719469,5007.155497767212,3807.155497767212,2607.155497767212,2607.155497767212,1.5126725781024675,Liu Guijuan,D,X,4,da4,4_2_72
3845.1192769243426,3843.1193363001016,3843.1193363001016,3829.1188533767363,3810.118323032005,3795.117743788496,3776.1171359282566,3768.1170512578183,3767.1169166493437,3769.1170440226315,3779.1173798538207,3788.117630869439,3795.117743788496,3805.1181232384033,3810.118323032005,3812.1183817091887,3809.1183310502224,3803.1180717086067,3796.117812083113,3786.117564940478,3777.117180808508,3764.1167547959794,3742.116052445102,3723.1155470810368,3701.114963502195,3680.114318864289,3662.113712169759,3650.1132346670092,3631.112758027805,3608.1118553142123,0.8439804083833451,Liu Guijuan,D,X,2,lu2,2_2_110
3763.1167099972477,3758.1166796582906,3751.116452233743,3753.1164552776772,3751.116452233743,3754.116469813253,3756.116523170655,3760.1167173184667,3771.1171475429355,3778.117298361125,3786.117564940478,3790.117648154111,3788.117630869439,3773.1171159789196,3763.1167099972477,3737.115924440574,3713.1151610861307,3684.114250882599,3644.113027780123,3615.1121901581573,3601.111779068316,3590.1114809307946,3567.1107689412092,3550.110266107977,3545.110063941449,3535.109756712989,3524.1093052003152,3505.108753700052,3495.108499323819,3487.108175646623,0.6619704738977532,Liu Guijuan,D,X,4,nei4,4_2_77
4200.130240400845,4189.130077901781,4165.129245649122,4101.1272847031305,4093.127126780632,4190.130129154854,4209.130609936932,4154.128998096054,4147.128673302504,4227.131104943847,4231.131239331235,4204.130667308059,4195.130253035782,4207.130471304198,4217.13100331489,4243.131806657397,4283.133016682044,4254.13195222375,4108.127531704833,4017.12469323257,4005.1244274604396,3991.1238643392794,3984.1236953031885,3986.123696504236,3997.124119443327,3997.124119443327,3800.1179875257826,3661.1136945490225,3705.1150879724414,3785.117528004212,1.5522486836850362,Liu Guijuan,D,X,4,jiao4,4_2_79
3979.123495876359,3979.123495876359,3966.12313285129,3965.122984246783,3969.123221166723,3983.1236937356844,3993.124028348457,3984.1236953031885,3979.123495876359,4134.128243455987,4329.134317527014,4347.134883128164,4302.133503400312,4280.132788714417,4295.133316993701,4338.134633987123,4357.135210027851,4328.1343316073535,4301.133491890549,4307.133693950844,4349.135057051713,4373.1357801320655,4367.135614278464,4332.134432985356,4344.134891915924,4387.136246485568,4470.138808920042,4465.138660748808,4423.137224333373,4395.1363610771095,1.1984262396494216,Liu Guijuan,D,X,2,lian2,2_2_92
3785.117528004212,3799.11798036432,3810.118323032005,3806.118082672409,3801.1180588243406,3810.118323032005,3779.1173798538207,3638.1128608111508,3509.108859296805,3476.107797525669,3476.107797525669,3482.1081251957075,3492.1083956700063,3480.1080952803204,3486.108191645169,3490.1082491297157,3489.1083327755046,3349.1040087496353,4231.131239331235,3978.1234965349404,4087.1268507586633,4103.127397560853,4016.1246947032996,3995.123986751262,4005.1244274604396,3991.1238643392794,3996.123959877645,4016.1246947032996,4035.1254006238933,3934.1221239240585,1.3593480455670033,Liu Guijuan,D,X,4,zuo4,4_2_254
4192.130035553388,4147.128673302504,4037.1252099268704,3988.1236929133133,4094.127139759089,4189.130077901781,4166.129400200297,4070.1262939176227,4083.126709009621,4199.130344137449,4234.131446725665,4213.130709256458,4206.130550035997,4219.130880401979,4224.131123087406,4253.131977718152,4304.133554067007,4280.132788714417,4141.128521693186,3994.1240094659647,3968.1230573920193,3970.1231953139954,3980.123496354721,3987.123695473485,3993.124028348457,4003.124198780763,4030.1252071424574,3916.121521026863,3763.1167099972477,3760.1167173184667,1.554871598521629,Liu Guijuan,D,X,2,er2,2_2_94
3801.1180588243406,3816.1184694416525,3782.117405264858,3843.1193363001016,3954.122778258159,3991.1238643392794,3992.123852249454,3996.123959877645,4007.1244358603194,3992.123852249454,3934.1221239240585,4082.126681955522,4187.129951470721,4181.129747233695,4171.129466976595,4167.129323417724,4178.12973928782,4209.130609936932,4223.1309222872405,4216.130786605914,4204.130667308059,4203.130367459531,4212.130707439008,4201.130408000356,4172.129613483243,4171.129466976595,3346.103864801402,3334.1035302214655,3313.102747557662,3305.1026154278084,1.5321490490651613,Liu Guijuan,D,X,3,zhuan3,3_2_13
4491.139365502181,4495.139572785707,4492.13945937737,4486.139280134416,4473.138825879899,4474.138933561639,4466.138594078627,4462.138455792546,4468.138620573414,4468.138620573414,4470.138808920042,4482.139118305875,4487.1392447452845,4486.139280134416,4489.13931089609,4490.139268001554,4478.138947344901,4457.138387470117,4418.137149382294,4377.135917036609,4238.131404446394,4165.129245649122,4202.130506926479,4206.130550035997,4211.130633833969,4215.130833361264,4210.13065747198,4194.13019017469,4158.128987518327,4191.130115112155,0.8180874170448647,Liu Guijuan,D,X,1,xuan1,1_2_52
3798.1178236028063,3800.1179875257826,3784.1175608331387,3799.11798036432,3772.1170400723063,3825.118571571888,3782.117405264858,3723.1155470810368,3807.118104079384,3787.1175634139545,3776.1171359282566,3949.122594130926,3947.122596708212,4005.1244274604396,3862.1198454027804,3768.1170512578183,3813.1184476517897,3906.1212168016305,3956.1227252527583,3964.1230359087954,4120.075092957228,4263.132350397396,4305.133592525461,4326.134204076876,4272.132620889466,4015.1244961182506,3729.115694902908,3627.1126872887444,3644.113027780123,3633.1126312820766,2.675391698041608,Liu Guijuan,D,X,3,ke3,3_2_203
4204.130667308059,4200.130240400845,4200.130240400845,4195.130253035782,4189.130077901781,4186.129876933254,4190.130129154854,4199.130344137449,4208.130491439363,4214.130807508769,4195.130253035782,4135.128481588471,4021.124758308202,3994.1240094659647,4009.124411683416,4021.124758308202,4021.124758308202,4017.12469323257,4011.124541764541,4005.1244274604396,4008.1243331461396,4035.1254006238933,4094.127139759089,4200.130240400845,4163.129283080618,4004.1243167671455,3961.1230347578303,3910.121447071399,3966.12313285129,4024.124909553496,1.2075411996869576,Liu Guijuan,D,X,1,sheng1,1_2_55
3473.1077631025105,3487.108175646623,3480.1080952803204,3502.108664583935,3746.116244912268,3472.107801869736,3508.1088443538556,3507.108884906707,3537.1097878223063,3771.1171475429355,3795.117743788496,3786.117564940478,3807.118104079384,3897.356633292835,3983.1236937356844,3955.1228449385017,3954.122778258159,3974.1233237877577,3978.1234965349404,3989.1238803016818,4299.133498268862,4303.133577572731,4263.132350397396,4256.132142855319,4303.133577572731,4302.133503400312,4283.133016682044,4312.133968185805,4310.133902152748,4098.127188630563,2.010623225921279,Liu Guijuan,D,X,3,shou3,3_2_228
4468.138620573414,4480.139032634985,4489.13931089609,4498.139499369067,4507.139926913642,4508.139918836493,4501.13965921253,4484.139057582879,4476.139009887047,4474.138933561639,4479.1390620379825,4488.139350987305,4495.139572785707,4505.139917009842,4515.140155664457,4519.140288907272,4517.140246508547,4520.140291158928,4515.140155664457,4501.13965921253,4494.139491664866,4499.139701850034,4500.139612373516,4483.1390883547,4479.1390620379825,4492.13945937737,4501.13965921253,4485.139169683762,4488.139350987305,4489.13931089609,0.7855509954952709,Liu Guijuan,D,X,1,sheng1,1_2_59
3981.1234976346987,4014.124664640555,4001.124132698637,3994.1240094659647,3999.1240417487643,3994.1240094659647,3988.1236929133133,3987.123695473485,3987.123695473485,3988.1236929133133,3982.123691967352,3987.123695473485,3988.1236929133133,3989.1238803016818,3997.124119443327,4002.1242641964063,4005.1244274604396,3995.123986751262,3980.123496354721,3918.1216629877417,3829.1188533767363,3797.117945928044,3782.117405264858,3784.1175608331387,3795.117743788496,3818.1184932388187,3830.1189267702293,3830.1189267702293,3822.1185932350645,3793.1176982408015,0.8063426952212467,Liu Guijuan,D,X,4,jian4,4_2_246
3761.1167455860023,3750.1163543215534,3753.1164552776772,3782.117405264858,3950.1226098819716,4007.1244358603194,4012.1244033956805,4002.1242641964063,3998.1240831638142,4000.124185467525,3990.12387358036,3897.120844163125,3742.116052445102,3692.114504411362,3758.1166796582906,3800.1179875257826,3779.1173798538207,3794.1177414918952,3769.1170440226315,3776.1171359282566,3791.1175974524886,3791.1175974524886,3790.117648154111,3796.117812083113,3793.1176982408015,3792.1177217611353,3820.1185354127265,3963.1230938074405,3978.1234965349404,3968.1230573920193,1.3737144783136728,Liu Guijuan,D,X,1,yi1,1_2_147
4356.135134965796,4328.1343316073535,4311.133825865642,4307.133693950844,4329.134317527014,4349.135057051713,4328.1343316073535,4294.133273244337,4311.133825865642,4391.13613495126,4399.136598526038,4331.134289882819,4284.132962822166,4297.133278607629,4330.134356235231,4335.1345414553425,4335.1345414553425,4388.136095205635,4442.137767263675,4362.135442706955,4173.129527467856,4027.124937066587,3995.123986751262,4004.1243167671455,4011.124541764541,4013.1244445691073,4004.1243167671455,4023.1249978586516,4056.1257815415574,3937.122197562641,1.4451124220922793,Liu Guijuan,D,X,1,zhong1,1_2_226
4475.13889840873,4475.13889840873,4478.138947344901,4488.139350987305,4500.139612373516,4515.140155664457,4528.140515903037,4530.140527301253,4528.140515903037,4520.140291158928,4519.140288907272,4517.140246508547,4515.140155664457,4527.140486531111,4557.141469907694,4602.142825168102,4633.143906865959,4644.144170828008,4641.1441202038495,4598.142756456276,4544.141012854638,4565.141651041917,4543.140993609339,4174.1295537368105,4155.128903725841,4163.129283080618,4180.129635010946,4193.13023123292,4210.13065747198,4220.131044301952,0.8348654483457949,Liu Guijuan,D,X,4,qie4,4_2_199
4293.133295160416,4293.133295160416,4296.13326532192,4300.13354348607,4306.133692507405,4314.133951933642,4321.134044039699,4322.134124319614,4323.13410167838,4318.133980284961,4310.133902152748,4300.13354348607,4291.133054468482,4289.133080703892,4289.133080703892,4293.133295160416,4303.133577572731,4319.134050897018,4344.134891915924,4359.135332577131,4345.134894143619,4302.133503400312,4315.133951928096,4369.1356196387505,4451.138099279706,4490.139268001554,4505.139917009842,4506.139926198529,4505.139917009842,4490.139268001554,0.7368598180885471,Liu Guijuan,D,X,1,sheng1,1_2_51
4425.137422579009,4438.137662460767,4463.138518455319,4411.136865302893,4274.13263347937,4203.130367459531,4193.13023123292,4191.130115112155,4166.129400200297,3840.1192677443046,3965.122984246783,4000.124185467525,3912.1215104589646,3719.1154844537723,3911.121366297969,3988.1236929133133,3987.123695473485,4006.124340605473,3999.1240417487643,4030.1252071424574,4052.12578278943,4234.131446725665,4243.131806657397,4199.130344137449,4235.1313045010875,4239.131611684247,4209.130609936932,4226.131130936069,4263.132350397396,4059.1259902957704,2.0110237926072045,Liu Guijuan,D,X,1,qiang1,1_2_148
3955.1228449385017,3986.123696504236,4096.127057281846,4032.1251842609113,3954.122778258159,4024.124909553496,3729.115694902908,3767.1169166493437,3776.1171359282566,3783.1174478359694,3772.1170400723063,3697.1146571016425,3587.111304344083,3542.1098991036115,3507.108884906707,3507.108884906707,3511.1090539529464,3502.108664583935,3496.108527174844,3486.108191645169,3494.1084040796245,3491.108355512992,3506.108854618406,3606.1118312978815,3751.116452233743,3756.116523170655,3765.116877166717,3786.117564940478,3789.1175515553496,3766.116858463461,2.435182145780402,Liu Guijuan,D,X,4,po4,4_2_113
3801.1180588243406,3801.1180588243406,3802.1180869715067,3803.1180717086067,3800.1179875257826,3790.117648154111,3781.117433575934,3775.1170556569514,3778.117298361125,3781.117433575934,3781.117433575934,3780.1173168051328,3778.117298361125,3774.117157439537,3776.1171359282566,3779.1173798538207,3783.1174478359694,3785.117528004212,3789.1175515553496,3794.1177414918952,3798.1178236028063,3802.1180869715067,3803.1180717086067,3801.1180588243406,3798.1178236028063,3794.1177414918952,3780.1173168051328,3769.1170440226315,3752.1164126432836,3735.115998519896,0.6488688614152807,Liu Guijuan,D,X,4,nei4,4_2_206
4525.140381975473,4521.140280363513,4519.140288907272,4521.140280363513,4512.140075843937,4497.139576879828,4480.139032634985,4487.1392447452845,4504.139757213648,4525.140381975473,4547.141083350108,4556.141331116807,4571.141875876653,4560.141596384987,4546.141127581548,4540.140813844052,4539.140853844216,4556.141331116807,4560.141596384987,4548.141156271621,4545.141011264891,4537.14087660746,4539.140853844216,4532.140753868569,4510.139875033453,4502.139699179797,4511.139980551336,4512.140075843937,4517.140246508547,4517.140246508547,0.7926664279266333,Liu Guijuan,D,X,3,wo3,3_2_96
4513.140018880982,4517.140246508547,4521.140280363513,4521.140280363513,4522.140397189971,4523.140359287283,4527.140486531111,4537.14087660746,4550.141235275697,4575.141988778417,4611.143177521809,4650.144432546529,4679.145261283891,4682.145271919436,4670.144844421397,4646.144163678112,4599.14279764079,4493.139405938722,4470.138808920042,4524.140448223873,4172.129613483243,4149.128833157327,4144.1285662080845,4156.128928855872,4171.129466976595,4181.129747233695,4189.130077901781,4198.130380023773,4209.130609936932,4207.130471304198,0.7498441320636857,Liu Guijuan,D,X,3,ye3,3_2_97
3766.116858463461,3763.1167099972477,3756.116523170655,3763.1167099972477,3797.117945928044,3815.1184387783414,3765.116877166717,3700.1147898443432,3634.112820709056,3564.110641704401,3546.1099968904964,3523.1092585896254,3517.1091617999214,3511.1090539529464,3510.108929306093,3511.1090539529464,3496.108527174844,3450.1069855991027,3544.1100491728216,4213.130709256458,4238.131404446394,4170.129260645946,4065.126091131875,4032.1251842609113,4021.124758308202,4014.124664640555,4006.124340605473,4020.124807448644,4038.1252744831386,3924.121803295246,1.580840226471878,Liu Guijuan,D,X,4,qie4,4_2_200
3960.1229182754714,3965.122984246783,3969.123221166723,3966.12313285129,3959.1230043481355,3966.12313285129,3977.1234986663717,3967.12309251858,3991.1238643392794,4082.126681955522,4377.135917036609,4340.134734624516,4287.13305451349,4239.131611684247,4240.131573235291,4280.132788714417,4323.13410167838,4335.1345414553425,4332.134432985356,4308.1337562228655,4300.13354348607,4309.133719447016,4315.133951928096,4318.133980284961,4313.133851192007,4315.133951928096,4345.134894143619,4428.137486859859,4455.138354239898,4447.13800197604,1.143242905255164,Liu Guijuan,D,X,2,ran2,2_2_104
3902.1210000567144,3814.1184667589355,3796.117812083113,3776.1171359282566,3784.1175608331387,3788.117630869439,3793.1176982408015,3805.1181232384033,3795.117743788496,3737.115924440574,3648.1131787123422,3600.1116662973136,3563.1105058995367,3548.1101114782596,3553.1103048356576,3567.1107689412092,3545.110063941449,3536.1097496148413,3506.108854618406,3504.108836190454,3501.108665033465,3497.108487415999,3494.1084040796245,3504.108836190454,3781.117433575934,3795.117743788496,3795.117743788496,3795.117743788496,3800.1179875257826,3800.1179875257826,1.5084188162265377,Liu Guijuan,D,X,3,hao3,3_2_176
3977.1234986663717,3974.1233237877577,3973.123335069523,3968.1230573920193,3963.1230938074405,3960.1229182754714,3959.1230043481355,3961.1230347578303,3968.1230573920193,3980.123496354721,3995.123986751262,4002.1242641964063,3997.124119443327,3977.1234986663717,3934.1221239240585,3844.119386840264,3797.117945928044,3769.1170440226315,3764.1167547959794,3781.117433575934,3803.1180717086067,3823.118706331193,3842.1192297631615,3837.1192266080757,3814.1184667589355,3779.1173798538207,3750.1163543215534,3757.1165612978784,3798.1178236028063,3757.1165612978784,0.8127431817331114,Liu Guijuan,D,X,4,an4,4_2_40
4503.139731953816,4515.140155664457,4534.140632171661,4542.140953826814,4539.140853844216,4505.139917009842,4482.139118305875,4504.139757213648,4535.140685136645,4546.141127581548,4521.140280363513,4498.139499369067,4501.13965921253,4513.140018880982,4501.13965921253,4482.139118305875,4484.139057582879,4494.139491664866,4527.140486531111,4526.1404417861495,4516.140206985756,4513.140018880982,4502.139699179797,4507.139926913642,4553.141320745026,4639.144005367812,4663.144702512624,4608.143024335711,4479.1390620379825,4523.140359287283,1.2270176706496443,Liu Guijuan,D,X,1,sheng1,1_2_48
4482.139118305875,4483.1390883547,4482.139118305875,4482.139118305875,4481.139003410477,4480.139032634985,4479.1390620379825,4478.138947344901,4476.139009887047,4474.138933561639,4473.138825879899,4471.138763136773,4470.138808920042,4468.138620573414,4467.138677849151,4466.138594078627,4467.138677849151,4471.138763136773,4474.138933561639,4479.1390620379825,4481.139003410477,4485.139169683762,4489.13931089609,4493.139405938722,4494.139491664866,4495.139572785707,4494.139491664866,4493.139405938722,4503.139731953816,4506.139926198529,0.4122519687103363,Liu Guijuan,D,X,1,feng1,1_2_47
4504.139757213648,4505.139917009842,4498.139499369067,4494.139491664866,4480.139032634985,4447.13800197604,4372.13568373955,4297.133278607629,4276.132775808485,4311.133825865642,4362.135442706955,4362.135442706955,4319.134050897018,4294.133273244337,4306.133692507405,4347.134883128164,4366.135592996993,4357.135210027851,4318.133980284961,4294.133273244337,4289.133080703892,4313.133851192007,4359.135332577131,4412.136923668919,4439.137631077757,4430.137420622267,4408.136833209488,4399.136598526038,4382.136118370282,4377.135917036609,1.2308869018988133,Liu Guijuan,D,X,1,ting1,1_2_43
3953.122721061592,3982.123691967352,3973.123335069523,4052.12578278943,4088.126892884553,3983.1236937356844,3977.1234986663717,3600.1116662973136,3751.116452233743,3762.1166338975904,3767.1169166493437,3761.1167455860023,3745.1161244053637,3675.11419259737,3563.1105058995367,3515.109081486423,3501.108665033465,3502.108664583935,3469.107685670062,3494.1084040796245,3502.108664583935,3511.1090539529464,3507.108884906707,3527.109490323745,3713.1151610861307,3773.1171159789196,3764.1167547959794,3748.116297518111,3747.1162291628057,3736.115917282156,2.6110939161670963,Liu Guijuan,D,X,2,jue2,2_2_11
8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,8782.957714966124,0.3582218876849197,Liu Guijuan,D,X,1,ta1,1_2_153
4291.133054468482,4320.134019421999,4266.132412164582,4120.1279092390905,4284.132962822166,4284.132962822166,4303.133577572731,4300.13354348607,4252.131919609596,4283.133016682044,4306.133692507405,4273.1325904234955,4344.134891915924,4263.132350397396,4319.134050897018,4275.132586996397,3989.0352144798953,3646.113030928708,3631.112758027805,3657.1135303624733,3623.112476049889,3648.1131787123422,3703.1149366013665,3506.108854618406,3487.108175646623,3475.1078903649877,3471.1077801496904,3481.1080775304276,3444.106856645888,3495.108499323819,2.3053390060291576,Liu Guijuan,D,X,1,you1,1_2_150
3975.1233153282305,3962.1229634638044,3947.122596708212,3959.1230043481355,3976.1233093527053,3987.123695473485,3993.124028348457,3991.1238643392794,3996.123959877645,3936.1221572412114,4157.128898876336,4293.133295160416,4285.13297838918,4267.1324220441875,4310.133902152748,4354.135114204847,4323.13410167838,4282.132816535428,4293.133295160416,4343.1347807400425,4358.135327666925,4327.134241113184,4340.134734624516,4387.136246485568,4463.138518455319,4467.138677849151,4423.137224333373,4393.136416129884,4373.1357801320655,4359.135332577131,1.4282745372641372,Liu Guijuan,D,X,2,shi2,2_2_17
4351.135101376836,4350.134978773238,4347.134883128164,4349.135057051713,4347.134883128164,4340.134734624516,4335.1345414553425,4337.134657757891,4325.134220925122,4326.134204076876,4319.134050897018,4315.133951928096,4309.133719447016,4303.133577572731,4294.133273244337,4281.132848388153,4279.1327999141995,4271.132562362586,4263.132350397396,4257.132193736305,4249.1319058000045,4254.13195222375,4259.1322052189025,4264.132457834833,4274.13263347937,4288.1331143522675,4296.13326532192,4297.133278607629,4302.133503400312,4304.133554067007,0.41078241902937407,Liu Guijuan,D,X,1,sheng1,1_2_158
4203.130367459531,4202.130506926479,4187.129951470721,4117.127810704833,4008.1243331461396,4065.126091131875,4199.130344137449,4200.130240400845,4124.128013493925,4137.128282381125,4191.130115112155,4213.130709256458,4198.130380023773,4204.130667308059,4212.130707439008,4230.131404365041,4285.13297838918,4273.1325904234955,4164.129206431224,4047.125736983597,4008.1243331461396,4007.1244358603194,4000.124185467525,3994.1240094659647,3996.123959877645,4030.1252071424574,4022.124884683443,3823.118706331193,3735.115998519896,3770.117003693354,1.519788010533773,Liu Guijuan,D,X,4,ri4,4_2_183
4001.124132698637,4006.124340605473,4002.1242641964063,4002.1242641964063,4006.124340605473,4006.124340605473,4009.124411683416,4006.124340605473,4005.1244274604396,4004.1243167671455,4012.1244033956805,4026.124879575311,4034.1252831408356,4027.124937066587,3992.123852249454,3902.1210000567144,3809.1183310502224,3747.1162291628057,3722.1155862966534,3717.115292468922,3744.116309676884,3775.1170556569514,3802.1180869715067,3822.1185932350645,3825.118571571888,3815.1184387783414,3796.117812083113,3767.1169166493437,3743.116138302318,3776.1171359282566,0.7864052029527784,Liu Guijuan,D,X,3,jian3,3_2_89
4222.13114922838,4209.130609936932,4199.130344137449,4199.130344137449,4191.130115112155,4172.129613483243,4101.1272847031305,4066.126260295796,4187.129951470721,4222.13114922838,4101.1272847031305,4054.1260137080712,4174.1295537368105,4217.13100331489,4208.130491439363,4208.130491439363,4215.130833361264,4203.130367459531,4234.131446725665,4283.133016682044,4175.129519493316,3984.1236953031885,3970.1231953139954,3986.123696504236,3992.123852249454,3988.1236929133133,3976.1233093527053,3950.1226098819716,3884.120721775463,3752.1164126432836,1.603562775928367,Liu Guijuan,D,X,4,shi4,4_2_106
3448.1069801556473,3473.1077631025105,3478.107942313567,3795.117743788496,3476.107797525669,3464.107512325984,3564.110641704401,3652.113429474708,3811.1182691839012,3810.118323032005,3790.117648154111,4033.1251485506746,3984.1236953031885,3984.1236953031885,3987.123695473485,4001.124132698637,3927.121945871633,4329.134317527014,4275.132586996397,4295.133316993701,4322.134124319614,4282.132816535428,4317.133966445408,4334.134559012524,4169.129513322972,3970.1231953139954,4012.1244033956805,4010.1244813288945,3995.123986751262,3948.12258962186,2.3670142411323525,Liu Guijuan,D,X,4,mu4,4_2_100
