1st_norm,2nd_norm,3rd_norm,pitch,pitch_con,tone,sort
25.67464908507712,-43.94412824045576,13.38445132341034,134.81435547947342,zhong_1_154,1,154
-33.867524515401705,70.17732256961105,-92.26914602787053,141.16072683845252,zhong_4_328,4,328
-99.29019173683216,173.96709417286857,-99.61594989612861,159.48386095523918,zhong_1_156,1,156
-45.90091197765975,31.69974578718272,-19.230694659375583,138.25173924120472,zhong_4_242,4,242
27.272586038861093,-28.733565821443836,-19.83592081863988,117.8734996561676,zhong_3_146,3,146
33.27776870602264,-56.348489524727185,11.086502949457284,115.59220103778433,zhong_3_304,3,304
1.1651353424058466,-6.06495791063065,-3.6789715034871926,109.50305660262401,zhong_3_149,3,149
20.14818073742777,-29.815256278618897,4.804005989024684,102.06930757459504,zhong_4_21,4,21
-87.85329643280203,157.37436453005424,-74.2027924369886,122.47798268806974,zhong_2_137,2,137
2.538939769724916,-7.5195025599225005,9.599334926805845,114.61469055698602,zhong_1_45,1,45
9.167923760189476,1.5515070180140231,7.5353143314456315,101.64910083151473,zhong_2_232,2,232
-1.3772384619218323,-15.121729195910833,3.372655913406552,113.9865069050971,zhong_3_295,3,295
5.340769017771333,-19.033129470677487,14.633418315030603,121.68809964122372,zhong_1_216,1,216
-26.151742815458203,14.240829898611814,23.33278998399992,114.96367238312902,zhong_2_88,2,88
5.0767007046463775,-0.6258765824423613,-17.001965063601773,113.77509294599984,zhong_3_251,3,251
-24.23608014294717,37.9862501739967,-12.128967095911946,129.4446979486799,zhong_2_67,2,67
17.16268875547444,-58.58461754744121,13.87039133897348,116.25403718804179,zhong_3_253,3,253
25.839657919941107,-48.512584426160124,10.785661102418919,116.25953444165741,zhong_3_258,3,258
-51.029579879469274,118.01489252088915,-80.4954483160573,123.10529512341941,zhong_3_90,3,90
-33.07146211498371,71.35638488795429,-62.21645776069853,132.6197886303402,zhong_3_157,3,157
36.969330609914586,-66.89082180630315,14.26109769638851,113.578625823896,zhong_3_93,3,93
-63.56740759003086,67.42338007181024,-28.360724201139167,121.14577384153382,zhong_4_35,4,35
20.852256918066786,-50.32692076144406,39.308465743377226,110.38520701773393,zhong_3_317,3,317
50.7154789881484,-83.07790453343699,20.292049066409895,119.79144267395125,zhong_4_38,4,38
-32.473817330580204,76.85920624839576,-47.19291301578291,125.03166996277744,zhong_2_125,2,125
-34.742346785601505,61.80557011275698,-28.93942114379992,148.3223140123755,zhong_1_74,1,74
-44.56888842389785,41.8916903013209,21.910649649437595,108.52874084616326,zhong_2_98,2,98
-24.374196754096896,28.679369537633065,-0.36570396034693764,123.32852063037983,zhong_1_311,1,311
-15.174731629971175,42.38405876646772,-8.722878570794222,106.86956990175452,zhong_2_95,2,95
-31.91195129736781,40.887462061735924,-13.479966233003502,122.2619028523564,zhong_2_246,2,246
-345.6158493188685,557.3219059740627,-252.26496362606827,159.34551523375472,zhong_2_245,2,245
6.473934650121168,0.6471185270986592,-15.298880177219864,111.52224963268205,zhong_3_25,3,25
21.975453210285238,-29.007371563440618,-5.9688371314509565,105.15714507888916,zhong_3_28,3,28
-25.09092061657739,33.88722526967445,-14.62964418529918,117.00038099013396,zhong_3_247,3,247
-42.64414009447967,66.75456412584282,-15.91037987638966,128.92255166670432,zhong_2_77,2,77
142.3168758203371,-270.67163765524157,93.24078832766074,140.94161982327623,zhong_4_222,4,222
14.201047927917747,-14.873622158040778,7.757422812392541,135.48894975672795,zhong_4_221,4,221
-30.09072884584037,13.794357898468833,32.9898498081218,109.91837923697673,zhong_2_72,2,72
-7.157357038655958,31.22281106560695,-26.00564023488507,114.57370250195436,zhong_3_122,3,122
-6.980265470694299,8.608061753944673,-12.742044587390781,119.317823992264,zhong_4_46,4,46
25.11158506095463,-45.96773615592038,7.523668594965628,129.0300445,zhong_3_321,3,321
13.790208391832962,-7.295951927302821,-28.380048467622874,118.96543643634236,zhong_3_271,3,271
-29.032259763927314,12.751915054997946,16.67249309361927,115.87633616253305,zhong_2_158,2,158
-11.676786321143656,27.748430460404517,-22.221336627950958,135.2907962154106,zhong_1_63,1,63
10.117937172346098,-9.689295321099104,-0.7971462414552287,127.10008874421135,zhong_4_325,4,325
-126.0764818582139,200.41621263116483,-81.22445931615893,144.29597032603263,zhong_4_277,4,277
12.249296819003664,-10.116263157810954,-5.184337133956646,120.41229168789309,zhong_4_48,4,48
11.818648454022327,-40.89929127498448,23.21319610052623,129.75226422743097,zhong_1_64,1,64
-21.945719833212692,26.20466848541362,-12.694013323303894,115.019290877091,zhong_1_188,1,188
-61.7768503934319,82.71657086520257,-19.448291900142898,135.99832045635506,zhong_1_262,1,262
-17.60613144611677,19.551319841917977,-0.05348824285556739,126.32465058782742,zhong_2_256,2,256
