1st,2nd,3rd,4th,speaker,pitch_con,syl,tone,prevsyl
0.000840669127297537,-0.044716618968040786,0.8881927075311852,108.74620815303051,s3,_HHBA4_s3_2,2,1,2
0.00027015401715989513,-0.023076230504732582,0.6017906629276453,112.24353695668307,s3,_HHBA5_s3_2,2,1,2
0.0016589809800826064,-0.034570088711653145,-0.8007435144504691,121.46568955899289,s3,_HHBB1_s3_2,2,2,2
0.0017664431550082145,-0.029812983446917816,-1.0636480008872973,124.357191490385,s3,_HHBB2_s3_2,2,2,2
0.001797869211597421,-0.03937716798968576,-0.9051441423940355,123.59850987593514,s3,_HHBB3_s3_2,2,2,2
0.002491481159325275,-0.09022496794664377,0.05481885467246394,120.39191987792387,s3,_HHBB4_s3_2,2,2,2
0.0029248170194482812,-0.08507804844341657,-0.48668825370905927,121.65130665256709,s3,_HHBB5_s3_2,2,2,2
0.0054979309518923426,-0.22102699417018265,0.1930948688378559,129.46549957321844,s3,_HHBC1_s3_2,2,3,2
0.004866503920560614,-0.23409417977115873,1.4922245607689386,120.42984246885105,s3,_HHBC2_s3_2,2,3,2
0.006968392669078107,-0.30088774546437863,1.5340122148714475,125.57967385030216,s3,_HHBC3_s3_2,2,3,2
0.0045215864111201745,-0.20113610334958892,0.699360291540362,124.4263185669879,s3,_HHBC4_s3_2,2,3,2
0.004421708435063576,-0.16440083058701346,-0.3874655093406177,128.40393069839928,s3,_HHBC5_s3_2,2,3,2
0.00034627927533427806,-0.05987202871773127,1.6885031394635428,109.31282974888158,s3,_HHBD1_s3_2,2,4,2
0.001855674365448724,-0.14194810025113264,2.6666961830329976,108.29534783316552,s3,_HHBD2_s3_2,2,4,2
0.0013389992908631047,-0.12415129609513306,2.7039663831421517,108.93255726505026,s3,_HHBD3_s3_2,2,4,2
0.0011444802697675692,-0.09944981474415657,1.9333522883697374,111.60492024611928,s3,_HHBD4_s3_2,2,4,2
0.0026717724399241676,-0.174296324017713,2.9430876114735596,107.2060556743223,s3,_HHBD5_s3_2,2,4,2
-0.0008832586662236616,0.015464240369505807,0.9929423137264768,96.21101447992409,s3,_HHCA1_s3_2,2,1,3
-0.0005828198524088112,0.00916780702352048,1.142081781227142,92.1464839329696,s3,_HHCA2_s3_2,2,1,3
-0.0017467286792291104,0.05234153989140943,0.9087941920060248,88.61510682767452,s3,_HHCA3_s3_2,2,1,3
-0.00025541703543828574,-0.02238602024967496,1.6382887598627267,92.3982673717384,s3,_HHCA4_s3_2,2,1,3
-0.002269695007117597,0.08354375228383246,0.4546769614931435,90.07977660820184,s3,_HHCA5_s3_2,2,1,3
-1.7283058071943816e-05,0.02056419829059424,-0.3130752889601564,93.20692344568366,s3,_HHCB1_s3_2,2,2,3
0.000362383951478685,0.005555898685328773,-0.007982392479102879,90.24093079615068,s3,_HHCB2_s3_2,2,2,3
0.0002740220704043209,0.013590660817311749,-0.19744080181102328,92.25485802670894,s3,_HHCB3_s3_2,2,2,3
0.0005070722244748353,-0.0018666321478072508,0.07260602782186648,91.99665086444257,s3,_HHCB4_s3_2,2,2,3
0.0010942136596178813,-0.021311979213577317,0.04411868388898589,89.99441805650396,s3,_HHCB5_s3_2,2,2,3
0.006045465228127062,-0.2786183510757398,1.8160747470723388,115.27538476169033,s3,_HHCC1_s3_2,2,3,3
0.0039079220295737405,-0.1439072862894591,-0.22180549453459925,121.6085187500281,s3,_HHCC2_s3_2,2,3,3
0.00521172194642236,-0.2482578881297566,1.8226885144298564,114.59267079772643,s3,_HHCC3_s3_2,2,3,3
0.003814463280187793,-0.13998664122003646,-0.5178553878690824,123.17223246786544,s3,_HHCC4_s3_2,2,3,3
