time,pitch,Syllable1,Syllable2,Normtime,speaker,pitch_con
23,125.2999473,1,1,_HLAA2,s3,_HLAA2_s3_1
24,125.1327336,1,1,_HLAA2,s3,_HLAA2_s3_1
25,124.944184,1,1,_HLAA2,s3,_HLAA2_s3_1
26,124.7400042,1,1,_HLAA2,s3,_HLAA2_s3_1
27,124.5065124,1,1,_HLAA2,s3,_HLAA2_s3_1
28,124.2837738,1,1,_HLAA2,s3,_HLAA2_s3_1
29,124.0730621,1,1,_HLAA2,s3,_HLAA2_s3_1
30,123.86491,1,1,_HLAA2,s3,_HLAA2_s3_1
1,123.4530457,1,1,_HLAA2,s3,_HLAA2_s3_2
2,123.2986732,1,1,_HLAA2,s3,_HLAA2_s3_2
3,123.1504188,1,1,_HLAA2,s3,_HLAA2_s3_2
4,123.009957,1,1,_HLAA2,s3,_HLAA2_s3_2
5,122.9113131,1,1,_HLAA2,s3,_HLAA2_s3_2
6,122.8416033,1,1,_HLAA2,s3,_HLAA2_s3_2
7,122.7996665,1,1,_HLAA2,s3,_HLAA2_s3_2
8,122.8150488,1,1,_HLAA2,s3,_HLAA2_s3_2
9,122.8674592,1,1,_HLAA2,s3,_HLAA2_s3_2
10,122.9461544,1,1,_HLAA2,s3,_HLAA2_s3_2
11,123.0491152,1,1,_HLAA2,s3,_HLAA2_s3_2
12,123.1281791,1,1,_HLAA2,s3,_HLAA2_s3_2
13,123.1827793,1,1,_HLAA2,s3,_HLAA2_s3_2
14,123.1864353,1,1,_HLAA2,s3,_HLAA2_s3_2
15,123.1426943,1,1,_HLAA2,s3,_HLAA2_s3_2
16,123.0700753,1,1,_HLAA2,s3,_HLAA2_s3_2
17,122.9642602,1,1,_HLAA2,s3,_HLAA2_s3_2
18,122.8734399,1,1,_HLAA2,s3,_HLAA2_s3_2
19,122.796729,1,1,_HLAA2,s3,_HLAA2_s3_2
20,122.7422593,1,1,_HLAA2,s3,_HLAA2_s3_2
21,122.7118624,1,1,_HLAA2,s3,_HLAA2_s3_2
22,122.6911305,1,1,_HLAA2,s3,_HLAA2_s3_2
23,122.6791031,1,1,_HLAA2,s3,_HLAA2_s3_2
24,122.6525931,1,1,_HLAA2,s3,_HLAA2_s3_2
25,122.6160339,1,1,_HLAA2,s3,_HLAA2_s3_2
26,122.5678037,1,1,_HLAA2,s3,_HLAA2_s3_2
27,122.5737927,1,1,_HLAA2,s3,_HLAA2_s3_2
28,122.5638516,1,1,_HLAA2,s3,_HLAA2_s3_2
29,122.5314431,1,1,_HLAA2,s3,_HLAA2_s3_2
30,122.4738877,1,1,_HLAA2,s3,_HLAA2_s3_2
1,96.85905352,4,1,_LHDA5,s2,_LHDA5_s2_1
2,97.41914128,4,1,_LHDA5,s2,_LHDA5_s2_1
3,98.04204923,4,1,_LHDA5,s2,_LHDA5_s2_1
4,98.73615822,4,1,_LHDA5,s2,_LHDA5_s2_1
5,99.26691285,4,1,_LHDA5,s2,_LHDA5_s2_1
6,100.0117756,4,1,_LHDA5,s2,_LHDA5_s2_1
7,101.0855608,4,1,_LHDA5,s2,_LHDA5_s2_1
8,102.1632114,4,1,_LHDA5,s2,_LHDA5_s2_1
9,103.1981419,4,1,_LHDA5,s2,_LHDA5_s2_1
10,104.1504298,4,1,_LHDA5,s2,_LHDA5_s2_1
11,104.9170298,4,1,_LHDA5,s2,_LHDA5_s2_1
12,105.5723165,4,1,_LHDA5,s2,_LHDA5_s2_1
13,106.0526146,4,1,_LHDA5,s2,_LHDA5_s2_1
14,106.3409157,4,1,_LHDA5,s2,_LHDA5_s2_1
15,106.5069938,4,1,_LHDA5,s2,_LHDA5_s2_1
16,106.4651089,4,1,_LHDA5,s2,_LHDA5_s2_1
17,106.2347301,4,1,_LHDA5,s2,_LHDA5_s2_1
18,105.8778614,4,1,_LHDA5,s2,_LHDA5_s2_1
19,105.3006674,4,1,_LHDA5,s2,_LHDA5_s2_1
20,104.6016566,4,1,_LHDA5,s2,_LHDA5_s2_1
21,103.8221709,4,1,_LHDA5,s2,_LHDA5_s2_1
22,102.9717286,4,1,_LHDA5,s2,_LHDA5_s2_1
23,102.1544183,4,1,_LHDA5,s2,_LHDA5_s2_1
24,101.3669351,4,1,_LHDA5,s2,_LHDA5_s2_1
25,100.705537,4,1,_LHDA5,s2,_LHDA5_s2_1
26,100.1214461,4,1,_LHDA5,s2,_LHDA5_s2_1
27,99.61474636,4,1,_LHDA5,s2,_LHDA5_s2_1
28,99.2501954,4,1,_LHDA5,s2,_LHDA5_s2_1
29,98.95391519,4,1,_LHDA5,s2,_LHDA5_s2_1
30,98.73956143,4,1,_LHDA5,s2,_LHDA5_s2_1
1,98.58609081,4,1,_LHDA5,s2,_LHDA5_s2_2
2,98.68944779,4,1,_LHDA5,s2,_LHDA5_s2_2
3,98.8922543,4,1,_LHDA5,s2,_LHDA5_s2_2
4,99.24784054,4,1,_LHDA5,s2,_LHDA5_s2_2
5,99.84625379,4,1,_LHDA5,s2,_LHDA5_s2_2
6,100.5659652,4,1,_LHDA5,s2,_LHDA5_s2_2
7,101.5367919,4,1,_LHDA5,s2,_LHDA5_s2_2
8,102.5887554,4,1,_LHDA5,s2,_LHDA5_s2_2
9,103.7001692,4,1,_LHDA5,s2,_LHDA5_s2_2
10,104.8151886,4,1,_LHDA5,s2,_LHDA5_s2_2
11,105.8765974,4,1,_LHDA5,s2,_LHDA5_s2_2
12,106.8448329,4,1,_LHDA5,s2,_LHDA5_s2_2
13,107.6867476,4,1,_LHDA5,s2,_LHDA5_s2_2
14,108.4757439,4,1,_LHDA5,s2,_LHDA5_s2_2
15,109.193343,4,1,_LHDA5,s2,_LHDA5_s2_2
16,109.8538101,4,1,_LHDA5,s2,_LHDA5_s2_2
17,110.4672564,4,1,_LHDA5,s2,_LHDA5_s2_2
18,110.9794267,4,1,_LHDA5,s2,_LHDA5_s2_2
19,111.435587,4,1,_LHDA5,s2,_LHDA5_s2_2
20,111.7936848,4,1,_LHDA5,s2,_LHDA5_s2_2
21,112.01216,4,1,_LHDA5,s2,_LHDA5_s2_2
22,112.1605802,4,1,_LHDA5,s2,_LHDA5_s2_2
23,112.1783662,4,1,_LHDA5,s2,_LHDA5_s2_2
24,112.1393578,4,1,_LHDA5,s2,_LHDA5_s2_2
25,112.0479139,4,1,_LHDA5,s2,_LHDA5_s2_2
26,112.0668579,4,1,_LHDA5,s2,_LHDA5_s2_2
27,112.0628647,4,1,_LHDA5,s2,_LHDA5_s2_2
28,111.9842515,4,1,_LHDA5,s2,_LHDA5_s2_2
29,111.8661592,4,1,_LHDA5,s2,_LHDA5_s2_2
30,111.744457,4,1,_LHDA5,s2,_LHDA5_s2_2
1,117.8525784,4,1,_LHDA5,s3,_LHDA5_s3_1
2,118.5005294,4,1,_LHDA5,s3,_LHDA5_s3_1
3,119.1671252,4,1,_LHDA5,s3,_LHDA5_s3_1
4,119.8536087,4,1,_LHDA5,s3,_LHDA5_s3_1
5,120.3106465,4,1,_LHDA5,s3,_LHDA5_s3_1
6,120.9816456,4,1,_LHDA5,s3,_LHDA5_s3_1
7,121.9217319,4,1,_LHDA5,s3,_LHDA5_s3_1
8,122.8266006,4,1,_LHDA5,s3,_LHDA5_s3_1
9,123.6826076,4,1,_LHDA5,s3,_LHDA5_s3_1
10,124.4743258,4,1,_LHDA5,s3,_LHDA5_s3_1
11,125.1670995,4,1,_LHDA5,s3,_LHDA5_s3_1
12,125.7732452,4,1,_LHDA5,s3,_LHDA5_s3_1
13,126.2590213,4,1,_LHDA5,s3,_LHDA5_s3_1
14,126.4706062,4,1,_LHDA5,s3,_LHDA5_s3_1
15,126.5210425,4,1,_LHDA5,s3,_LHDA5_s3_1
16,126.3523465,4,1,_LHDA5,s3,_LHDA5_s3_1
17,125.8429774,4,1,_LHDA5,s3,_LHDA5_s3_1
18,125.1528145,4,1,_LHDA5,s3,_LHDA5_s3_1
19,124.2205697,4,1,_LHDA5,s3,_LHDA5_s3_1
20,123.148694,4,1,_LHDA5,s3,_LHDA5_s3_1
21,122.0077243,4,1,_LHDA5,s3,_LHDA5_s3_1
22,120.779773,4,1,_LHDA5,s3,_LHDA5_s3_1
23,119.6113807,4,1,_LHDA5,s3,_LHDA5_s3_1
24,118.4607544,4,1,_LHDA5,s3,_LHDA5_s3_1
25,117.3112726,4,1,_LHDA5,s3,_LHDA5_s3_1
26,116.2063858,4,1,_LHDA5,s3,_LHDA5_s3_1
27,115.151537,4,1,_LHDA5,s3,_LHDA5_s3_1
28,114.215047,4,1,_LHDA5,s3,_LHDA5_s3_1
29,113.3395654,4,1,_LHDA5,s3,_LHDA5_s3_1
30,112.5243968,4,1,_LHDA5,s3,_LHDA5_s3_1
1,111.8565172,4,1,_LHDA5,s3,_LHDA5_s3_2
2,111.5838866,4,1,_LHDA5,s3,_LHDA5_s3_2
3,111.3887999,4,1,_LHDA5,s3,_LHDA5_s3_2
4,111.2963828,4,1,_LHDA5,s3,_LHDA5_s3_2
5,111.3792916,4,1,_LHDA5,s3,_LHDA5_s3_2
6,111.5271206,4,1,_LHDA5,s3,_LHDA5_s3_2
7,111.763975,4,1,_LHDA5,s3,_LHDA5_s3_2
8,112.1056215,4,1,_LHDA5,s3,_LHDA5_s3_2
9,112.5082189,4,1,_LHDA5,s3,_LHDA5_s3_2
10,113.0252957,4,1,_LHDA5,s3,_LHDA5_s3_2
11,113.5775491,4,1,_LHDA5,s3,_LHDA5_s3_2
12,114.154847,4,1,_LHDA5,s3,_LHDA5_s3_2
13,114.71182,4,1,_LHDA5,s3,_LHDA5_s3_2
14,115.2386679,4,1,_LHDA5,s3,_LHDA5_s3_2
15,115.7275324,4,1,_LHDA5,s3,_LHDA5_s3_2
16,116.1362593,4,1,_LHDA5,s3,_LHDA5_s3_2
17,116.5136115,4,1,_LHDA5,s3,_LHDA5_s3_2
18,116.8456819,4,1,_LHDA5,s3,_LHDA5_s3_2
19,117.1438421,4,1,_LHDA5,s3,_LHDA5_s3_2
20,117.4252456,4,1,_LHDA5,s3,_LHDA5_s3_2
21,117.6840507,4,1,_LHDA5,s3,_LHDA5_s3_2
22,117.9315537,4,1,_LHDA5,s3,_LHDA5_s3_2
23,118.1707037,4,1,_LHDA5,s3,_LHDA5_s3_2
24,118.3846829,4,1,_LHDA5,s3,_LHDA5_s3_2
25,118.586414,4,1,_LHDA5,s3,_LHDA5_s3_2
26,118.7734349,4,1,_LHDA5,s3,_LHDA5_s3_2
27,118.8144461,4,1,_LHDA5,s3,_LHDA5_s3_2
28,118.8554357,4,1,_LHDA5,s3,_LHDA5_s3_2
29,118.9378065,4,1,_LHDA5,s3,_LHDA5_s3_2
30,119.0565388,4,1,_LHDA5,s3,_LHDA5_s3_2
1,118.2541582,4,1,_LHDA4,s3,_LHDA4_s3_1
2,118.4417354,4,1,_LHDA4,s3,_LHDA4_s3_1
3,118.6310515,4,1,_LHDA4,s3,_LHDA4_s3_1
4,118.8229972,4,1,_LHDA4,s3,_LHDA4_s3_1
5,118.9651678,4,1,_LHDA4,s3,_LHDA4_s3_1
6,119.1219282,4,1,_LHDA4,s3,_LHDA4_s3_1
7,119.3921237,4,1,_LHDA4,s3,_LHDA4_s3_1
8,119.635975,4,1,_LHDA4,s3,_LHDA4_s3_1
9,119.8616892,4,1,_LHDA4,s3,_LHDA4_s3_1
10,119.9913847,4,1,_LHDA4,s3,_LHDA4_s3_1
11,120.0703227,4,1,_LHDA4,s3,_LHDA4_s3_1
12,120.0708064,4,1,_LHDA4,s3,_LHDA4_s3_1
13,119.9503798,4,1,_LHDA4,s3,_LHDA4_s3_1
14,119.7655004,4,1,_LHDA4,s3,_LHDA4_s3_1
15,119.4408648,4,1,_LHDA4,s3,_LHDA4_s3_1
16,119.0167053,4,1,_LHDA4,s3,_LHDA4_s3_1
17,118.5212336,4,1,_LHDA4,s3,_LHDA4_s3_1
18,117.9481731,4,1,_LHDA4,s3,_LHDA4_s3_1
19,117.344639,4,1,_LHDA4,s3,_LHDA4_s3_1
20,116.6936227,4,1,_LHDA4,s3,_LHDA4_s3_1
21,116.0468141,4,1,_LHDA4,s3,_LHDA4_s3_1
22,115.4129083,4,1,_LHDA4,s3,_LHDA4_s3_1
23,114.8341966,4,1,_LHDA4,s3,_LHDA4_s3_1
24,114.2520396,4,1,_LHDA4,s3,_LHDA4_s3_1
25,113.6673139,4,1,_LHDA4,s3,_LHDA4_s3_1
26,113.1662883,4,1,_LHDA4,s3,_LHDA4_s3_1
27,112.6968334,4,1,_LHDA4,s3,_LHDA4_s3_1
28,112.2770802,4,1,_LHDA4,s3,_LHDA4_s3_1
29,111.9090938,4,1,_LHDA4,s3,_LHDA4_s3_1
30,111.5696176,4,1,_LHDA4,s3,_LHDA4_s3_1
1,111.2948071,4,1,_LHDA4,s3,_LHDA4_s3_2
2,111.1966101,4,1,_LHDA4,s3,_LHDA4_s3_2
3,111.1790471,4,1,_LHDA4,s3,_LHDA4_s3_2
4,111.2477993,4,1,_LHDA4,s3,_LHDA4_s3_2
5,111.5034117,4,1,_LHDA4,s3,_LHDA4_s3_2
6,111.9034754,4,1,_LHDA4,s3,_LHDA4_s3_2
7,112.4204081,4,1,_LHDA4,s3,_LHDA4_s3_2
8,113.0930452,4,1,_LHDA4,s3,_LHDA4_s3_2
9,113.8421611,4,1,_LHDA4,s3,_LHDA4_s3_2
10,114.6074195,4,1,_LHDA4,s3,_LHDA4_s3_2
11,115.3456632,4,1,_LHDA4,s3,_LHDA4_s3_2
12,115.9480031,4,1,_LHDA4,s3,_LHDA4_s3_2
13,116.4688202,4,1,_LHDA4,s3,_LHDA4_s3_2
14,116.9014753,4,1,_LHDA4,s3,_LHDA4_s3_2
15,117.2443826,4,1,_LHDA4,s3,_LHDA4_s3_2
16,117.5626422,4,1,_LHDA4,s3,_LHDA4_s3_2
17,117.8611896,4,1,_LHDA4,s3,_LHDA4_s3_2
18,118.1541224,4,1,_LHDA4,s3,_LHDA4_s3_2
19,118.4311267,4,1,_LHDA4,s3,_LHDA4_s3_2
20,118.6929633,4,1,_LHDA4,s3,_LHDA4_s3_2
21,118.9307152,4,1,_LHDA4,s3,_LHDA4_s3_2
22,119.1579524,4,1,_LHDA4,s3,_LHDA4_s3_2
23,119.3837358,4,1,_LHDA4,s3,_LHDA4_s3_2
24,119.6230168,4,1,_LHDA4,s3,_LHDA4_s3_2
25,119.8794506,4,1,_LHDA4,s3,_LHDA4_s3_2
26,120.0582125,4,1,_LHDA4,s3,_LHDA4_s3_2
27,120.0546475,4,1,_LHDA4,s3,_LHDA4_s3_2
28,120.1777979,4,1,_LHDA4,s3,_LHDA4_s3_2
29,120.3618363,4,1,_LHDA4,s3,_LHDA4_s3_2
30,120.6043415,4,1,_LHDA4,s3,_LHDA4_s3_2
1,110.719979,4,1,_LHDA5,s1,_LHDA5_s1_1
2,111.0899706,4,1,_LHDA5,s1,_LHDA5_s1_1
3,111.4420823,4,1,_LHDA5,s1,_LHDA5_s1_1
4,111.7617455,4,1,_LHDA5,s1,_LHDA5_s1_1
5,111.9706912,4,1,_LHDA5,s1,_LHDA5_s1_1
6,112.1431551,4,1,_LHDA5,s1,_LHDA5_s1_1
7,112.4380973,4,1,_LHDA5,s1,_LHDA5_s1_1
8,112.6827048,4,1,_LHDA5,s1,_LHDA5_s1_1
9,112.8581022,4,1,_LHDA5,s1,_LHDA5_s1_1
10,112.9361179,4,1,_LHDA5,s1,_LHDA5_s1_1
11,112.9679663,4,1,_LHDA5,s1,_LHDA5_s1_1
12,112.8803002,4,1,_LHDA5,s1,_LHDA5_s1_1
13,112.701975,4,1,_LHDA5,s1,_LHDA5_s1_1
14,112.4280901,4,1,_LHDA5,s1,_LHDA5_s1_1
15,111.9627725,4,1,_LHDA5,s1,_LHDA5_s1_1
16,111.4120794,4,1,_LHDA5,s1,_LHDA5_s1_1
17,110.6601596,4,1,_LHDA5,s1,_LHDA5_s1_1
18,109.833511,4,1,_LHDA5,s1,_LHDA5_s1_1
19,108.9463675,4,1,_LHDA5,s1,_LHDA5_s1_1
20,108.0524094,4,1,_LHDA5,s1,_LHDA5_s1_1
21,107.186786,4,1,_LHDA5,s1,_LHDA5_s1_1
22,106.4024358,4,1,_LHDA5,s1,_LHDA5_s1_1
23,105.7364239,4,1,_LHDA5,s1,_LHDA5_s1_1
24,105.1434293,4,1,_LHDA5,s1,_LHDA5_s1_1
25,104.7457294,4,1,_LHDA5,s1,_LHDA5_s1_1
26,104.4098452,4,1,_LHDA5,s1,_LHDA5_s1_1
27,104.1892977,4,1,_LHDA5,s1,_LHDA5_s1_1
28,104.057192,4,1,_LHDA5,s1,_LHDA5_s1_1
29,103.9704944,4,1,_LHDA5,s1,_LHDA5_s1_1
30,103.9954581,4,1,_LHDA5,s1,_LHDA5_s1_1
1,104.2355624,4,1,_LHDA5,s1,_LHDA5_s1_2
2,104.5346872,4,1,_LHDA5,s1,_LHDA5_s1_2
3,104.8921426,4,1,_LHDA5,s1,_LHDA5_s1_2
4,105.3861444,4,1,_LHDA5,s1,_LHDA5_s1_2
5,105.9926954,4,1,_LHDA5,s1,_LHDA5_s1_2
6,106.6747053,4,1,_LHDA5,s1,_LHDA5_s1_2
7,107.5204145,4,1,_LHDA5,s1,_LHDA5_s1_2
8,108.4004064,4,1,_LHDA5,s1,_LHDA5_s1_2
9,109.3442014,4,1,_LHDA5,s1,_LHDA5_s1_2
10,110.2796274,4,1,_LHDA5,s1,_LHDA5_s1_2
11,111.2065699,4,1,_LHDA5,s1,_LHDA5_s1_2
12,112.054892,4,1,_LHDA5,s1,_LHDA5_s1_2
13,112.868784,4,1,_LHDA5,s1,_LHDA5_s1_2
14,113.5471009,4,1,_LHDA5,s1,_LHDA5_s1_2
15,114.1715063,4,1,_LHDA5,s1,_LHDA5_s1_2
16,114.7131863,4,1,_LHDA5,s1,_LHDA5_s1_2
17,115.2183167,4,1,_LHDA5,s1,_LHDA5_s1_2
18,115.7073226,4,1,_LHDA5,s1,_LHDA5_s1_2
19,116.2229899,4,1,_LHDA5,s1,_LHDA5_s1_2
20,116.740614,4,1,_LHDA5,s1,_LHDA5_s1_2
21,117.2625292,4,1,_LHDA5,s1,_LHDA5_s1_2
22,117.7717107,4,1,_LHDA5,s1,_LHDA5_s1_2
23,118.2721104,4,1,_LHDA5,s1,_LHDA5_s1_2
24,118.7107773,4,1,_LHDA5,s1,_LHDA5_s1_2
25,119.0695161,4,1,_LHDA5,s1,_LHDA5_s1_2
26,119.1206093,4,1,_LHDA5,s1,_LHDA5_s1_2
27,119.2179731,4,1,_LHDA5,s1,_LHDA5_s1_2
28,119.3635349,4,1,_LHDA5,s1,_LHDA5_s1_2
29,119.5798873,4,1,_LHDA5,s1,_LHDA5_s1_2
30,119.7943505,4,1,_LHDA5,s1,_LHDA5_s1_2
1,121.7895208,2,4,_HLBD3,s3,_HLBD3_s3_1
2,121.3555879,2,4,_HLBD3,s3,_HLBD3_s3_1
3,120.8679061,2,4,_HLBD3,s3,_HLBD3_s3_1
4,120.339066,2,4,_HLBD3,s3,_HLBD3_s3_1
5,119.8592667,2,4,_HLBD3,s3,_HLBD3_s3_1
6,119.0277718,2,4,_HLBD3,s3,_HLBD3_s3_1
7,117.9767078,2,4,_HLBD3,s3,_HLBD3_s3_1
8,116.8885701,2,4,_HLBD3,s3,_HLBD3_s3_1
9,115.8001329,2,4,_HLBD3,s3,_HLBD3_s3_1
10,114.7066879,2,4,_HLBD3,s3,_HLBD3_s3_1
11,113.5983773,2,4,_HLBD3,s3,_HLBD3_s3_1
12,112.5085056,2,4,_HLBD3,s3,_HLBD3_s3_1
13,111.4307391,2,4,_HLBD3,s3,_HLBD3_s3_1
14,110.3675271,2,4,_HLBD3,s3,_HLBD3_s3_1
15,109.3984703,2,4,_HLBD3,s3,_HLBD3_s3_1
16,108.5343084,2,4,_HLBD3,s3,_HLBD3_s3_1
17,107.799873,2,4,_HLBD3,s3,_HLBD3_s3_1
18,107.2996551,2,4,_HLBD3,s3,_HLBD3_s3_1
19,106.9144215,2,4,_HLBD3,s3,_HLBD3_s3_1
20,106.6406325,2,4,_HLBD3,s3,_HLBD3_s3_1
21,106.5189873,2,4,_HLBD3,s3,_HLBD3_s3_1
22,106.4834084,2,4,_HLBD3,s3,_HLBD3_s3_1
23,106.5255743,2,4,_HLBD3,s3,_HLBD3_s3_1
24,106.6769738,2,4,_HLBD3,s3,_HLBD3_s3_1
25,106.916981,2,4,_HLBD3,s3,_HLBD3_s3_1
26,107.2325461,2,4,_HLBD3,s3,_HLBD3_s3_1
27,107.6668138,2,4,_HLBD3,s3,_HLBD3_s3_1
28,108.1787016,2,4,_HLBD3,s3,_HLBD3_s3_1
29,108.764383,2,4,_HLBD3,s3,_HLBD3_s3_1
30,109.4685704,2,4,_HLBD3,s3,_HLBD3_s3_1
1,110.8103485,2,4,_HLBD3,s3,_HLBD3_s3_2
2,111.7556243,2,4,_HLBD3,s3,_HLBD3_s3_2
3,112.7439451,2,4,_HLBD3,s3,_HLBD3_s3_2
4,113.7784951,2,4,_HLBD3,s3,_HLBD3_s3_2
5,114.7889181,2,4,_HLBD3,s3,_HLBD3_s3_2
6,115.7865547,2,4,_HLBD3,s3,_HLBD3_s3_2
7,116.7694471,2,4,_HLBD3,s3,_HLBD3_s3_2
8,117.6034374,2,4,_HLBD3,s3,_HLBD3_s3_2
9,118.361982,2,4,_HLBD3,s3,_HLBD3_s3_2
10,119.028733,2,4,_HLBD3,s3,_HLBD3_s3_2
11,119.5326119,2,4,_HLBD3,s3,_HLBD3_s3_2
12,119.929353,2,4,_HLBD3,s3,_HLBD3_s3_2
13,120.180158,2,4,_HLBD3,s3,_HLBD3_s3_2
14,120.2617495,2,4,_HLBD3,s3,_HLBD3_s3_2
15,120.2384265,2,4,_HLBD3,s3,_HLBD3_s3_2
16,120.0657713,2,4,_HLBD3,s3,_HLBD3_s3_2
17,119.7014065,2,4,_HLBD3,s3,_HLBD3_s3_2
18,119.2376936,2,4,_HLBD3,s3,_HLBD3_s3_2
19,118.6416825,2,4,_HLBD3,s3,_HLBD3_s3_2
20,117.9499215,2,4,_HLBD3,s3,_HLBD3_s3_2
21,117.1978193,2,4,_HLBD3,s3,_HLBD3_s3_2
22,116.3521869,2,4,_HLBD3,s3,_HLBD3_s3_2
23,115.4743996,2,4,_HLBD3,s3,_HLBD3_s3_2
24,114.5660337,2,4,_HLBD3,s3,_HLBD3_s3_2
25,113.5920414,2,4,_HLBD3,s3,_HLBD3_s3_2
26,113.3511333,2,4,_HLBD3,s3,_HLBD3_s3_2
27,113.2848837,2,4,_HLBD3,s3,_HLBD3_s3_2
28,112.7368713,2,4,_HLBD3,s3,_HLBD3_s3_2
29,111.985886,2,4,_HLBD3,s3,_HLBD3_s3_2
30,111.275419,2,4,_HLBD3,s3,_HLBD3_s3_2
1,107.8697455,1,3,_LLAC3,s2,_LLAC3_s2_1
2,108.6005228,1,3,_LLAC3,s2,_LLAC3_s2_1
3,109.4758386,1,3,_LLAC3,s2,_LLAC3_s2_1
4,110.6547446,1,3,_LLAC3,s2,_LLAC3_s2_1
5,111.6542489,1,3,_LLAC3,s2,_LLAC3_s2_1
6,112.5550454,1,3,_LLAC3,s2,_LLAC3_s2_1
7,114.4363156,1,3,_LLAC3,s2,_LLAC3_s2_1
8,116.4190072,1,3,_LLAC3,s2,_LLAC3_s2_1
9,118.5695389,1,3,_LLAC3,s2,_LLAC3_s2_1
10,120.7299198,1,3,_LLAC3,s2,_LLAC3_s2_1
11,122.8965269,1,3,_LLAC3,s2,_LLAC3_s2_1
12,124.9803422,1,3,_LLAC3,s2,_LLAC3_s2_1
13,127.0316512,1,3,_LLAC3,s2,_LLAC3_s2_1
14,129.00587,1,3,_LLAC3,s2,_LLAC3_s2_1
15,130.8376319,1,3,_LLAC3,s2,_LLAC3_s2_1
16,132.5663643,1,3,_LLAC3,s2,_LLAC3_s2_1
17,134.1272543,1,3,_LLAC3,s2,_LLAC3_s2_1
18,135.6124566,1,3,_LLAC3,s2,_LLAC3_s2_1
19,136.8996029,1,3,_LLAC3,s2,_LLAC3_s2_1
20,138.0557857,1,3,_LLAC3,s2,_LLAC3_s2_1
21,139.1039119,1,3,_LLAC3,s2,_LLAC3_s2_1
22,140.0415406,1,3,_LLAC3,s2,_LLAC3_s2_1
23,140.9291659,1,3,_LLAC3,s2,_LLAC3_s2_1
24,141.6764649,1,3,_LLAC3,s2,_LLAC3_s2_1
25,142.2907448,1,3,_LLAC3,s2,_LLAC3_s2_1
26,142.7800209,1,3,_LLAC3,s2,_LLAC3_s2_1
27,142.9866541,1,3,_LLAC3,s2,_LLAC3_s2_1
28,143.0706303,1,3,_LLAC3,s2,_LLAC3_s2_1
29,142.7989784,1,3,_LLAC3,s2,_LLAC3_s2_1
30,142.1837889,1,3,_LLAC3,s2,_LLAC3_s2_1
1,141.2010948,1,3,_LLAC3,s2,_LLAC3_s2_2
2,139.8067672,1,3,_LLAC3,s2,_LLAC3_s2_2
3,138.2643325,1,3,_LLAC3,s2,_LLAC3_s2_2
4,136.2578437,1,3,_LLAC3,s2,_LLAC3_s2_2
5,133.8070084,1,3,_LLAC3,s2,_LLAC3_s2_2
6,130.8822252,1,3,_LLAC3,s2,_LLAC3_s2_2
7,127.3450687,1,3,_LLAC3,s2,_LLAC3_s2_2
8,123.5765913,1,3,_LLAC3,s2,_LLAC3_s2_2
9,119.2738753,1,3,_LLAC3,s2,_LLAC3_s2_2
10,114.876533,1,3,_LLAC3,s2,_LLAC3_s2_2
11,110.1896456,1,3,_LLAC3,s2,_LLAC3_s2_2
12,105.6498993,1,3,_LLAC3,s2,_LLAC3_s2_2
13,101.2887997,1,3,_LLAC3,s2,_LLAC3_s2_2
14,97.43273788,1,3,_LLAC3,s2,_LLAC3_s2_2
15,93.79979009,1,3,_LLAC3,s2,_LLAC3_s2_2
16,90.69493187,1,3,_LLAC3,s2,_LLAC3_s2_2
17,87.73569405,1,3,_LLAC3,s2,_LLAC3_s2_2
18,85.28269823,1,3,_LLAC3,s2,_LLAC3_s2_2
19,83.03764431,1,3,_LLAC3,s2,_LLAC3_s2_2
20,81.08044197,1,3,_LLAC3,s2,_LLAC3_s2_2
21,79.35066037,1,3,_LLAC3,s2,_LLAC3_s2_2
22,77.73732966,1,3,_LLAC3,s2,_LLAC3_s2_2
23,76.51357777,1,3,_LLAC3,s2,_LLAC3_s2_2
24,75.39654983,1,3,_LLAC3,s2,_LLAC3_s2_2
25,74.66216524,1,3,_LLAC3,s2,_LLAC3_s2_2
26,74.1550164,1,3,_LLAC3,s2,_LLAC3_s2_2
27,74.00753543,1,3,_LLAC3,s2,_LLAC3_s2_2
28,73.82199892,1,3,_LLAC3,s2,_LLAC3_s2_2
29,73.61402768,1,3,_LLAC3,s2,_LLAC3_s2_2
30,73.32984347,1,3,_LLAC3,s2,_LLAC3_s2_2
1,109.7964936,1,3,_LHAC4,s2,_LHAC4_s2_1
2,110.5685019,1,3,_LHAC4,s2,_LHAC4_s2_1
3,111.404503,1,3,_LHAC4,s2,_LHAC4_s2_1
4,112.3978515,1,3,_LHAC4,s2,_LHAC4_s2_1
5,113.2212696,1,3,_LHAC4,s2,_LHAC4_s2_1
6,113.9207373,1,3,_LHAC4,s2,_LHAC4_s2_1
7,115.3005213,1,3,_LHAC4,s2,_LHAC4_s2_1
8,116.7893883,1,3,_LHAC4,s2,_LHAC4_s2_1
9,118.305384,1,3,_LHAC4,s2,_LHAC4_s2_1
10,119.7793333,1,3,_LHAC4,s2,_LHAC4_s2_1
11,121.2009642,1,3,_LHAC4,s2,_LHAC4_s2_1
12,122.5592909,1,3,_LHAC4,s2,_LHAC4_s2_1
13,123.8937164,1,3,_LHAC4,s2,_LHAC4_s2_1
14,125.1854695,1,3,_LHAC4,s2,_LHAC4_s2_1
