"","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60"
"77",118.7391562,118.5497464,118.4290253,118.3693874,118.3694612,118.5155455,118.7854555,119.208471,119.807919,120.4940627,121.2435863,121.869187,122.352442,122.6989749,122.8454085,122.761068,122.5389289,122.1864175,121.6181832,120.9255567,120.1117328,119.1317899,118.0356193,116.8490493,115.5576734,114.2106569,113.4688425,113.4321927,112.7091816,111.6837204
"78",115.7792672,115.8277493,115.9379754,116.1716894,116.5151239,116.9134186,117.4351522,117.9511398,118.4556354,118.880203,119.2648066,119.4981188,119.6741651,119.7356797,119.7070306,119.6332995,119.4307438,119.1715367,118.7990269,118.2952407,117.7258163,116.9649588,116.1261261,115.1313431,114.0557148,112.939664,112.9479632,112.7518654,112.1469737,111.223332
"79",117.678165,117.6924832,117.7343315,117.8368206,118.0056921,118.2144829,118.5111503,118.8295223,119.195463,119.540123,119.8681425,120.1020097,120.297174,120.3824263,120.3947087,120.333402,120.1821455,119.9933091,119.6861424,119.3104908,118.8457413,118.2212006,117.5229902,116.5141176,115.9521015,116.1467076,115.8327707,115.2833926,114.3269239,113.6638641
"80",118.3055225,118.0858124,117.9498376,117.9394656,118.0294346,118.1734014,118.4330183,118.773389,119.1675957,119.6502337,120.1135899,120.5480235,120.8458048,121.0610316,121.0826928,120.9130476,120.6158646,120.0642893,119.4237879,118.6498976,117.7278133,116.7654298,115.7900432,114.838064,113.9016897,113.8135752,113.6162017,113.2549396,112.7231782,112.2636691
"81",125.6392012,125.659994,125.6840128,125.7113717,125.7290697,125.7424532,125.7512376,125.7719024,125.8070113,125.8588002,125.944875,126.0476177,126.1692334,126.2715989,126.3439041,126.3769909,126.3483696,126.2870647,126.1862852,126.0736421,125.9723803,125.8913103,125.8301399,125.7725188,125.7162579,125.7324387,125.7453558,125.7308359,125.6987389,125.6752379
"82",123.4530457,123.2986732,123.1504188,123.009957,122.9113131,122.8416033,122.7996665,122.8150488,122.8674592,122.9461544,123.0491152,123.1281791,123.1827793,123.1864353,123.1426943,123.0700753,122.9642602,122.8734399,122.796729,122.7422593,122.7118624,122.6911305,122.6791031,122.6525931,122.6160339,122.5678037,122.5737927,122.5638516,122.5314431,122.4738877
"83",124.5235254,124.3587687,124.1594704,123.9188317,123.6610076,123.411609,123.1797651,123.0264483,122.91822,122.8832943,122.9033755,122.9520053,123.0369822,123.1211683,123.2041861,123.2804251,123.3506175,123.4158387,123.4722316,123.5276685,123.5819939,123.6262671,123.6643072,123.6933794,123.702092,123.709628,123.7248892,123.7292113,123.7288417,123.7250716
"84",126.508851,126.4230985,126.3174169,126.1912274,126.0426544,125.9101285,125.7954445,125.7276415,125.6837314,125.665804,125.6844899,125.6949636,125.693386,125.6548054,125.5963259,125.5149734,125.3968949,125.2941273,125.2162858,125.1981183,125.2124806,125.2660788,125.3791504,125.4936425,125.6000834,125.6308144,125.6596528,125.7014768,125.7574573,125.7943941
"85",125.1563564,124.8065291,124.5301477,124.3300749,124.2836309,124.3468371,124.5017721,124.7870568,125.1703404,125.612103,126.1100375,126.5309879,126.885013,127.1484324,127.2889001,127.3670366,127.3835369,127.3778691,127.3712193,127.3639356,127.3534597,127.3341559,127.3054393,127.2558177,127.1851423,127.1276908,127.1429058,127.1022933,127.0338278,126.9400225
"86",125.0585712,124.4307363,123.7649725,123.0560013,122.2719697,121.4425636,120.5439428,119.5504573,118.4573515,117.1856869,115.7175985,113.9245124,112.039516,110.1293592,108.2312991,106.786825,105.6704141,104.8804455,104.5355925,104.5300014,104.7439975,105.1452321,105.7931366,106.5794105,107.4865182,108.4644569,108.7894613,108.9320855,109.4200799,110.1915751
"87",124.8895097,124.4432971,123.8939453,123.2382968,122.3940233,121.4243019,120.3204091,118.9598808,117.5223891,116.0046649,114.2552142,112.4580338,110.615428,108.8647672,107.218888,105.7029335,104.6334998,103.7796753,103.1763094,102.8760376,102.7100491,102.6989706,102.8105187,103.0248483,103.3791032,103.2867784,103.2718808,103.4912198,103.8065173,104.0190089
"88",129.8191017,128.6995956,127.4315322,126.0141851,124.3515015,122.5791664,120.7349284,118.8330941,116.8624099,114.8658954,112.858517,110.860478,108.9118796,107.0268375,105.4210959,104.089891,103.0378405,102.453822,102.1400233,102.0344599,102.1701834,102.4458114,102.8195555,103.3112609,103.9635488,104.3234011,104.2361626,104.6209438,105.1632281,105.7834116
"89",124.5103488,123.4488516,122.3216907,121.1268462,119.781131,118.3235368,116.7590053,114.9787763,113.1018474,111.1625896,109.182688,107.2660029,105.4363811,103.8106514,102.491421,101.3916922,100.5956079,100.1246241,99.84950868,99.80818507,99.99066293,100.3054952,100.7700344,101.4659684,102.2569902,103.1400563,103.0947653,103.3167074,103.8259433,104.6808304
"90",125.5166401,124.521149,123.3209667,121.9060772,120.2424487,118.1858384,115.8436132,113.3217782,110.8185409,108.4721779,106.3086522,104.3765979,102.8632965,101.6392507,100.6589135,99.9290587,99.55415418,99.43460082,99.55239187,99.91734775,100.6217326,101.5699772,102.7172757,104.041183,105.4456013,106.8180169,107.8415408,107.9857221,108.5658052,109.3897656
"91",129.9227752,129.4054406,128.830221,128.1476372,127.2947585,126.3501553,125.0521124,123.5485431,121.738164,119.4923152,117.04089,114.0461248,110.8539345,107.4224089,103.8888359,100.3662464,97.04428118,94.04313256,91.3591159,89.26315421,87.42169478,86.18039492,85.2567914,84.5892051,84.21093706,83.93792572,83.88347916,83.8368893,83.79543717,83.73004315
"92",127.1049043,126.2146409,125.2580255,124.1254937,122.8528442,121.4645093,119.8386168,118.1403923,116.2455602,114.24319,112.0572341,109.7213743,107.3023833,104.8840982,102.4926835,100.2147938,98.06663981,96.06781104,94.29534231,92.60562373,91.12752106,89.69302845,88.3671238,87.16481221,86.05944684,85.75475072,85.5773354,85.13814518,84.59260086,83.8750308
"93",125.4061841,124.5709254,123.6077867,122.506246,121.1582905,119.6558699,117.9703022,116.0482405,113.9436106,111.5967971,108.9613918,106.2338311,103.4121329,100.711481,98.1990347,96.03472803,94.25735345,92.70041305,91.46110072,90.43314104,89.49756052,88.64508153,87.92257929,87.28662415,86.79476928,86.55863382,86.43676502,86.29485856,86.1033696,85.91178878
"94",127.7167,127.0975387,126.2837964,125.2423206,123.8765854,122.300271,120.4282803,118.1083706,115.6442524,113.040799,110.2507686,107.4006686,104.541647,101.819001,99.19288294,96.76506473,94.61271834,92.6704274,91.16600904,89.9075439,88.86807579,88.22197455,87.67841429,87.2549604,86.93995505,86.75540999,86.77328382,86.65368427,86.47707092,86.22968057
"95",125.9917518,125.2352907,124.3922195,123.4472968,122.3010625,121.0408764,119.6227935,118.0064017,116.2874438,114.416879,112.3113015,110.0667011,107.5920364,104.9502932,102.219499,99.43056162,96.81152912,94.3340772,92.30568331,90.5753569,89.12600185,88.16031001,87.33799533,86.68612117,86.20505699,85.89366437,85.85590156,85.69716529,85.48041747,85.18314149
"96",128.8751433,128.7592744,128.6742998,128.62021,128.6239516,128.6609598,128.7291024,128.8502325,128.9968419,129.1638629,129.3474361,129.5043438,129.6249439,129.6084224,129.3944437,129.0024194,128.2454619,127.1833027,125.8995282,124.3045936,122.5566607,120.7293594,118.8535893,116.8959035,114.8984585,112.8724402,112.4057079,112.1470207,111.1254953,109.4963131
"97",124.5957443,124.308503,124.0514438,123.8273351,123.6815244,123.5768547,123.5050538,123.4752853,123.4741977,123.4905137,123.5244913,123.5720524,123.6236755,123.677058,123.6968893,123.6694823,123.5888177,123.3789539,123.0884368,122.710929,122.1317916,121.3841571,120.4714974,119.2478292,117.6851475,116.5098089,116.7588362,116.0070233,114.777418,113.1049414
"98",127.0438645,126.8435481,126.6760438,126.548447,126.503362,126.5045294,126.5739276,126.7365015,126.9506708,127.2491033,127.593584,127.9430064,128.2174802,128.3620976,128.4072757,128.2009771,127.8178506,127.2662745,126.4941886,125.6055169,124.5640511,123.3028278,121.9489581,120.4688743,118.8298933,117.5142003,117.5192186,116.9427403,116.0035271,114.5083521
"99",128.7230763,128.6021487,128.5069387,128.4528985,128.4729686,128.5300503,128.6684767,128.8318331,129.016601,129.1431563,129.2089638,129.1486582,128.9124909,128.5831638,128.0751849,127.4977279,126.8388472,126.0873486,125.2792049,124.3378893,123.2489684,122.0672112,120.4392182,118.6487308,116.5974956,116.242517,116.2146726,115.1418266,113.5782171,111.5903607
"100",127.156932,127.1064189,127.0719662,127.0635096,127.0906282,127.1347169,127.2138055,127.3086018,127.4174675,127.5159488,127.5867099,127.5925367,127.4849902,127.3132192,126.9838868,126.5887681,126.1088588,125.5737082,125.0260045,124.4770025,123.8499231,123.1668886,122.2020079,121.0964117,119.7448075,119.5266274,119.6147186,118.757582,117.5877561,116.0949589
"101",116.0699878,116.8809311,117.644866,118.3599102,118.9384909,119.4471768,119.8802956,120.1584526,120.4093701,120.6348295,120.8276089,120.9937989,121.1276251,121.2145283,121.2765659,121.3087814,121.313239,121.313138,121.310652,121.3070664,121.3024233,121.2962455,121.2874169,121.2769494,121.2642499,121.2629882,121.2601691,121.2499684,121.2351948,121.2243798
"102",117.8399551,118.3546144,118.8058122,119.1771437,119.3797791,119.5262508,119.6024276,119.6125693,119.5884116,119.5102337,119.40795,119.2989408,119.2432041,119.2293807,119.25095,119.3589581,119.5033692,119.6947197,119.8852329,120.0642904,120.2185074,120.3292594,120.4149482,120.4561557,120.4817219,120.4968687,120.493766,120.4940855,120.4974752,120.5046162
"103",114.795994,115.6227053,116.4545547,117.2903908,117.9178281,118.4346825,118.8419941,119.0242965,119.1434236,119.2026866,119.2672414,119.3489373,119.4473012,119.5802246,119.7284663,119.8905551,120.0492607,120.1887707,120.3101253,120.3990689,120.4788262,120.5511442,120.6385614,120.7503626,120.8847073,121.058219,121.1331234,121.1310408,121.2397626,121.3901728
"104",111.6566815,112.4372389,113.1410464,113.7702386,114.2973931,114.7903542,115.2538937,115.6765228,116.1259471,116.5914136,117.0630893,117.5020991,117.9073986,118.2468626,118.5155328,118.7413172,118.9165272,119.0592589,119.1906791,119.3143244,119.4291989,119.5323291,119.620111,119.6778141,119.7210201,119.7499116,119.7577378,119.7614773,119.7616056,119.7617074
"105",112.0508926,112.5992571,113.1528213,113.7116404,114.2955026,114.9165473,115.5743772,116.2890647,117.0335352,117.806638,118.5748448,119.2735424,119.9036655,120.3617188,120.731782,121.0175921,121.1985262,121.3707793,121.5355562,121.7228663,121.9241985,122.1377965,122.3345188,122.5084087,122.6601299,122.754703,122.8110579,122.8335448,122.8495795,122.8689103
"106",121.4882323,121.4545449,121.3251082,121.0837866,120.6267656,120.0321772,119.2456024,118.2359971,117.115427,115.8360677,114.4630024,113.0871578,111.7983569,110.6896597,109.7159483,109.0461061,108.5820718,108.2680145,108.1991401,108.217463,108.3119629,108.5065658,108.7409741,109.022251,109.2955964,109.4745997,109.4997406,109.6161586,109.7700613,109.9705624
"107",118.698019,118.546494,118.3285822,118.0182902,117.529317,116.9488049,116.2025474,115.3015978,114.3148839,113.2233976,112.1409446,111.0672114,110.1153579,109.2401856,108.4923042,107.9094511,107.4186324,107.112147,106.9070174,106.7725043,106.7999551,106.8871713,107.0517603,107.286193,107.4568575,107.42496,107.5348052,107.7200417,108.0021745,108.1357646
"108",117.2527152,117.2490991,117.1584108,116.9795968,116.5870206,116.0930314,115.4952444,114.6376375,113.7038844,112.6926236,111.6074812,110.4888542,109.3352768,108.3113512,107.3959842,106.5980346,106.0621174,105.672842,105.4417055,105.4432043,105.533248,105.7166685,106.0214062,106.3809724,106.7998495,106.8070129,106.9056066,107.1419816,107.5229486,107.7397967
"109",117.3679888,117.3972929,117.3527982,117.1989702,116.9094985,116.5539341,116.0717809,115.5391374,114.9735065,114.3439595,113.6775667,112.9598483,112.1885726,111.4148545,110.6731906,110.0334213,109.4608609,109.101402,108.8429,108.7167084,108.7117596,108.7559319,108.8807617,109.0523147,109.2399032,109.2128436,109.2528539,109.3756036,109.6127594,109.8047445
"110",118.5685572,118.5934176,118.4405281,118.0842,117.4989606,116.5197626,115.2830963,113.8872754,112.4165015,110.9569595,109.6204613,108.4193061,107.366496,106.5039071,105.8299197,105.3291223,105.0024343,104.9579794,105.1368383,105.489238,105.9936897,106.6883905,107.4547284,108.2362064,109.0032547,109.7435583,109.9504574,110.1272397,110.4950133,111.049872
"111",123.6226996,123.8623843,123.9933611,123.9334856,123.6591719,123.266784,122.4935794,121.4016994,119.9227861,117.9182803,115.6536357,112.737722,109.5332043,106.0830798,102.7000154,99.44421556,96.51969574,94.11215917,92.00965744,90.69479285,89.57455487,88.79656231,88.21407338,87.71615413,87.30540953,87.06915186,87.05194595,86.89300241,86.67842011,86.35783686
"112",121.1188848,121.0214626,120.8356243,120.5110642,119.9050025,119.1485818,118.0435893,116.6310345,114.973912,112.7796765,110.4381401,107.8652873,105.0798253,102.2321756,99.52836724,97.05575187,94.81124686,93.03237892,91.49172524,90.41524207,89.61017878,88.95279088,88.52375326,88.15925113,87.87373274,87.80305684,87.75046547,87.61952117,87.44634974,87.24835365
"113",121.8498969,121.8941837,121.8337172,121.6510386,121.1709909,120.4898499,119.5266083,118.133188,116.4707158,114.3788577,111.9050008,109.2471416,106.3579405,103.3859363,100.4230853,97.71299028,95.32195727,93.1759065,91.57667297,90.28378008,89.25346789,88.57743008,87.9839512,87.4867911,87.07371771,86.81488174,86.79161731,86.62237189,86.39096378,86.07940933
"114",125.9249603,125.6327359,125.3009707,124.7181475,124.029815,123.0592804,121.8950418,120.4499758,118.7184367,116.7470246,114.4882908,112.0945544,109.5248799,106.9156391,104.3743761,101.8672353,99.67645675,97.58328418,95.82707913,94.20600983,92.82448588,91.57869363,90.47041706,89.48439221,88.56930663,88.28756898,88.1962228,87.80842688,87.37955124,86.71825106
"115",120.9926071,120.8452504,120.5965996,120.2269109,119.6338983,118.8987632,117.9558524,116.7770906,115.4646465,113.9372894,112.1235021,110.150685,107.942109,105.5760602,103.1112876,100.539225,98.06074269,95.66104453,93.60693657,91.7780526,90.20603569,89.11806178,88.22917271,87.60080657,87.20051573,86.93315377,86.88051985,86.80317221,86.70641589,86.56604081
"116",113.9444477,114.7665752,115.6357041,116.5560962,117.5557615,118.5294887,119.4648501,120.198725,120.8027524,121.2347603,121.3441029,121.3050555,121.0785808,120.650274,120.1262962,119.4807513,118.7675723,118.0147693,117.2029426,116.3915075,115.5986314,114.8717943,114.1518778,113.4224647,112.6339526,112.4540039,112.5367953,112.2190723,111.7187619,111.1558737
"117",112.9783471,113.781629,114.6368347,115.6044189,116.5731376,117.5425166,118.5225311,119.4690392,120.3205622,120.9832797,121.5093482,121.783911,121.9667799,121.9174041,121.7347533,121.4330614,121.0338387,120.6013657,120.0889575,119.5159872,118.8764235,118.1085301,117.2911042,116.3428684,115.8221331,115.8812944,115.5130961,114.972334,114.0516724,113.473901
"118",110.8103485,111.7556243,112.7439451,113.7784951,114.7889181,115.7865547,116.7694471,117.6034374,118.361982,119.028733,119.5326119,119.929353,120.180158,120.2617495,120.2384265,120.0657713,119.7014065,119.2376936,118.6416825,117.9499215,117.1978193,116.3521869,115.4743996,114.5660337,113.5920414,113.3511333,113.2848837,112.7368713,111.985886,111.275419
"119",114.3172436,114.8750027,115.4259238,115.9542309,116.4706338,116.9733043,117.4476001,117.9095329,118.2449907,118.5481107,118.7332034,118.8655373,118.9163998,118.8828858,118.7987938,118.6430638,118.4716245,118.2616174,118.0321336,117.761592,117.4356455,117.0650804,116.5607538,116.0321836,116.1567663,116.1808772,115.904284,115.5006182,114.9607262,114.8067449
"120",116.0875403,116.7360717,117.4633483,118.2826405,119.0764302,119.8221647,120.4940802,121.0065698,121.4163874,121.6596672,121.7670368,121.793749,121.6872668,121.4634361,121.1588103,120.6966549,120.1418997,119.5218253,118.819037,118.0829085,117.3176534,116.4839559,115.6058136,114.6750736,113.5969117,112.9538859,113.0478374,112.5637414,111.8494369,110.8567313
"121",95.50894653,96.18941824,97.08998629,98.20277435,99.57741205,101.0940505,102.7184489,104.3977757,106.0729654,107.7339279,109.3367006,110.8197845,112.2213586,113.5212442,114.7120155,115.8339476,116.8713189,117.8687719,118.8449947,119.7979858,120.6698395,121.4873644,122.2409621,122.8376364,123.3315057,123.7167341,123.8128346,123.9070705,124.0068573,124.1603283
"122",96.3912136,96.94239185,97.69503195,98.60893928,99.64264485,100.6778222,101.7312622,102.7960774,103.790037,104.8065183,105.8775317,107.0365615,108.2343772,109.4760723,110.7493761,112.0278936,113.2595019,114.4497136,115.5907828,116.5888339,117.4659808,118.2337203,118.8790593,119.366949,119.7837793,120.0958949,120.1272728,120.2256374,120.366472,120.5378136
"123",96.99040002,97.32177098,97.84396945,98.55832949,99.60521315,100.9018525,102.3694171,103.9603555,105.560276,107.1742302,108.8170775,110.3116317,111.7215299,113.0406821,114.2666209,115.3881754,116.3932477,117.2721734,118.0862406,118.827767,119.3730547,119.8004476,120.1275989,120.3097836,120.3754987,120.4012235,120.4445568,120.4423758,120.4227136,120.3910111
"124",97.66765853,98.34416681,99.17888929,100.1671644,101.363729,102.7847212,104.3588293,106.0915567,107.9128916,109.7391557,111.551994,113.193132,114.6634811,115.9755076,117.087086,118.0440218,118.8754586,119.550511,120.1009192,120.5774967,120.9832442,121.3050609,121.6059428,121.8856444,122.1308564,122.3288893,122.4648451,122.5035708,122.5552701,122.6224046
"125",96.71992194,97.26508916,97.99788028,98.91196752,100.0484603,101.3963869,102.8345209,104.3324435,105.9557931,107.5846092,109.2185092,110.8584383,112.3626824,113.7252623,114.9314082,115.9523559,116.8231167,117.578931,118.2420322,118.7725972,119.1898824,119.4891041,119.6316837,119.6769291,119.6469135,119.548425,119.5651645,119.5567222,119.4933292,119.3716353
"126",96.02357553,95.94503232,95.89124726,95.870098,95.89730132,95.94655198,96.03025437,96.14708799,96.27897944,96.42442478,96.56622798,96.7052611,96.83326505,96.96899782,97.11413967,97.35062391,97.65982205,98.10144129,98.73872752,99.49947837,100.5240177,101.6979225,102.9730182,104.3663317,105.753762,107.1345737,107.3654148,107.6575787,108.3224002,109.2987546
"127",92.0537016,91.80801234,91.60768539,91.4560765,91.39041437,91.35463077,91.35194541,91.38847234,91.44997333,91.54297004,91.69408001,91.87668806,92.10015908,92.3755875,92.6994645,93.1007797,93.67432859,94.3735276,95.27497991,96.41773207,97.68330063,99.10474566,100.5365631,101.9319263,103.1955453,103.6658555,103.8955781,104.4361449,105.1646953,105.850398
"128",92.00707594,91.67126718,91.36885922,91.09999233,90.92041406,90.78026001,90.67891751,90.64182498,90.62108536,90.61621255,90.63674121,90.67366218,90.72883469,90.91351271,91.18976352,91.55546915,92.15599388,92.94384517,93.90483752,95.1064675,96.4404508,97.8956994,99.53449414,101.1718871,102.8030695,104.3340917,105.1060674,105.2902534,106.0184886,106.9722953
"129",93.03999226,92.93367833,92.86426401,92.83247832,92.8454746,92.86896925,92.90312792,92.95465532,93.00615994,93.05725721,93.09550004,93.12716806,93.15174047,93.16687476,93.18567902,93.20932032,93.32937526,93.5080181,93.7532234,94.25800963,94.92293708,95.77376634,96.91015121,98.21782808,99.72749771,99.78453427,100.0720893,100.8546372,102.2282937,103.076603
"130",88.74146289,88.70515769,88.68406137,88.67687153,88.68474249,88.71188422,88.75597373,88.81826957,88.91934295,89.03533077,89.16601379,89.31576991,89.48607478,89.67360532,89.87968554,90.21407555,90.67630272,91.27278688,92.0656859,93.12054599,94.3677821,95.80535583,97.45670725,99.23902126,101.1137284,103.0171533,103.4284856,103.843114,104.7838471,106.3585289
"131",128.8319822,128.6606395,128.3874408,127.8863668,127.1359435,126.2312693,124.9224443,123.4536057,121.5693532,119.4396282,117.1045801,114.4255044,111.6491363,108.6756035,105.7751215,102.9566034,100.2902229,97.71298628,95.60902402,93.75414735,92.27607603,91.12565297,90.11850011,89.57298682,89.17876145,89.09919586,88.99147383,88.86746906,88.6826655,88.54154634
"132",125.5946179,125.3582207,125.0792084,124.5584481,123.9207716,123.0099306,121.8783799,120.4766195,118.7973214,116.9325706,114.7603778,112.4853255,109.9441821,107.3699383,104.7324379,102.1134259,99.56888253,97.11888497,94.84543827,92.79667477,90.97384299,89.47860657,88.160952,87.23770116,86.41407784,86.18754425,85.99601663,85.82643913,85.63647837,85.38468446
"133",124.3009147,124.2668907,124.2129689,124.0584531,123.8427724,123.503063,123.0141035,122.3731302,121.54516,120.6210942,119.389815,118.0936797,116.4907664,114.8521752,113.0358751,111.1686392,109.1937103,107.1922396,105.1627247,103.1455235,101.1349128,99.19315643,97.26687294,95.51653755,94.00232747,93.84147988,93.50242639,92.7702717,91.78487668,90.52189131
"134",122.9615368,122.7505733,122.4271768,121.9194128,121.1458316,120.2331927,118.9786603,117.5213553,115.8732935,113.9500599,111.8974409,109.5869467,107.0843162,104.4755355,101.756561,99.07749791,96.45602305,94.14353197,92.00941368,90.35085174,88.99610304,87.89418004,87.20789724,86.64169193,86.27334721,86.11751294,86.05746899,85.9484651,85.8147352,85.64952085
"135",128.2128265,127.8482578,127.3709175,126.6598132,125.7569653,124.7512567,123.4776669,122.1382096,120.6613669,119.0269616,117.2988746,115.1863184,112.9094626,110.2555983,107.3679543,104.3266566,101.2236379,98.19437313,95.39529994,92.97676771,90.83415741,89.27738579,87.90800417,86.95908124,86.46544798,86.33544835,86.07602545,85.76839178,85.34265572,85.14351288
"136",96.38003263,97.67165647,99.25517067,101.0866471,103.1094592,105.3194712,107.5688914,109.7608153,111.8523653,113.8263965,115.6579748,117.0535413,118.1768167,119.0601387,119.6371059,119.9625013,120.1536848,120.2289983,120.1799771,120.0414402,119.8157373,119.4789416,118.9884039,118.3534355,117.5147848,116.4722758,115.8916843,115.9566533,115.2634244,114.2872528
"137",101.2763938,102.4739503,103.8773316,105.4776963,107.3281608,109.2636139,111.2515274,113.244231,115.2261868,117.1737923,119.0295169,120.6852638,122.1806855,123.4580532,124.3292655,124.9540464,125.3117318,125.275836,125.0283096,124.5710125,123.7544141,122.7670147,121.6271208,120.2931635,118.8630894,117.6686427,117.6605183,117.1700133,116.3585154,115.1607724
"138",95.64386375,96.7340712,98.12927112,99.81224945,101.8393692,104.0721177,106.3876583,108.7433177,111.0335597,113.1831615,115.1733618,116.8811844,118.2430121,119.3261374,120.092237,120.5183746,120.7399171,120.7702447,120.5908679,120.2407688,119.7230667,118.9748398,117.9540393,116.7271839,115.2928836,113.5894659,113.0490071,112.8742918,111.9322379,110.4180607
"139",97.24222139,98.07779696,99.10399402,100.3456762,101.8748233,103.5225922,105.3151785,107.1950301,109.0917602,110.9973411,112.7318295,114.3269291,115.6697964,116.7847704,117.7453869,118.428099,118.9222606,119.2881395,119.4228878,119.3543811,119.1361319,118.638716,117.9615419,117.1419004,116.1425171,115.6914753,115.7668413,115.2608732,114.5949019,113.7474268
"140",94.57667645,95.71130336,97.08885599,98.70395961,100.6382832,102.6693728,104.7718152,106.9521085,109.2338935,111.5437415,113.8547316,115.9847845,117.8306658,119.3923945,120.5326901,121.1986114,121.6216296,121.8348646,121.8099006,121.6799103,121.4394731,121.0206245,120.4035352,119.6068523,118.5885052,117.2999397,116.7208384,116.737646,115.9735493,114.8199819
"141",111.4818275,111.3254913,111.2310349,111.2403551,111.3298545,111.4537779,111.6307768,111.824892,112.0365274,112.2342472,112.4243238,112.597035,112.7626945,112.9239357,113.1244503,113.3568997,113.6448428,114.0061128,114.4019385,114.8646193,115.3251368,115.7833341,116.1947474,116.575624,116.8804336,117.0310391,117.0801825,117.1771211,117.29332,117.4431352
"142",113.1993845,112.3539606,111.6535921,111.0967702,110.7504927,110.5285062,110.4077229,110.4174887,110.5584668,110.7891649,111.1130866,111.626936,112.1992278,112.825027,113.5152451,114.2729857,115.063428,115.8595199,116.6807427,117.4844382,118.252815,118.8070661,119.2430652,119.5637702,119.7195216,119.7803153,119.7909553,119.7920928,119.7940697,119.7954341
"143",112.0727616,111.8926374,111.7520262,111.6620499,111.6553861,111.6933872,111.8030393,111.9977923,112.2400693,112.5652588,112.9293108,113.3174024,113.7219433,114.1213805,114.5158451,114.9208623,115.3269494,115.7337671,116.1309474,116.5148903,116.86708,117.159615,117.4143967,117.5934985,117.7268652,117.825412,117.8500819,117.8715329,117.8890709,117.9120934
"144",113.0187534,112.6564121,112.3385895,112.1017197,111.9720281,111.8960377,111.9629782,112.1014974,112.3391686,112.6993716,113.1072117,113.5952986,114.0926946,114.6000276,115.0660208,115.5126939,115.9119714,116.2797205,116.6214773,116.912719,117.1862127,117.4242343,117.6394321,117.8401941,118.0307488,118.1559116,118.1442261,118.2008049,118.2923885,118.4580877
"145",106.4466736,106.5091324,106.622699,106.798225,107.0825939,107.4365513,107.8954729,108.4568994,109.0794489,109.8066263,110.6239084,111.4847837,112.3821331,113.2715694,114.1516932,114.9718675,115.7383804,116.4553843,117.0543033,117.6044532,118.0929866,118.4972117,118.8539455,119.1378516,119.3469069,119.5030498,119.5539641,119.6022104,119.6514187,119.7145356
"146",104.7534417,103.7198213,102.6912297,101.6677151,100.6605404,99.76578387,98.98116078,98.37103588,97.84124867,97.38920393,97.07646595,96.79395806,96.54149876,96.38068687,96.28246171,96.24526551,96.37118539,96.62669684,97.00671615,97.69789661,98.58581031,99.65188333,101.0129365,102.4717742,104.007291,105.5212379,106.2485333,106.4077795,107.1361096,108.1260419
"147",110.5778859,109.4291175,108.3288258,107.2740657,106.2463983,105.2248515,104.2141023,103.2644121,102.3444888,101.4574866,100.6599382,99.96648481,99.36393938,98.92794848,98.66408693,98.54053776,98.64819068,99.00627994,99.53797684,100.3097594,101.3535586,102.5358861,103.8655756,105.2486919,106.6298502,107.9904643,108.2201011,108.5523144,109.2318649,110.268813
"148",107.5874318,106.720262,105.9083671,105.2166285,104.5371683,103.8649141,103.1278358,102.3975256,101.6971175,100.9880502,100.2725929,99.57578554,98.90465979,98.32392275,97.81792679,97.38074605,97.12972785,96.95131619,96.97569905,97.12284804,97.41074578,97.92616947,98.53311678,99.40086266,99.84818741,99.69330728,100.0260602,100.556879,101.417782,101.9718944
"149",107.3570711,106.0249882,104.6701354,103.3041323,102.1106345,100.9712255,99.89154722,98.98691585,98.20744752,97.51207852,96.87280166,96.31036757,95.80702329,95.39222109,95.08316608,94.84601772,94.70443745,94.6895425,94.79068283,95.07266133,95.62909233,96.37126634,97.34630789,98.58659439,99.88253576,101.2095704,101.3824925,101.725859,102.352943,103.3746979
"150",103.488481,101.6653017,100.0193292,98.56373319,97.36830489,96.47780326,95.76815691,95.21982914,94.84510012,94.54441702,94.28713563,94.05746848,93.88897024,93.7573586,93.6650847,93.63208154,93.73318407,93.96966598,94.35658189,94.98387321,95.87081517,96.98913663,98.36143827,99.92304655,101.5920904,103.0996354,103.1730686,103.932804,105.1249449,106.6698045
"151",111.6008478,109.312599,107.0408335,104.7874696,102.7139527,100.7322566,98.86406126,97.15715048,95.59505278,94.25255252,93.06436322,91.92206124,90.81443841,89.8599995,88.97906933,88.18785692,87.53333047,86.97246007,86.58146805,86.23096548,85.90121446,85.57636297,85.22726289,84.85856494,84.44379162,84.26226061,84.25563063,84.00266418,83.67255575,83.26686145
"152",109.37576,108.2525192,107.1441186,106.0853759,105.0644087,104.0877551,103.0839552,102.0679743,100.950152,99.80563467,98.56013715,97.27905645,95.94004966,94.61976942,93.31143075,92.15252869,91.03574272,90.10010508,89.22198575,88.47751189,87.8051239,87.19641175,86.64893968,86.12069415,86.07435431,85.99005365,85.75698527,85.46173855,85.09090248,84.97276002
