Syllable1,Syllable2,Normtime,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
2,1,_HHBA1,-49.76736891,-60.38413937,-71.77371228,-84.26755198,-91.88996618,-99.44822992,-110.1963728,-116.1691583,-118.921385,-111.8112644,-99.67652944,-81.88123478,-55.51764317,-26.66115825,5.432932624,36.90216694,67.4965046,93.46094286,114.7664555,131.9201273,140.6726258,146.3903577,147.5039252,144.9110217,140.6958907,134.2430941,128.2514331,122.5838006,119.1052543,116.6385417,115.6204389,116.8383089,118.1941558,119.7552198,119.8329829,119.0212481,116.1755399,112.0646616,107.1228847,100.6547113,94.62753353,89.22915272,85.18195526,81.70276589,79.16487253,76.83686861,74.60545075,70.78908566,66.13917704,60.34952179,52.85867473,44.81975782,36.14616293,32.72180552,32.26723539,27.60538512,21.55414344,13.68057617,12.37859027,12.37859027
2,1,_HHBA2,-192.7737877,-197.1875609,-200.7690314,-201.1389678,-200.7021078,-199.1120884,-193.6883784,-185.889553,-169.6831434,-151.3486881,-122.2266622,-91.58237657,-55.98045532,-20.19957407,15.8083911,48.25803317,78.76253373,99.87616089,118.7758947,128.1681534,135.6500417,137.8066179,137.7186084,135.0978525,131.2272369,126.7566482,121.6180113,116.3573276,110.7597468,104.9256627,98.52123691,95.4692217,93.56253501,93.62426423,96.73923492,101.3376508,109.2828718,118.3365984,128.6337372,138.5430502,147.6051706,153.7061903,156.2796326,156.2437052,149.943443,141.4704809,129.0187058,113.9020281,97.49002345,80.42807787,64.09966397,48.80970666,36.16039132,25.71075682,23.57417306,20.53033321,16.64042676,11.02493962,6.663771897,6.663771897
2,1,_HHBA3,-89.71263651,-99.34601651,-108.8974675,-118.1961942,-125.2161801,-129.8609492,-135.1273626,-140.6185366,-137.7165338,-132.3125524,-118.8605698,-100.6173196,-76.94734892,-49.88922668,-21.47210214,6.483332625,33.52937901,57.09117886,77.24351535,93.19788288,104.6414752,114.0867205,119.1935126,123.3682794,124.6592881,124.9193117,123.7983512,121.5140777,118.6626738,114.393987,101.5791749,95.28241091,88.77397182,81.69401853,74.49672117,67.19968377,60.58534019,54.33005941,50.33855303,47.17776793,45.55052145,45.09381771,45.34956386,46.02684823,46.52448498,45.83021608,44.289861,41.63913964,37.61820991,33.01765966,26.76414234,20.48292003,14.25816367,10.94057575,10.37671861,7.876846781,4.744794955,-0.104931289,-3.381541182,-3.381541182
2,1,_HHBA4,-144.5753677,-162.0724647,-180.1573128,-199.1041642,-210.3458879,-220.4691394,-233.0540529,-236.6366036,-234.2853763,-215.585151,-190.0459209,-155.5324248,-113.1508462,-69.15648388,-24.88030487,15.0315844,51.90786801,77.03671878,96.30022851,108.6660221,112.9072308,114.3251532,111.5471005,107.5696877,103.0158966,98.45069429,94.26111149,90.46779287,87.96549586,85.87623984,84.3934967,84.14522766,84.62790245,86.19773106,89.04533196,92.52952194,97.26644569,102.6516475,108.4460297,113.4123407,117.8755642,121.6214595,123.9864455,125.460573,124.8482284,121.7398955,117.0041715,108.0965108,97.43704354,84.38226033,68.53664206,52.35744888,37.0684826,30.32550291,28.48572903,21.9635984,13.4069621,2.181898051,0.325735665,0.325735665
2,1,_HHBA5,-88.51252606,-91.73304291,-94.49581294,-96.20947088,-97.51413744,-98.55461503,-98.66209621,-97.72529023,-93.30918404,-85.79305571,-75.4024711,-58.92222671,-40.47024487,-17.4652975,6.198391429,30.73456975,53.22660824,74.72217922,89.70343077,102.388224,110.6454521,115.7863782,119.2144203,120.2431293,121.0186745,121.4265277,121.9030905,122.4343818,122.822412,123.067405,122.702553,121.0956041,118.8367191,115.8037282,111.8233088,107.6436783,103.2772032,99.62388262,96.20572215,93.00669857,89.09247423,84.4393864,77.82232164,68.7018062,57.97597455,44.92824897,31.63948099,18.22415753,6.631247649,-3.179612203,-11.10557635,-15.94775074,-19.71394714,-22.14674403,-22.63475616,-22.95184427,-23.60076942,-24.58391944,-25.41815694,-25.41815694
2,2,_HHBB1,-72.29764669,-80.31956152,-88.11328767,-95.21034557,-100.3111892,-103.3628834,-105.8606042,-108.1638738,-102.1268429,-93.68925015,-77.7404593,-57.85183129,-33.70140032,-7.685139009,19.03141633,42.97710974,65.34664898,82.40927887,95.02403526,102.568149,103.3857202,101.5091049,90.46654023,77.23559804,57.07588013,34.76552697,9.870823518,-17.45743146,-45.82402612,-72.1925919,-130.3894312,-149.4527837,-164.3347694,-173.0236133,-173.6069335,-169.9788038,-157.7979903,-138.0773908,-113.4942215,-83.35287983,-52.89684533,-22.00310791,5.355280707,30.14649605,48.72130819,62.42001456,73.03078005,77.52613257,80.39210799,81.12851339,80.51512063,79.56455464,78.38110206,77.74879283,77.42237695,77.08238725,76.67100659,76.17190297,76.09789625,76.09789625
2,2,_HHBB2,34.45897883,32.55677171,30.65070202,28.72772653,27.12935001,26.07902931,24.66228887,22.95524407,23.03733304,23.73524995,27.35351205,31.51780794,38.16842238,45.46988097,54.27642788,62.72336159,70.79279806,76.49703155,81.05649628,80.97377416,79.81893006,72.09622891,62.83353879,48.46731973,32.53216709,14.41060337,-5.879021443,-27.59145503,-51.48518471,-75.95961248,-127.0740173,-160.1919767,-192.9132979,-224.6283595,-253.277349,-279.5701048,-294.0924266,-304.2900318,-299.7633463,-288.4254284,-267.4321129,-235.8796688,-199.72317,-158.2551926,-117.2217592,-77.73323266,-42.51459572,-10.86721292,11.73742777,31.60063452,44.55902298,55.85971005,64.59715521,67.48352774,67.55862232,71.38435378,76.01838389,82.68354517,85.85853965,85.85853965
2,2,_HHBB3,-12.17338895,-11.59081484,-10.5009628,-7.912636363,-4.970079343,-1.681447642,6.579553589,16.4983454,32.92266718,50.54483901,71.49690575,93.09782894,115.3037989,135.0013497,153.7441087,163.8012302,171.1913648,171.5926262,166.9793236,157.9033275,142.4094475,124.9863587,103.6861852,81.97265917,59.23648679,37.23297271,15.85166375,-7.234323148,-30.97746731,-59.10041912,-138.3553978,-177.9857832,-216.621386,-251.6596113,-281.4015312,-304.215235,-314.9355304,-319.1405224,-305.7906773,-288.4918246,-257.4673369,-223.8795339,-184.3037561,-145.2294306,-106.6247369,-72.65358795,-40.37014887,-16.36474359,5.965759082,22.09884263,36.48736681,48.06414632,53.02506664,53.56650191,57.68700108,62.73582437,71.38702889,77.88067239,77.88067239,77.88067239
2,2,_HHBB4,-46.12355724,-45.88226096,-45.35142767,-42.86681644,-40.30895531,-37.54057621,-32.48629378,-23.81423523,-11.76763099,3.44087065,21.96891912,42.32134966,64.16760476,86.44904541,106.397934,125.8374162,137.5396788,147.5179752,148.552085,146.6377991,137.5283192,124.6537702,106.574127,85.86588942,62.99652556,40.37819764,17.87916664,-4.177926355,-26.12928065,-46.89871699,-105.5346469,-131.9525559,-157.9826016,-183.1112907,-205.4217413,-225.8666554,-237.7098083,-245.9452179,-243.6887135,-235.2902563,-220.8535216,-196.9133106,-170.0255781,-137.6786076,-104.7433635,-70.95032592,-38.85379532,-7.511569771,17.60264629,41.59549971,63.08496806,82.61999396,100.9065826,102.9146141,105.0331336,113.4719643,125.3178194,140.4010325,143.2122593,143.2122593
2,2,_HHBB5,2.173409765,1.89688171,1.635003078,1.421018012,1.623883662,2.299731889,4.525045865,7.405946013,14.5569677,23.14144711,37.27566307,53.46468847,72.66777681,93.13047567,114.3029126,133.172849,150.7312337,160.2084208,166.1002694,165.1030974,157.8539508,146.0125661,126.7623456,105.5240911,78.7940669,49.98839591,15.8245161,-22.39791591,-64.46634602,-111.6868844,-160.6461564,-209.0263827,-256.3435429,-297.3497312,-333.1680004,-356.1809939,-370.0008727,-371.7576234,-361.2017291,-341.606584,-309.2660234,-271.9889726,-229.3368556,-185.8534177,-143.2048856,-101.5114876,-65.09316208,-31.66593797,-5.302737809,18.28979704,38.37932433,55.98318681,71.8294958,76.49215749,77.01757118,83.28299639,90.4741673,102.9890138,113.4708167,113.4708167
2,3,_HHBC1,-119.8844887,-140.3306575,-163.1819076,-187.1786194,-200.6239842,-219.5447789,-239.8021598,-249.224085,-245.7476045,-231.7295391,-201.7902903,-155.7684259,-100.965039,-37.16832211,29.98424279,94.90428077,155.5541071,198.4603036,230.2240178,250.7006737,249.1587608,236.4767591,213.4922762,177.5830164,135.6303316,90.08531442,44.10562915,0.869602142,-40.01732107,-77.21831744,-138.5632388,-180.1169093,-226.5904962,-280.3492277,-341.4870017,-404.6321403,-468.6598711,-525.4185021,-577.224177,-606.670572,-625.2394144,-628.7019769,-609.8304309,-581.282542,-536.0784447,-481.723057,-421.8189349,-357.9651642,-297.2262157,-240.5469614,-195.1716973,-155.8296033,-128.6106338,-115.2772834,-109.6531195,-104.3431721,-97.93716994,-90.18977922,-89.04919706,-89.04919706
2,3,_HHBC2,-32.32017243,-44.80177194,-57.82483746,-71.53606181,-81.42065136,-92.92184004,-108.9379432,-117.9196099,-122.0346905,-115.6164954,-98.43544121,-73.75614649,-32.39354426,14.45017911,66.29685202,120.7210569,172.385412,219.8241789,253.684275,279.4753073,291.2718871,288.328639,276.6708772,249.2584098,211.3790794,166.2977251,113.3550704,57.19363498,-2.372571348,-66.23012241,-212.3833977,-281.0416361,-349.9119897,-419.5825204,-486.8523252,-550.7942799,-606.5668396,-657.513003,-688.1445113,-713.8395449,-719.2922442,-719.5567002,-704.8402832,-681.0635256,-646.936662,-602.8480409,-553.9917354,-496.1840483,-437.0013389,-375.7170984,-316.1930351,-260.6811066,-230.0702056,-222.9592193,-205.0001555,-182.9059165,-148.6520995,-118.5581155,-118.5581155,-118.5581155
2,3,_HHBC3,-140.0429729,-150.9017281,-160.7169567,-169.0446065,-172.9222874,-175.7222899,-178.1005694,-174.6994178,-167.4783104,-149.6193032,-126.2212527,-96.66875172,-58.31790993,-16.82142701,29.41195436,76.62111373,123.4931165,165.1174659,200.4937307,230.4414001,244.2648074,250.5609378,245.0498708,227.6183356,204.2328747,170.0772181,131.1535872,88.95055577,40.6413282,-15.34699156,-81.8938419,-145.4145931,-210.3009232,-283.1728973,-356.9657624,-432.9907793,-504.7422229,-571.0123685,-624.200519,-668.0749134,-691.9096423,-708.3384758,-701.5873719,-691.150259,-662.6467167,-632.3700492,-593.3283023,-554.8970262,-517.7976668,-485.0912385,-457.5350685,-434.9715292,-415.6492249,-408.7087946,-405.8433165,-402.9149525,-399.9771447,-396.9891762,-394.5703606,-394.5703606
2,3,_HHBC4,-44.2823879,-54.24415121,-64.36323467,-74.69374575,-80.80791467,-86.82898239,-94.47590822,-96.54139304,-94.92991753,-84.47451252,-67.55852119,-45.56225725,-12.01862824,25.07866317,66.99974365,111.7701867,156.2443377,198.4039286,233.708885,264.0676618,280.3733175,286.319477,283.6598891,262.9583822,233.967912,193.2744864,145.3700345,94.63031358,39.99530842,-18.6147853,-173.597948,-234.5772056,-295.7887146,-359.9254878,-423.1346045,-480.9655194,-535.4068123,-577.8768136,-612.5137893,-628.360816,-633.8165179,-621.4090245,-598.6219672,-562.6956892,-517.8980414,-464.7419865,-410.574913,-355.7007276,-306.8304473,-261.0256572,-224.4365357,-191.1606723,-179.6072167,-173.1787571,-166.2720002,-159.30166,-148.9087608,-138.673231,-138.673231,-138.673231
