"Syllable1","Syllable2","time","f0_norm_bk","speaker","pitch_con","syl","tone","prev"
"1","1",22,0.051035753782638,"s3","_LLAA1_s3_1","1","1","none"
"1","1",23,0.0539675044618206,"s3","_LLAA1_s3_1","1","1","none"
"1","1",24,0.0563415171198738,"s3","_LLAA1_s3_1","1","1","none"
"1","1",25,0.0584393603356479,"s3","_LLAA1_s3_1","1","1","none"
"1","1",26,0.0600386430259694,"s3","_LLAA1_s3_1","1","1","none"
"1","1",27,0.0614391991099483,"s3","_LLAA1_s3_1","1","1","none"
"1","1",28,0.0627115713239537,"s3","_LLAA1_s3_1","1","1","none"
"1","1",29,0.0639385433111508,"s3","_LLAA1_s3_1","1","1","none"
"1","1",30,0.0654156020120682,"s3","_LLAA1_s3_1","1","1","none"
"1","1",1,-0.0750463815221294,"s1","_LLAA2_s1_1","1","1","none"
"1","1",2,-0.0733394240604315,"s1","_LLAA2_s1_1","1","1","none"
"1","1",3,-0.0710571190054652,"s1","_LLAA2_s1_1","1","1","none"
"1","1",4,-0.0679770129112593,"s1","_LLAA2_s1_1","1","1","none"
"1","1",5,-0.0649344422282245,"s1","_LLAA2_s1_1","1","1","none"
"1","1",6,-0.0607731900198341,"s1","_LLAA2_s1_1","1","1","none"
"1","1",7,-0.0533557695780902,"s1","_LLAA2_s1_1","1","1","none"
"1","1",8,-0.0442853258283742,"s1","_LLAA2_s1_1","1","1","none"
"1","1",9,-0.0343029848673153,"s1","_LLAA2_s1_1","1","1","none"
"1","1",10,-0.0231710023916314,"s1","_LLAA2_s1_1","1","1","none"
"1","1",11,-0.0122299878060779,"s1","_LLAA2_s1_1","1","1","none"
"1","1",12,-0.0014696982312572,"s1","_LLAA2_s1_1","1","1","none"
"1","1",13,0.00741758575165785,"s1","_LLAA2_s1_1","1","1","none"
"1","1",14,0.0151639153901013,"s1","_LLAA2_s1_1","1","1","none"
"1","1",15,0.0210584400780649,"s1","_LLAA2_s1_1","1","1","none"
"1","1",16,0.0253084939988295,"s1","_LLAA2_s1_1","1","1","none"
"1","1",17,0.0287900316711149,"s1","_LLAA2_s1_1","1","1","none"
"1","1",18,0.0310787766364884,"s1","_LLAA2_s1_1","1","1","none"
"1","1",19,0.0329857849367496,"s1","_LLAA2_s1_1","1","1","none"
"1","1",20,0.0346461225350994,"s1","_LLAA2_s1_1","1","1","none"
"1","1",21,0.0362617175416842,"s1","_LLAA2_s1_1","1","1","none"
"1","1",22,0.0376588677070031,"s1","_LLAA2_s1_1","1","1","none"
"1","1",23,0.0387854206800138,"s1","_LLAA2_s1_1","1","1","none"
"1","1",24,0.0394982362882379,"s1","_LLAA2_s1_1","1","1","none"
"1","1",25,0.039962060563814,"s1","_LLAA2_s1_1","1","1","none"
"1","1",26,0.0399614356829918,"s1","_LLAA2_s1_1","1","1","none"
"1","1",27,0.0395396854255841,"s1","_LLAA2_s1_1","1","1","none"
"1","1",28,0.0389013743765176,"s1","_LLAA2_s1_1","1","1","none"
"1","1",29,0.0379829382420327,"s1","_LLAA2_s1_1","1","1","none"
"1","1",30,0.0369414509441024,"s1","_LLAA2_s1_1","1","1","none"
"1","1",1,-0.198499236593799,"s2","_LLAA2_s2_1","1","1","none"
"1","1",2,-0.191503384406828,"s2","_LLAA2_s2_1","1","1","none"
"1","1",3,-0.183682360263015,"s2","_LLAA2_s2_1","1","1","none"
"1","1",4,-0.173247026373366,"s2","_LLAA2_s2_1","1","1","none"
"1","1",5,-0.163225176105857,"s2","_LLAA2_s2_1","1","1","none"
"1","1",6,-0.153650706310093,"s2","_LLAA2_s2_1","1","1","none"
"1","1",7,-0.136060537618189,"s2","_LLAA2_s2_1","1","1","none"
"1","1",8,-0.115362394936895,"s2","_LLAA2_s2_1","1","1","none"
"1","1",9,-0.0921269314627469,"s2","_LLAA2_s2_1","1","1","none"
"1","1",10,-0.0687477129164455,"s2","_LLAA2_s2_1","1","1","none"
"1","1",11,-0.0451774500587885,"s2","_LLAA2_s2_1","1","1","none"
"1","1",12,-0.0234122622452799,"s2","_LLAA2_s2_1","1","1","none"
"1","1",13,-0.00393633315730169,"s2","_LLAA2_s2_1","1","1","none"
"1","1",14,0.0129213183815227,"s2","_LLAA2_s2_1","1","1","none"
"1","1",15,0.0285452356581046,"s2","_LLAA2_s2_1","1","1","none"
"1","1",16,0.0422039498430433,"s2","_LLAA2_s2_1","1","1","none"
"1","1",17,0.0553008974821221,"s2","_LLAA2_s2_1","1","1","none"
"1","1",18,0.0663659768174589,"s2","_LLAA2_s2_1","1","1","none"
"1","1",19,0.0770651955591117,"s2","_LLAA2_s2_1","1","1","none"
"1","1",20,0.0872181497532072,"s2","_LLAA2_s2_1","1","1","none"
"1","1",21,0.0964379748964335,"s2","_LLAA2_s2_1","1","1","none"
"1","1",22,0.105132765691929,"s2","_LLAA2_s2_1","1","1","none"
"1","1",23,0.111283714474619,"s2","_LLAA2_s2_1","1","1","none"
"1","1",24,0.116811203399906,"s2","_LLAA2_s2_1","1","1","none"
"1","1",25,0.120314545478814,"s2","_LLAA2_s2_1","1","1","none"
"1","1",26,0.123187121065136,"s2","_LLAA2_s2_1","1","1","none"
"1","1",27,0.124940171709538,"s2","_LLAA2_s2_1","1","1","none"
"1","1",28,0.126102851432742,"s2","_LLAA2_s2_1","1","1","none"
"1","1",29,0.126872477505011,"s2","_LLAA2_s2_1","1","1","none"
"1","1",30,0.127927963299902,"s2","_LLAA2_s2_1","1","1","none"
"1","1",1,-0.0547485293543655,"s3","_LLAA2_s3_1","1","1","none"
"1","1",2,-0.0535983031867886,"s3","_LLAA2_s3_1","1","1","none"
"1","1",3,-0.0519927009330621,"s3","_LLAA2_s3_1","1","1","none"
"1","1",4,-0.0497160696910299,"s3","_LLAA2_s3_1","1","1","none"
"1","1",5,-0.0475962155756475,"s3","_LLAA2_s3_1","1","1","none"
"1","1",6,-0.0448039981840722,"s3","_LLAA2_s3_1","1","1","none"
"1","1",7,-0.039386845539088,"s3","_LLAA2_s3_1","1","1","none"
"1","1",8,-0.03283846618928,"s3","_LLAA2_s3_1","1","1","none"
"1","1",9,-0.025566547960101,"s3","_LLAA2_s3_1","1","1","none"
"1","1",10,-0.0172763218582759,"s3","_LLAA2_s3_1","1","1","none"
"1","1",11,-0.00903219668998312,"s3","_LLAA2_s3_1","1","1","none"
"1","1",12,-0.00084965743174803,"s3","_LLAA2_s3_1","1","1","none"
"1","1",13,0.0059455753895008,"s3","_LLAA2_s3_1","1","1","none"
"1","1",14,0.0120507444235212,"s3","_LLAA2_s3_1","1","1","none"
"1","1",15,0.0168307320667636,"s3","_LLAA2_s3_1","1","1","none"
"1","1",16,0.0204782443466949,"s3","_LLAA2_s3_1","1","1","none"
"1","1",17,0.0234209945332935,"s3","_LLAA2_s3_1","1","1","none"
"1","1",18,0.0249446555446575,"s3","_LLAA2_s3_1","1","1","none"
"1","1",19,0.026169292036579,"s3","_LLAA2_s3_1","1","1","none"
"1","1",20,0.0270237539821416,"s3","_LLAA2_s3_1","1","1","none"
"1","1",21,0.0273679183924902,"s3","_LLAA2_s3_1","1","1","none"
"1","1",22,0.0275401987418544,"s3","_LLAA2_s3_1","1","1","none"
"1","1",23,0.0274716162229003,"s3","_LLAA2_s3_1","1","1","none"
"1","1",24,0.02733693070829,"s3","_LLAA2_s3_1","1","1","none"
"1","1",25,0.0271653283501307,"s3","_LLAA2_s3_1","1","1","none"
"1","1",26,0.0269527011529489,"s3","_LLAA2_s3_1","1","1","none"
"1","1",27,0.0267526310857544,"s3","_LLAA2_s3_1","1","1","none"
"1","1",28,0.0265668326412547,"s3","_LLAA2_s3_1","1","1","none"
"1","1",29,0.0265923047908132,"s3","_LLAA2_s3_1","1","1","none"
"1","1",30,0.0267953981838498,"s3","_LLAA2_s3_1","1","1","none"
"1","1",1,-0.0605470203634992,"s1","_LLAA3_s1_1","1","1","none"
"1","1",2,-0.0605353928109749,"s1","_LLAA3_s1_1","1","1","none"
"1","1",3,-0.0603211029560704,"s1","_LLAA3_s1_1","1","1","none"
"1","1",4,-0.0597882690926015,"s1","_LLAA3_s1_1","1","1","none"
"1","1",5,-0.0586828477059955,"s1","_LLAA3_s1_1","1","1","none"
"1","1",6,-0.0570141399715345,"s1","_LLAA3_s1_1","1","1","none"
"1","1",7,-0.0533450044072077,"s1","_LLAA3_s1_1","1","1","none"
"1","1",8,-0.0482470318370127,"s1","_LLAA3_s1_1","1","1","none"
"1","1",9,-0.0420054154960565,"s1","_LLAA3_s1_1","1","1","none"
"1","1",10,-0.0334499029335047,"s1","_LLAA3_s1_1","1","1","none"
"1","1",11,-0.0244997529018829,"s1","_LLAA3_s1_1","1","1","none"
"1","1",12,-0.0150318653509107,"s1","_LLAA3_s1_1","1","1","none"
"1","1",13,-0.00604237761514415,"s1","_LLAA3_s1_1","1","1","none"
"1","1",14,0.00260207456985517,"s1","_LLAA3_s1_1","1","1","none"
"1","1",15,0.00996224097565279,"s1","_LLAA3_s1_1","1","1","none"
"1","1",16,0.0164351655721859,"s1","_LLAA3_s1_1","1","1","none"
"1","1",17,0.0220193666231199,"s1","_LLAA3_s1_1","1","1","none"
"1","1",18,0.0265561172105415,"s1","_LLAA3_s1_1","1","1","none"
"1","1",19,0.0307161511185117,"s1","_LLAA3_s1_1","1","1","none"
"1","1",20,0.0342377874046351,"s1","_LLAA3_s1_1","1","1","none"
"1","1",21,0.0373099924054701,"s1","_LLAA3_s1_1","1","1","none"
"1","1",22,0.0401186789772006,"s1","_LLAA3_s1_1","1","1","none"
"1","1",23,0.0422713159725339,"s1","_LLAA3_s1_1","1","1","none"
"1","1",24,0.0440174715856068,"s1","_LLAA3_s1_1","1","1","none"
"1","1",25,0.0452538910736706,"s1","_LLAA3_s1_1","1","1","none"
"1","1",26,0.0458498233096081,"s1","_LLAA3_s1_1","1","1","none"
"1","1",27,0.0461613846907778,"s1","_LLAA3_s1_1","1","1","none"
"1","1",28,0.0459258616836589,"s1","_LLAA3_s1_1","1","1","none"
"1","1",29,0.0453956642767077,"s1","_LLAA3_s1_1","1","1","none"
"1","1",30,0.0446771359926601,"s1","_LLAA3_s1_1","1","1","none"
"1","1",1,-0.166475898253092,"s2","_LLAA3_s2_1","1","1","none"
"1","1",2,-0.161393826153419,"s2","_LLAA3_s2_1","1","1","none"
"1","1",3,-0.155744686842292,"s2","_LLAA3_s2_1","1","1","none"
"1","1",4,-0.147897942920971,"s2","_LLAA3_s2_1","1","1","none"
"1","1",5,-0.140844327737944,"s2","_LLAA3_s2_1","1","1","none"
"1","1",6,-0.134929014527563,"s2","_LLAA3_s2_1","1","1","none"
"1","1",7,-0.124916102672922,"s2","_LLAA3_s2_1","1","1","none"
"1","1",8,-0.112347463650376,"s2","_LLAA3_s2_1","1","1","none"
"1","1",9,-0.0986402569027942,"s2","_LLAA3_s2_1","1","1","none"
"1","1",10,-0.0846634251955076,"s2","_LLAA3_s2_1","1","1","none"
"1","1",11,-0.06975484296937,"s2","_LLAA3_s2_1","1","1","none"
"1","1",12,-0.0547318972647028,"s2","_LLAA3_s2_1","1","1","none"
"1","1",13,-0.0393157606232617,"s2","_LLAA3_s2_1","1","1","none"
"1","1",14,-0.0237552065060356,"s2","_LLAA3_s2_1","1","1","none"
"1","1",15,-0.0080066215209913,"s2","_LLAA3_s2_1","1","1","none"
"1","1",16,0.00793016425524207,"s2","_LLAA3_s2_1","1","1","none"
"1","1",17,0.0239688240902396,"s2","_LLAA3_s2_1","1","1","none"
"1","1",18,0.0397617487092845,"s2","_LLAA3_s2_1","1","1","none"
"1","1",19,0.0554738222525215,"s2","_LLAA3_s2_1","1","1","none"
"1","1",20,0.0706189820548042,"s2","_LLAA3_s2_1","1","1","none"
"1","1",21,0.0853666330960703,"s2","_LLAA3_s2_1","1","1","none"
"1","1",22,0.0989796624134465,"s2","_LLAA3_s2_1","1","1","none"
"1","1",23,0.111748567090447,"s2","_LLAA3_s2_1","1","1","none"
"1","1",24,0.123538127197101,"s2","_LLAA3_s2_1","1","1","none"
"1","1",25,0.133831732957427,"s2","_LLAA3_s2_1","1","1","none"
"1","1",26,0.143379818682177,"s2","_LLAA3_s2_1","1","1","none"
"1","1",27,0.149932616202759,"s2","_LLAA3_s2_1","1","1","none"
"1","1",28,0.155872054141686,"s2","_LLAA3_s2_1","1","1","none"
"1","1",29,0.159729183940331,"s2","_LLAA3_s2_1","1","1","none"
"1","1",30,0.163285336657704,"s2","_LLAA3_s2_1","1","1","none"
"1","1",1,-0.0667696671298177,"s3","_LLAA3_s3_1","1","1","none"
"1","1",2,-0.0650219612272782,"s3","_LLAA3_s3_1","1","1","none"
"1","1",3,-0.0628399774202402,"s3","_LLAA3_s3_1","1","1","none"
"1","1",4,-0.0598667820861012,"s3","_LLAA3_s3_1","1","1","none"
"1","1",5,-0.0570129906303871,"s3","_LLAA3_s3_1","1","1","none"
"1","1",6,-0.0539579968246617,"s3","_LLAA3_s3_1","1","1","none"
"1","1",7,-0.0471849022139934,"s3","_LLAA3_s3_1","1","1","none"
"1","1",8,-0.0396959966755914,"s3","_LLAA3_s3_1","1","1","none"
"1","1",9,-0.0312081743537831,"s3","_LLAA3_s3_1","1","1","none"
"1","1",10,-0.0220040897825602,"s3","_LLAA3_s3_1","1","1","none"
"1","1",11,-0.0126505323488055,"s3","_LLAA3_s3_1","1","1","none"
"1","1",12,-0.0037189853498627,"s3","_LLAA3_s3_1","1","1","none"
"1","1",13,0.00436125899988826,"s3","_LLAA3_s3_1","1","1","none"
"1","1",14,0.0115219074723856,"s3","_LLAA3_s3_1","1","1","none"
"1","1",15,0.0173681972840629,"s3","_LLAA3_s3_1","1","1","none"
"1","1",16,0.0226639132313924,"s3","_LLAA3_s3_1","1","1","none"
"1","1",17,0.0267164945538485,"s3","_LLAA3_s3_1","1","1","none"
"1","1",18,0.0300909258951543,"s3","_LLAA3_s3_1","1","1","none"
"1","1",19,0.0328961134312935,"s3","_LLAA3_s3_1","1","1","none"
"1","1",20,0.0347775032032442,"s3","_LLAA3_s3_1","1","1","none"
"1","1",21,0.0362448141979805,"s3","_LLAA3_s3_1","1","1","none"
"1","1",22,0.0367963670456015,"s3","_LLAA3_s3_1","1","1","none"
"1","1",23,0.0367497019721403,"s3","_LLAA3_s3_1","1","1","none"
"1","1",24,0.0363152205220909,"s3","_LLAA3_s3_1","1","1","none"
"1","1",25,0.0352542720653855,"s3","_LLAA3_s3_1","1","1","none"
"1","1",26,0.0341153245989101,"s3","_LLAA3_s3_1","1","1","none"
"1","1",27,0.0328622178230733,"s3","_LLAA3_s3_1","1","1","none"
"1","1",28,0.0318363755701589,"s3","_LLAA3_s3_1","1","1","none"
"1","1",29,0.0309324819921659,"s3","_LLAA3_s3_1","1","1","none"
"1","1",30,0.0304289661843051,"s3","_LLAA3_s3_1","1","1","none"
"1","1",1,-0.0633294614202573,"s1","_LLAA4_s1_1","1","1","none"
"1","1",2,-0.0614368700279564,"s1","_LLAA4_s1_1","1","1","none"
"1","1",3,-0.0593042482230659,"s1","_LLAA4_s1_1","1","1","none"
"1","1",4,-0.0568160216792117,"s1","_LLAA4_s1_1","1","1","none"
"1","1",5,-0.0543906817006565,"s1","_LLAA4_s1_1","1","1","none"
"1","1",6,-0.0513461673983617,"s1","_LLAA4_s1_1","1","1","none"
"1","1",7,-0.045900233077903,"s1","_LLAA4_s1_1","1","1","none"
"1","1",8,-0.0396684661589457,"s1","_LLAA4_s1_1","1","1","none"
"1","1",9,-0.0329255648500231,"s1","_LLAA4_s1_1","1","1","none"
"1","1",10,-0.0253035991512895,"s1","_LLAA4_s1_1","1","1","none"
"1","1",11,-0.0178909478072993,"s1","_LLAA4_s1_1","1","1","none"
"1","1",12,-0.0107692147365497,"s1","_LLAA4_s1_1","1","1","none"
"1","1",13,-0.00478953999538034,"s1","_LLAA4_s1_1","1","1","none"
"1","1",14,0.000739684806626784,"s1","_LLAA4_s1_1","1","1","none"
"1","1",15,0.00557249674136306,"s1","_LLAA4_s1_1","1","1","none"
"1","1",16,0.00998975940789526,"s1","_LLAA4_s1_1","1","1","none"
"1","1",17,0.0141570845464958,"s1","_LLAA4_s1_1","1","1","none"
"1","1",18,0.0182447078405479,"s1","_LLAA4_s1_1","1","1","none"
"1","1",19,0.0225168185445714,"s1","_LLAA4_s1_1","1","1","none"
"1","1",20,0.027030776341828,"s1","_LLAA4_s1_1","1","1","none"
"1","1",21,0.0311548792095326,"s1","_LLAA4_s1_1","1","1","none"
"1","1",22,0.035009289361462,"s1","_LLAA4_s1_1","1","1","none"
"1","1",23,0.0382487440417363,"s1","_LLAA4_s1_1","1","1","none"
"1","1",24,0.0409461996585565,"s1","_LLAA4_s1_1","1","1","none"
"1","1",25,0.0433063995707772,"s1","_LLAA4_s1_1","1","1","none"
"1","1",26,0.0449262038121874,"s1","_LLAA4_s1_1","1","1","none"
"1","1",27,0.0463656656414484,"s1","_LLAA4_s1_1","1","1","none"
"1","1",28,0.0475826841656493,"s1","_LLAA4_s1_1","1","1","none"
"1","1",29,0.0485677713361297,"s1","_LLAA4_s1_1","1","1","none"
"1","1",30,0.0495118512000912,"s1","_LLAA4_s1_1","1","1","none"
"1","1",1,-0.156314664313484,"s2","_LLAA4_s2_1","1","1","none"
"1","1",2,-0.150408016730216,"s2","_LLAA4_s2_1","1","1","none"
"1","1",3,-0.144169498129735,"s2","_LLAA4_s2_1","1","1","none"
"1","1",4,-0.136070658257668,"s2","_LLAA4_s2_1","1","1","none"
"1","1",5,-0.128676857752217,"s2","_LLAA4_s2_1","1","1","none"
"1","1",6,-0.122900500800198,"s2","_LLAA4_s2_1","1","1","none"
"1","1",7,-0.113512016659667,"s2","_LLAA4_s2_1","1","1","none"
"1","1",8,-0.0997971020844057,"s2","_LLAA4_s2_1","1","1","none"
"1","1",9,-0.0848110457189026,"s2","_LLAA4_s2_1","1","1","none"
"1","1",10,-0.0690031283669639,"s2","_LLAA4_s2_1","1","1","none"
"1","1",11,-0.0532882436898279,"s2","_LLAA4_s2_1","1","1","none"
"1","1",12,-0.03760732396064,"s2","_LLAA4_s2_1","1","1","none"
"1","1",13,-0.022611288126525,"s2","_LLAA4_s2_1","1","1","none"
"1","1",14,-0.00779160570419335,"s2","_LLAA4_s2_1","1","1","none"
"1","1",15,0.00544419767807569,"s2","_LLAA4_s2_1","1","1","none"
"1","1",16,0.0183211007091979,"s2","_LLAA4_s2_1","1","1","none"
"1","1",17,0.0298848885072922,"s2","_LLAA4_s2_1","1","1","none"
"1","1",18,0.0412265539832231,"s2","_LLAA4_s2_1","1","1","none"
"1","1",19,0.0521840206362729,"s2","_LLAA4_s2_1","1","1","none"
"1","1",20,0.0631125298768918,"s2","_LLAA4_s2_1","1","1","none"
"1","1",21,0.074013688584581,"s2","_LLAA4_s2_1","1","1","none"
"1","1",22,0.0842975031205144,"s2","_LLAA4_s2_1","1","1","none"
"1","1",23,0.0942730103560112,"s2","_LLAA4_s2_1","1","1","none"
"1","1",24,0.103424720385962,"s2","_LLAA4_s2_1","1","1","none"
"1","1",25,0.112393192675592,"s2","_LLAA4_s2_1","1","1","none"
"1","1",26,0.119428918150269,"s2","_LLAA4_s2_1","1","1","none"
"1","1",27,0.12609531414972,"s2","_LLAA4_s2_1","1","1","none"
"1","1",28,0.130541244289391,"s2","_LLAA4_s2_1","1","1","none"
"1","1",29,0.134615135025312,"s2","_LLAA4_s2_1","1","1","none"
"1","1",30,0.13770593216634,"s2","_LLAA4_s2_1","1","1","none"
"1","1",1,-0.0834081014449268,"s3","_LLAA4_s3_1","1","1","none"
"1","1",2,-0.0819680426545766,"s3","_LLAA4_s3_1","1","1","none"
"1","1",3,-0.0799466032437754,"s3","_LLAA4_s3_1","1","1","none"
"1","1",4,-0.0770130799717512,"s3","_LLAA4_s3_1","1","1","none"
"1","1",5,-0.0738962875260938,"s3","_LLAA4_s3_1","1","1","none"
"1","1",6,-0.0700264437633502,"s3","_LLAA4_s3_1","1","1","none"
"1","1",7,-0.0626800430027752,"s3","_LLAA4_s3_1","1","1","none"
"1","1",8,-0.0535138871982688,"s3","_LLAA4_s3_1","1","1","none"
"1","1",9,-0.0429020974449292,"s3","_LLAA4_s3_1","1","1","none"
"1","1",10,-0.0305609025942883,"s3","_LLAA4_s3_1","1","1","none"
"1","1",11,-0.0182550265698496,"s3","_LLAA4_s3_1","1","1","none"
"1","1",12,-0.00620982209092946,"s3","_LLAA4_s3_1","1","1","none"
"1","1",13,0.0050772853553902,"s3","_LLAA4_s3_1","1","1","none"
"1","1",14,0.0156732724637432,"s3","_LLAA4_s3_1","1","1","none"
"1","1",15,0.0231492601218766,"s3","_LLAA4_s3_1","1","1","none"
"1","1",16,0.0292347063784411,"s3","_LLAA4_s3_1","1","1","none"
"1","1",17,0.0339487886021907,"s3","_LLAA4_s3_1","1","1","none"
"1","1",18,0.0370041228085165,"s3","_LLAA4_s3_1","1","1","none"
"1","1",19,0.0394380044356228,"s3","_LLAA4_s3_1","1","1","none"
"1","1",20,0.0407973455850907,"s3","_LLAA4_s3_1","1","1","none"
"1","1",21,0.0420696904600073,"s3","_LLAA4_s3_1","1","1","none"
"1","1",22,0.0432827809060943,"s3","_LLAA4_s3_1","1","1","none"
"1","1",23,0.0442374680521311,"s3","_LLAA4_s3_1","1","1","none"
"1","1",24,0.0451081061472145,"s3","_LLAA4_s3_1","1","1","none"
"1","1",25,0.0458758900267981,"s3","_LLAA4_s3_1","1","1","none"
"1","1",26,0.0464433259154093,"s3","_LLAA4_s3_1","1","1","none"
"1","1",27,0.0469166863723391,"s3","_LLAA4_s3_1","1","1","none"
"1","1",28,0.0472019754062127,"s3","_LLAA4_s3_1","1","1","none"
"1","1",29,0.0473936748887223,"s3","_LLAA4_s3_1","1","1","none"
"1","1",30,0.0475279535797144,"s3","_LLAA4_s3_1","1","1","none"
"1","1",1,-0.0532729210835778,"s1","_LLAA5_s1_1","1","1","none"
"1","1",2,-0.0520603477030712,"s1","_LLAA5_s1_1","1","1","none"
"1","1",3,-0.0506448365307783,"s1","_LLAA5_s1_1","1","1","none"
"1","1",4,-0.0487108055853087,"s1","_LLAA5_s1_1","1","1","none"
"1","1",5,-0.0468623877914494,"s1","_LLAA5_s1_1","1","1","none"
"1","1",6,-0.0450805439180346,"s1","_LLAA5_s1_1","1","1","none"
"1","1",7,-0.0411060433795902,"s1","_LLAA5_s1_1","1","1","none"
"1","1",8,-0.0365344836776902,"s1","_LLAA5_s1_1","1","1","none"
"1","1",9,-0.0306229149714419,"s1","_LLAA5_s1_1","1","1","none"
"1","1",10,-0.0243189377247888,"s1","_LLAA5_s1_1","1","1","none"
"1","1",11,-0.0174418014693989,"s1","_LLAA5_s1_1","1","1","none"
"1","1",12,-0.01025216715279,"s1","_LLAA5_s1_1","1","1","none"
"1","1",13,-0.00292143798423683,"s1","_LLAA5_s1_1","1","1","none"
"1","1",14,0.00378041429387732,"s1","_LLAA5_s1_1","1","1","none"
"1","1",15,0.0100802144215988,"s1","_LLAA5_s1_1","1","1","none"
"1","1",16,0.0152386491860492,"s1","_LLAA5_s1_1","1","1","none"
"1","1",17,0.0197181454603252,"s1","_LLAA5_s1_1","1","1","none"
"1","1",18,0.0235996897063895,"s1","_LLAA5_s1_1","1","1","none"
"1","1",19,0.0263365553299364,"s1","_LLAA5_s1_1","1","1","none"
"1","1",20,0.0287276021123277,"s1","_LLAA5_s1_1","1","1","none"
"1","1",21,0.0303270853700623,"s1","_LLAA5_s1_1","1","1","none"
"1","1",22,0.0317498369431883,"s1","_LLAA5_s1_1","1","1","none"
"1","1",23,0.03287877534607,"s1","_LLAA5_s1_1","1","1","none"
"1","1",24,0.0336075464207903,"s1","_LLAA5_s1_1","1","1","none"
"1","1",25,0.034127252965015,"s1","_LLAA5_s1_1","1","1","none"
"1","1",26,0.0342773795473545,"s1","_LLAA5_s1_1","1","1","none"
"1","1",27,0.0343231044113586,"s1","_LLAA5_s1_1","1","1","none"
"1","1",28,0.0340841411002766,"s1","_LLAA5_s1_1","1","1","none"
"1","1",29,0.0337255540571639,"s1","_LLAA5_s1_1","1","1","none"
"1","1",30,0.033247682300376,"s1","_LLAA5_s1_1","1","1","none"
"1","1",1,-0.178482205359329,"s2","_LLAA5_s2_1","1","1","none"
"1","1",2,-0.173375752023021,"s2","_LLAA5_s2_1","1","1","none"
"1","1",3,-0.16695916335943,"s2","_LLAA5_s2_1","1","1","none"
"1","1",4,-0.156768302001824,"s2","_LLAA5_s2_1","1","1","none"
"1","1",5,-0.147384309179153,"s2","_LLAA5_s2_1","1","1","none"
"1","1",6,-0.138758749747142,"s2","_LLAA5_s2_1","1","1","none"
"1","1",7,-0.122887489828144,"s2","_LLAA5_s2_1","1","1","none"
"1","1",8,-0.104793000562332,"s2","_LLAA5_s2_1","1","1","none"
"1","1",9,-0.083476722983584,"s2","_LLAA5_s2_1","1","1","none"
"1","1",10,-0.061953969120826,"s2","_LLAA5_s2_1","1","1","none"
"1","1",11,-0.0399059659580412,"s2","_LLAA5_s2_1","1","1","none"
"1","1",12,-0.0198452298569725,"s2","_LLAA5_s2_1","1","1","none"
"1","1",13,-0.00143585027535154,"s2","_LLAA5_s2_1","1","1","none"
"1","1",14,0.0144925983179158,"s2","_LLAA5_s2_1","1","1","none"
"1","1",15,0.0296082901549446,"s2","_LLAA5_s2_1","1","1","none"
"1","1",16,0.0416226374766431,"s2","_LLAA5_s2_1","1","1","none"
"1","1",17,0.0528368379850164,"s2","_LLAA5_s2_1","1","1","none"
"1","1",18,0.062348973746154,"s2","_LLAA5_s2_1","1","1","none"
"1","1",19,0.0713353591222969,"s2","_LLAA5_s2_1","1","1","none"
"1","1",20,0.0799356259024202,"s2","_LLAA5_s2_1","1","1","none"
"1","1",21,0.0874115678699272,"s2","_LLAA5_s2_1","1","1","none"
"1","1",22,0.0944703801515516,"s2","_LLAA5_s2_1","1","1","none"
"1","1",23,0.0996265508682461,"s2","_LLAA5_s2_1","1","1","none"
"1","1",24,0.104047650557521,"s2","_LLAA5_s2_1","1","1","none"
"1","1",25,0.107103361349094,"s2","_LLAA5_s2_1","1","1","none"
"1","1",26,0.109076397293882,"s2","_LLAA5_s2_1","1","1","none"
"1","1",27,0.110349924380423,"s2","_LLAA5_s2_1","1","1","none"
"1","1",28,0.110627330344407,"s2","_LLAA5_s2_1","1","1","none"
"1","1",29,0.110701367860853,"s2","_LLAA5_s2_1","1","1","none"
"1","1",30,0.110431856873857,"s2","_LLAA5_s2_1","1","1","none"
"1","1",1,-0.0734079289002838,"s3","_LLAA5_s3_1","1","1","none"
"1","1",2,-0.0714429289812821,"s3","_LLAA5_s3_1","1","1","none"
"1","1",3,-0.0692031905188242,"s3","_LLAA5_s3_1","1","1","none"
"1","1",4,-0.0664023019960747,"s3","_LLAA5_s3_1","1","1","none"
"1","1",5,-0.0637743173871066,"s3","_LLAA5_s3_1","1","1","none"
"1","1",6,-0.0612365109301281,"s3","_LLAA5_s3_1","1","1","none"
"1","1",7,-0.0553839238302958,"s3","_LLAA5_s3_1","1","1","none"
"1","1",8,-0.048842845797773,"s3","_LLAA5_s3_1","1","1","none"
"1","1",9,-0.0409043366399719,"s3","_LLAA5_s3_1","1","1","none"
"1","1",10,-0.0316377682156783,"s3","_LLAA5_s3_1","1","1","none"
"1","1",11,-0.0216367595494942,"s3","_LLAA5_s3_1","1","1","none"
"1","1",12,-0.0113954931547389,"s3","_LLAA5_s3_1","1","1","none"
"1","1",13,-0.00160551811058518,"s3","_LLAA5_s3_1","1","1","none"
"1","1",14,0.00712339973645548,"s3","_LLAA5_s3_1","1","1","none"
"1","1",15,0.0144287848322604,"s3","_LLAA5_s3_1","1","1","none"
"1","1",16,0.0208963343902,"s3","_LLAA5_s3_1","1","1","none"
"1","1",17,0.025294695428699,"s3","_LLAA5_s3_1","1","1","none"
