"Syllable1","Syllable2","time","f0_norm","speaker","pitch_con","syl","tone","prev"
"3","2",28,-9.24785264500001,"s3","_LLCB5_s3_1","1","3","none"
"3","2",29,-9.555747565,"s3","_LLCB5_s3_1","1","3","none"
"3","2",30,-9.824612305,"s3","_LLCB5_s3_1","1","3","none"
"3","3",1,-4.10194407666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",2,-4.35278837666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",3,-4.60276397666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",4,-4.82202517666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",5,-4.94834887666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",6,-5.17254727666668,"s1","_LLCC1_s1_1","1","3","none"
"3","3",7,-5.37682787666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",8,-5.53469277666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",9,-5.61233947666668,"s1","_LLCC1_s1_1","1","3","none"
"3","3",10,-5.65554987666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",11,-5.66999487666668,"s1","_LLCC1_s1_1","1","3","none"
"3","3",12,-5.65507497666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",13,-5.58243917666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",14,-5.43686907666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",15,-5.20179237666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",16,-4.82177427666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",17,-4.26241247666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",18,-3.50447897666668,"s1","_LLCC1_s1_1","1","3","none"
"3","3",19,-2.52365907666668,"s1","_LLCC1_s1_1","1","3","none"
"3","3",20,-1.19557697666667,"s1","_LLCC1_s1_1","1","3","none"
"3","3",21,0.402209823333322,"s1","_LLCC1_s1_1","1","3","none"
"3","3",22,2.26031192333333,"s1","_LLCC1_s1_1","1","3","none"
"3","3",23,4.41786832333332,"s1","_LLCC1_s1_1","1","3","none"
"3","3",24,6.74796012333333,"s1","_LLCC1_s1_1","1","3","none"
"3","3",25,9.03154422333333,"s1","_LLCC1_s1_1","1","3","none"
"3","3",26,11.2166090233333,"s1","_LLCC1_s1_1","1","3","none"
"3","3",27,13.1694941233333,"s1","_LLCC1_s1_1","1","3","none"
"3","3",28,14.6238457233333,"s1","_LLCC1_s1_1","1","3","none"
"3","3",29,15.7121889233333,"s1","_LLCC1_s1_1","1","3","none"
"3","3",30,16.4518678233333,"s1","_LLCC1_s1_1","1","3","none"
"3","3",1,-10.9371042396667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",2,-10.9562815396667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",3,-10.9743669496667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",4,-10.9906470696667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",5,-10.9971413196667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",6,-10.9987449296667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",7,-10.9890770996667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",8,-10.9481969396667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",9,-10.8770294696667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",10,-10.6940320096667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",11,-10.4420224896667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",12,-10.0362223696667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",13,-9.42804106966666,"s2","_LLCC1_s2_1","1","3","none"
"3","3",14,-8.69827259966667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",15,-7.52082036966667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",16,-6.12689184966666,"s2","_LLCC1_s2_1","1","3","none"
"3","3",17,-4.39709282966666,"s2","_LLCC1_s2_1","1","3","none"
"3","3",18,-2.22133021966667,"s2","_LLCC1_s2_1","1","3","none"
"3","3",19,0.157758180333332,"s2","_LLCC1_s2_1","1","3","none"
"3","3",20,2.94273088033333,"s2","_LLCC1_s2_1","1","3","none"
"3","3",21,5.84041288033333,"s2","_LLCC1_s2_1","1","3","none"
"3","3",22,8.84107188033333,"s2","_LLCC1_s2_1","1","3","none"
"3","3",23,11.7298054803333,"s2","_LLCC1_s2_1","1","3","none"
"3","3",24,14.4812442803333,"s2","_LLCC1_s2_1","1","3","none"
"3","3",25,16.9058839803333,"s2","_LLCC1_s2_1","1","3","none"
"3","3",26,18.9177446803333,"s2","_LLCC1_s2_1","1","3","none"
"3","3",27,20.6901372803333,"s2","_LLCC1_s2_1","1","3","none"
"3","3",28,21.8075177803333,"s2","_LLCC1_s2_1","1","3","none"
"3","3",29,22.6897368803333,"s2","_LLCC1_s2_1","1","3","none"
"3","3",30,23.2292711803333,"s2","_LLCC1_s2_1","1","3","none"
"3","3",1,-1.44204912666667,"s3","_LLCC1_s3_1","1","3","none"
"3","3",2,-1.99367902666667,"s3","_LLCC1_s3_1","1","3","none"
"3","3",3,-2.55567632666667,"s3","_LLCC1_s3_1","1","3","none"
"3","3",4,-3.13164162666668,"s3","_LLCC1_s3_1","1","3","none"
"3","3",5,-3.53491432666667,"s3","_LLCC1_s3_1","1","3","none"
"3","3",6,-3.99199752666668,"s3","_LLCC1_s3_1","1","3","none"
"3","3",7,-4.66663852666667,"s3","_LLCC1_s3_1","1","3","none"
"3","3",8,-5.20059142666668,"s3","_LLCC1_s3_1","1","3","none"
"3","3",9,-5.64703272666667,"s3","_LLCC1_s3_1","1","3","none"
"3","3",10,-5.90370682666668,"s3","_LLCC1_s3_1","1","3","none"
"3","3",11,-6.05651262666667,"s3","_LLCC1_s3_1","1","3","none"
"3","3",12,-6.12641982666668,"s3","_LLCC1_s3_1","1","3","none"
"3","3",13,-6.06517782666667,"s3","_LLCC1_s3_1","1","3","none"
"3","3",14,-5.96565372666667,"s3","_LLCC1_s3_1","1","3","none"
"3","3",15,-5.81407902666668,"s3","_LLCC1_s3_1","1","3","none"
"3","3",16,-5.47524992666668,"s3","_LLCC1_s3_1","1","3","none"
"3","3",17,-5.01142782666668,"s3","_LLCC1_s3_1","1","3","none"
"3","3",18,-4.29807692666667,"s3","_LLCC1_s3_1","1","3","none"
"3","3",19,-3.29808882666667,"s3","_LLCC1_s3_1","1","3","none"
"3","3",20,-2.10703912666668,"s3","_LLCC1_s3_1","1","3","none"
"3","3",21,-0.441479226666672,"s3","_LLCC1_s3_1","1","3","none"
"3","3",22,1.46726597333333,"s3","_LLCC1_s3_1","1","3","none"
"3","3",23,3.58459107333333,"s3","_LLCC1_s3_1","1","3","none"
"3","3",24,5.89687297333333,"s3","_LLCC1_s3_1","1","3","none"
"3","3",25,8.20550077333333,"s3","_LLCC1_s3_1","1","3","none"
"3","3",26,10.4971561733333,"s3","_LLCC1_s3_1","1","3","none"
"3","3",27,12.5136559733333,"s3","_LLCC1_s3_1","1","3","none"
"3","3",28,14.3168859733333,"s3","_LLCC1_s3_1","1","3","none"
"3","3",29,15.6469793733333,"s3","_LLCC1_s3_1","1","3","none"
"3","3",30,16.5982240733333,"s3","_LLCC1_s3_1","1","3","none"
"3","3",1,-4.31309618333333,"s1","_LLCC2_s1_1","1","3","none"
"3","3",2,-4.50360918333332,"s1","_LLCC2_s1_1","1","3","none"
"3","3",3,-4.71387798333333,"s1","_LLCC2_s1_1","1","3","none"
"3","3",4,-4.90628068333332,"s1","_LLCC2_s1_1","1","3","none"
"3","3",5,-5.03534448333333,"s1","_LLCC2_s1_1","1","3","none"
"3","3",6,-5.27884128333332,"s1","_LLCC2_s1_1","1","3","none"
"3","3",7,-5.49316648333333,"s1","_LLCC2_s1_1","1","3","none"
"3","3",8,-5.66303448333333,"s1","_LLCC2_s1_1","1","3","none"
"3","3",9,-5.76950338333333,"s1","_LLCC2_s1_1","1","3","none"
"3","3",10,-5.80481178333332,"s1","_LLCC2_s1_1","1","3","none"
"3","3",11,-5.78607548333332,"s1","_LLCC2_s1_1","1","3","none"
"3","3",12,-5.70692878333332,"s1","_LLCC2_s1_1","1","3","none"
"3","3",13,-5.54492828333332,"s1","_LLCC2_s1_1","1","3","none"
"3","3",14,-5.23089968333333,"s1","_LLCC2_s1_1","1","3","none"
"3","3",15,-4.73698358333333,"s1","_LLCC2_s1_1","1","3","none"
"3","3",16,-4.05050918333333,"s1","_LLCC2_s1_1","1","3","none"
"3","3",17,-3.13137318333332,"s1","_LLCC2_s1_1","1","3","none"
"3","3",18,-1.91546748333333,"s1","_LLCC2_s1_1","1","3","none"
"3","3",19,-0.494012783333332,"s1","_LLCC2_s1_1","1","3","none"
"3","3",20,1.09970731666667,"s1","_LLCC2_s1_1","1","3","none"
"3","3",21,2.80926391666668,"s1","_LLCC2_s1_1","1","3","none"
"3","3",22,4.59385541666667,"s1","_LLCC2_s1_1","1","3","none"
"3","3",23,6.32258071666668,"s1","_LLCC2_s1_1","1","3","none"
"3","3",24,7.93030111666667,"s1","_LLCC2_s1_1","1","3","none"
"3","3",25,9.26405601666667,"s1","_LLCC2_s1_1","1","3","none"
"3","3",26,10.2730869166667,"s1","_LLCC2_s1_1","1","3","none"
"3","3",27,11.0030059166667,"s1","_LLCC2_s1_1","1","3","none"
"3","3",28,11.4626795166667,"s1","_LLCC2_s1_1","1","3","none"
"3","3",29,11.6544878166667,"s1","_LLCC2_s1_1","1","3","none"
"3","3",30,11.6657197166667,"s1","_LLCC2_s1_1","1","3","none"
"3","3",1,-5.93858310866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",2,-6.01355758866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",3,-6.09908926866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",4,-6.20666296866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",5,-6.29374396866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",6,-6.36967824866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",7,-6.49944032866667,"s2","_LLCC2_s2_1","1","3","none"
"3","3",8,-6.61951300866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",9,-6.71271237866667,"s2","_LLCC2_s2_1","1","3","none"
"3","3",10,-6.75478373866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",11,-6.76541722866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",12,-6.64809360866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",13,-6.48834014866667,"s2","_LLCC2_s2_1","1","3","none"
"3","3",14,-6.23327055866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",15,-5.87020182866667,"s2","_LLCC2_s2_1","1","3","none"
"3","3",16,-5.43232525866667,"s2","_LLCC2_s2_1","1","3","none"
"3","3",17,-4.71788296866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",18,-3.87712856866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",19,-2.71545806866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",20,-1.19704226866666,"s2","_LLCC2_s2_1","1","3","none"
"3","3",21,0.599038581333332,"s2","_LLCC2_s2_1","1","3","none"
"3","3",22,2.94570068133334,"s2","_LLCC2_s2_1","1","3","none"
"3","3",23,5.42710978133334,"s2","_LLCC2_s2_1","1","3","none"
"3","3",24,8.14934908133334,"s2","_LLCC2_s2_1","1","3","none"
"3","3",25,10.8277281813333,"s2","_LLCC2_s2_1","1","3","none"
"3","3",26,13.4678122813333,"s2","_LLCC2_s2_1","1","3","none"
"3","3",27,15.6271619813333,"s2","_LLCC2_s2_1","1","3","none"
"3","3",28,17.5705706813333,"s2","_LLCC2_s2_1","1","3","none"
"3","3",29,18.9000608813333,"s2","_LLCC2_s2_1","1","3","none"
"3","3",30,19.9383929813333,"s2","_LLCC2_s2_1","1","3","none"
"3","3",1,-0.71996046999999,"s3","_LLCC2_s3_1","1","3","none"
"3","3",2,-0.920487569999992,"s3","_LLCC2_s3_1","1","3","none"
"3","3",3,-1.13085017,"s3","_LLCC2_s3_1","1","3","none"
"3","3",4,-1.35163127,"s3","_LLCC2_s3_1","1","3","none"
"3","3",5,-1.51953856999999,"s3","_LLCC2_s3_1","1","3","none"
"3","3",6,-1.78812357,"s3","_LLCC2_s3_1","1","3","none"
"3","3",7,-2.17827167,"s3","_LLCC2_s3_1","1","3","none"
"3","3",8,-2.61925296999999,"s3","_LLCC2_s3_1","1","3","none"
"3","3",9,-3.05907506999999,"s3","_LLCC2_s3_1","1","3","none"
"3","3",10,-3.49320116999999,"s3","_LLCC2_s3_1","1","3","none"
"3","3",11,-3.86761457,"s3","_LLCC2_s3_1","1","3","none"
"3","3",12,-4.18310767,"s3","_LLCC2_s3_1","1","3","none"
"3","3",13,-4.41844617,"s3","_LLCC2_s3_1","1","3","none"
"3","3",14,-4.53010286999999,"s3","_LLCC2_s3_1","1","3","none"
"3","3",15,-4.57607406999999,"s3","_LLCC2_s3_1","1","3","none"
"3","3",16,-4.53778077,"s3","_LLCC2_s3_1","1","3","none"
"3","3",17,-4.28080057,"s3","_LLCC2_s3_1","1","3","none"
"3","3",18,-3.86308307,"s3","_LLCC2_s3_1","1","3","none"
"3","3",19,-3.20654417,"s3","_LLCC2_s3_1","1","3","none"
"3","3",20,-2.15421157,"s3","_LLCC2_s3_1","1","3","none"
"3","3",21,-0.88107497,"s3","_LLCC2_s3_1","1","3","none"
"3","3",22,0.695468930000004,"s3","_LLCC2_s3_1","1","3","none"
"3","3",23,2.40775153,"s3","_LLCC2_s3_1","1","3","none"
"3","3",24,4.13156933,"s3","_LLCC2_s3_1","1","3","none"
"3","3",25,5.79821243000001,"s3","_LLCC2_s3_1","1","3","none"
"3","3",26,7.20598473,"s3","_LLCC2_s3_1","1","3","none"
"3","3",27,8.45115403,"s3","_LLCC2_s3_1","1","3","none"
"3","3",28,9.44797373,"s3","_LLCC2_s3_1","1","3","none"
"3","3",29,10.23048543,"s3","_LLCC2_s3_1","1","3","none"
"3","3",30,10.91063283,"s3","_LLCC2_s3_1","1","3","none"
"3","3",1,-5.10132109333334,"s1","_LLCC3_s1_1","1","3","none"
"3","3",2,-5.10610649333333,"s1","_LLCC3_s1_1","1","3","none"
"3","3",3,-5.11166409333333,"s1","_LLCC3_s1_1","1","3","none"
"3","3",4,-5.11800939333334,"s1","_LLCC3_s1_1","1","3","none"
"3","3",5,-5.12054869333333,"s1","_LLCC3_s1_1","1","3","none"
"3","3",6,-5.11376749333333,"s1","_LLCC3_s1_1","1","3","none"
"3","3",7,-5.09714209333333,"s1","_LLCC3_s1_1","1","3","none"
"3","3",8,-5.05781079333333,"s1","_LLCC3_s1_1","1","3","none"
"3","3",9,-5.00656029333334,"s1","_LLCC3_s1_1","1","3","none"
"3","3",10,-4.94266449333334,"s1","_LLCC3_s1_1","1","3","none"
"3","3",11,-4.83613589333333,"s1","_LLCC3_s1_1","1","3","none"
"3","3",12,-4.70549479333333,"s1","_LLCC3_s1_1","1","3","none"
"3","3",13,-4.54867469333334,"s1","_LLCC3_s1_1","1","3","none"
"3","3",14,-4.23900759333334,"s1","_LLCC3_s1_1","1","3","none"
"3","3",15,-3.81374349333333,"s1","_LLCC3_s1_1","1","3","none"
"3","3",16,-3.25798999333334,"s1","_LLCC3_s1_1","1","3","none"
"3","3",17,-2.38983619333334,"s1","_LLCC3_s1_1","1","3","none"
"3","3",18,-1.36562539333333,"s1","_LLCC3_s1_1","1","3","none"
"3","3",19,-0.167663993333335,"s1","_LLCC3_s1_1","1","3","none"
"3","3",20,1.23631760666666,"s1","_LLCC3_s1_1","1","3","none"
"3","3",21,2.70131700666667,"s1","_LLCC3_s1_1","1","3","none"
"3","3",22,4.22852510666667,"s1","_LLCC3_s1_1","1","3","none"
"3","3",23,5.64833440666666,"s1","_LLCC3_s1_1","1","3","none"
"3","3",24,6.98243940666667,"s1","_LLCC3_s1_1","1","3","none"
"3","3",25,8.21197470666667,"s1","_LLCC3_s1_1","1","3","none"
"3","3",26,9.14401540666667,"s1","_LLCC3_s1_1","1","3","none"
"3","3",27,9.90404180666667,"s1","_LLCC3_s1_1","1","3","none"
"3","3",28,10.4587671066667,"s1","_LLCC3_s1_1","1","3","none"
"3","3",29,10.7417825066667,"s1","_LLCC3_s1_1","1","3","none"
"3","3",30,10.8422519066667,"s1","_LLCC3_s1_1","1","3","none"
"3","3",1,-4.13308771233334,"s2","_LLCC3_s2_1","1","3","none"
"3","3",2,-4.66147759233334,"s2","_LLCC3_s2_1","1","3","none"
"3","3",3,-5.20045145233334,"s2","_LLCC3_s2_1","1","3","none"
"3","3",4,-5.75495181233333,"s2","_LLCC3_s2_1","1","3","none"
"3","3",5,-6.10291385233333,"s2","_LLCC3_s2_1","1","3","none"
"3","3",6,-6.45995790233334,"s2","_LLCC3_s2_1","1","3","none"
"3","3",7,-7.02492792233333,"s2","_LLCC3_s2_1","1","3","none"
"3","3",8,-7.50055800233334,"s2","_LLCC3_s2_1","1","3","none"
"3","3",9,-7.91671876233333,"s2","_LLCC3_s2_1","1","3","none"
"3","3",10,-8.14961500233333,"s2","_LLCC3_s2_1","1","3","none"
"3","3",11,-8.31226165233333,"s2","_LLCC3_s2_1","1","3","none"
"3","3",12,-8.38258962233334,"s2","_LLCC3_s2_1","1","3","none"
"3","3",13,-8.30420476233334,"s2","_LLCC3_s2_1","1","3","none"
"3","3",14,-8.12758433233334,"s2","_LLCC3_s2_1","1","3","none"
"3","3",15,-7.73464349233333,"s2","_LLCC3_s2_1","1","3","none"
"3","3",16,-7.05452948233334,"s2","_LLCC3_s2_1","1","3","none"
"3","3",17,-6.18730978233333,"s2","_LLCC3_s2_1","1","3","none"
"3","3",18,-4.76788462233334,"s2","_LLCC3_s2_1","1","3","none"
"3","3",19,-3.03540212233334,"s2","_LLCC3_s2_1","1","3","none"
"3","3",20,-0.93377610233334,"s2","_LLCC3_s2_1","1","3","none"
"3","3",21,1.66917896766667,"s2","_LLCC3_s2_1","1","3","none"
"3","3",22,4.42205015766666,"s2","_LLCC3_s2_1","1","3","none"
"3","3",23,7.36773185766667,"s2","_LLCC3_s2_1","1","3","none"
"3","3",24,10.2007717576667,"s2","_LLCC3_s2_1","1","3","none"
"3","3",25,12.9330396576667,"s2","_LLCC3_s2_1","1","3","none"
"3","3",26,15.1324964576667,"s2","_LLCC3_s2_1","1","3","none"
"3","3",27,16.9486855576667,"s2","_LLCC3_s2_1","1","3","none"
"3","3",28,18.3589783576667,"s2","_LLCC3_s2_1","1","3","none"
"3","3",29,19.1121665576667,"s2","_LLCC3_s2_1","1","3","none"
"3","3",30,19.5997466576667,"s2","_LLCC3_s2_1","1","3","none"
"3","3",1,-0.472098886666672,"s3","_LLCC3_s3_1","1","3","none"
"3","3",2,-0.785857086666667,"s3","_LLCC3_s3_1","1","3","none"
"3","3",3,-1.13930548666667,"s3","_LLCC3_s3_1","1","3","none"
"3","3",4,-1.53604268666668,"s3","_LLCC3_s3_1","1","3","none"
"3","3",5,-1.84404928666667,"s3","_LLCC3_s3_1","1","3","none"
"3","3",6,-2.29047528666666,"s3","_LLCC3_s3_1","1","3","none"
"3","3",7,-2.92195148666667,"s3","_LLCC3_s3_1","1","3","none"
"3","3",8,-3.52030938666667,"s3","_LLCC3_s3_1","1","3","none"
"3","3",9,-4.06589088666666,"s3","_LLCC3_s3_1","1","3","none"
"3","3",10,-4.53435788666667,"s3","_LLCC3_s3_1","1","3","none"
"3","3",11,-4.86712268666668,"s3","_LLCC3_s3_1","1","3","none"
"3","3",12,-5.12495428666666,"s3","_LLCC3_s3_1","1","3","none"
"3","3",13,-5.28051528666667,"s3","_LLCC3_s3_1","1","3","none"
"3","3",14,-5.33338978666667,"s3","_LLCC3_s3_1","1","3","none"
"3","3",15,-5.33963968666667,"s3","_LLCC3_s3_1","1","3","none"
"3","3",16,-5.28871438666667,"s3","_LLCC3_s3_1","1","3","none"
"3","3",17,-5.05448848666667,"s3","_LLCC3_s3_1","1","3","none"
"3","3",18,-4.68421278666666,"s3","_LLCC3_s3_1","1","3","none"
"3","3",19,-4.07301758666667,"s3","_LLCC3_s3_1","1","3","none"
"3","3",20,-3.07649388666667,"s3","_LLCC3_s3_1","1","3","none"
"3","3",21,-1.80351628666666,"s3","_LLCC3_s3_1","1","3","none"
"3","3",22,-0.0253494866666699,"s3","_LLCC3_s3_1","1","3","none"
"3","3",23,2.01154931333333,"s3","_LLCC3_s3_1","1","3","none"
"3","3",24,4.19507361333334,"s3","_LLCC3_s3_1","1","3","none"
"3","3",25,6.53842711333333,"s3","_LLCC3_s3_1","1","3","none"
"3","3",26,8.72643641333333,"s3","_LLCC3_s3_1","1","3","none"
"3","3",27,10.7660023133333,"s3","_LLCC3_s3_1","1","3","none"
"3","3",28,12.3697384133333,"s3","_LLCC3_s3_1","1","3","none"
"3","3",29,13.6779542133333,"s3","_LLCC3_s3_1","1","3","none"
"3","3",30,14.7765716133333,"s3","_LLCC3_s3_1","1","3","none"
"3","3",1,-4.170400519,"s1","_LLCC4_s1_1","1","3","none"
"3","3",2,-4.41668831899999,"s1","_LLCC4_s1_1","1","3","none"
"3","3",3,-4.65658641899999,"s1","_LLCC4_s1_1","1","3","none"
"3","3",4,-4.876682519,"s1","_LLCC4_s1_1","1","3","none"
"3","3",5,-4.995372119,"s1","_LLCC4_s1_1","1","3","none"
"3","3",6,-5.17713831899999,"s1","_LLCC4_s1_1","1","3","none"
"3","3",7,-5.364719059,"s1","_LLCC4_s1_1","1","3","none"
"3","3",8,-5.48737084899999,"s1","_LLCC4_s1_1","1","3","none"
"3","3",9,-5.53053478899999,"s1","_LLCC4_s1_1","1","3","none"
"3","3",10,-5.519041999,"s1","_LLCC4_s1_1","1","3","none"
"3","3",11,-5.447808059,"s1","_LLCC4_s1_1","1","3","none"
"3","3",12,-5.26718558899999,"s1","_LLCC4_s1_1","1","3","none"
"3","3",13,-4.995072619,"s1","_LLCC4_s1_1","1","3","none"
"3","3",14,-4.62303541899999,"s1","_LLCC4_s1_1","1","3","none"
"3","3",15,-4.026140719,"s1","_LLCC4_s1_1","1","3","none"
"3","3",16,-3.27897371899999,"s1","_LLCC4_s1_1","1","3","none"
"3","3",17,-2.39828301899999,"s1","_LLCC4_s1_1","1","3","none"
"3","3",18,-1.32654581899999,"s1","_LLCC4_s1_1","1","3","none"
"3","3",19,-0.0694205189999906,"s1","_LLCC4_s1_1","1","3","none"
"3","3",20,1.29678078100001,"s1","_LLCC4_s1_1","1","3","none"
"3","3",21,2.76964078100001,"s1","_LLCC4_s1_1","1","3","none"
"3","3",22,4.30764528100001,"s1","_LLCC4_s1_1","1","3","none"
"3","3",23,5.82052608100001,"s1","_LLCC4_s1_1","1","3","none"
"3","3",24,7.288382681,"s1","_LLCC4_s1_1","1","3","none"
"3","3",25,8.48207398100001,"s1","_LLCC4_s1_1","1","3","none"
"3","3",26,9.44867578100001,"s1","_LLCC4_s1_1","1","3","none"
"3","3",27,10.197700781,"s1","_LLCC4_s1_1","1","3","none"
"3","3",28,10.622198181,"s1","_LLCC4_s1_1","1","3","none"
"3","3",29,10.752312581,"s1","_LLCC4_s1_1","1","3","none"
"3","3",30,10.641063481,"s1","_LLCC4_s1_1","1","3","none"
"3","3",1,-9.588081114,"s2","_LLCC4_s2_1","1","3","none"
"3","3",2,-9.568658914,"s2","_LLCC4_s2_1","1","3","none"
"3","3",3,-9.54863296399999,"s2","_LLCC4_s2_1","1","3","none"
"3","3",4,-9.527153244,"s2","_LLCC4_s2_1","1","3","none"
"3","3",5,-9.51063799399999,"s2","_LLCC4_s2_1","1","3","none"
"3","3",6,-9.49761743400001,"s2","_LLCC4_s2_1","1","3","none"
"3","3",7,-9.46776807400001,"s2","_LLCC4_s2_1","1","3","none"
"3","3",8,-9.432797944,"s2","_LLCC4_s2_1","1","3","none"
"3","3",9,-9.384357034,"s2","_LLCC4_s2_1","1","3","none"
"3","3",10,-9.304547464,"s2","_LLCC4_s2_1","1","3","none"
"3","3",11,-9.188962554,"s2","_LLCC4_s2_1","1","3","none"
"3","3",12,-8.927196204,"s2","_LLCC4_s2_1","1","3","none"
"3","3",13,-8.600032814,"s2","_LLCC4_s2_1","1","3","none"
"3","3",14,-7.933546654,"s2","_LLCC4_s2_1","1","3","none"
"3","3",15,-7.072749694,"s2","_LLCC4_s2_1","1","3","none"
"3","3",16,-5.84708955399999,"s2","_LLCC4_s2_1","1","3","none"
"3","3",17,-4.204321834,"s2","_LLCC4_s2_1","1","3","none"
"3","3",18,-2.32787998399999,"s2","_LLCC4_s2_1","1","3","none"
"3","3",19,0.103645356000001,"s2","_LLCC4_s2_1","1","3","none"
"3","3",20,2.648842656,"s2","_LLCC4_s2_1","1","3","none"
"3","3",21,5.447191756,"s2","_LLCC4_s2_1","1","3","none"
"3","3",22,8.190944456,"s2","_LLCC4_s2_1","1","3","none"
"3","3",23,10.884551356,"s2","_LLCC4_s2_1","1","3","none"
"3","3",24,13.211629656,"s2","_LLCC4_s2_1","1","3","none"
"3","3",25,15.378429556,"s2","_LLCC4_s2_1","1","3","none"
"3","3",26,16.910848356,"s2","_LLCC4_s2_1","1","3","none"
"3","3",27,18.155707056,"s2","_LLCC4_s2_1","1","3","none"
"3","3",28,18.972009856,"s2","_LLCC4_s2_1","1","3","none"
"3","3",29,19.391467556,"s2","_LLCC4_s2_1","1","3","none"
"3","3",30,19.636763856,"s2","_LLCC4_s2_1","1","3","none"
"3","3",1,-0.0710416866666748,"s3","_LLCC4_s3_1","1","3","none"
"3","3",2,-0.262542786666671,"s3","_LLCC4_s3_1","1","3","none"
"3","3",3,-0.487746086666675,"s3","_LLCC4_s3_1","1","3","none"
"3","3",4,-0.763145286666671,"s3","_LLCC4_s3_1","1","3","none"
"3","3",5,-1.00631338666668,"s3","_LLCC4_s3_1","1","3","none"
"3","3",6,-1.30711578666667,"s3","_LLCC4_s3_1","1","3","none"
"3","3",7,-1.86183328666667,"s3","_LLCC4_s3_1","1","3","none"
"3","3",8,-2.47741948666668,"s3","_LLCC4_s3_1","1","3","none"
"3","3",9,-3.13254728666666,"s3","_LLCC4_s3_1","1","3","none"
"3","3",10,-3.79960798666667,"s3","_LLCC4_s3_1","1","3","none"
"3","3",11,-4.43598618666667,"s3","_LLCC4_s3_1","1","3","none"
"3","3",12,-5.02825328666667,"s3","_LLCC4_s3_1","1","3","none"
"3","3",13,-5.47282168666666,"s3","_LLCC4_s3_1","1","3","none"
"3","3",14,-5.84041748666667,"s3","_LLCC4_s3_1","1","3","none"
"3","3",15,-6.05061718666667,"s3","_LLCC4_s3_1","1","3","none"
"3","3",16,-6.08992228666666,"s3","_LLCC4_s3_1","1","3","none"
"3","3",17,-6.01578858666667,"s3","_LLCC4_s3_1","1","3","none"
"3","3",18,-5.56047828666667,"s3","_LLCC4_s3_1","1","3","none"
"3","3",19,-4.88894368666666,"s3","_LLCC4_s3_1","1","3","none"
"3","3",20,-3.91728208666667,"s3","_LLCC4_s3_1","1","3","none"
"3","3",21,-2.37901798666667,"s3","_LLCC4_s3_1","1","3","none"
"3","3",22,-0.600602186666663,"s3","_LLCC4_s3_1","1","3","none"
"3","3",23,1.58451801333334,"s3","_LLCC4_s3_1","1","3","none"
"3","3",24,3.91554381333333,"s3","_LLCC4_s3_1","1","3","none"
"3","3",25,6.33088071333333,"s3","_LLCC4_s3_1","1","3","none"
"3","3",26,8.60693931333333,"s3","_LLCC4_s3_1","1","3","none"
"3","3",27,10.6352068133333,"s3","_LLCC4_s3_1","1","3","none"
"3","3",28,12.3313370133333,"s3","_LLCC4_s3_1","1","3","none"
"3","3",29,13.5202538133333,"s3","_LLCC4_s3_1","1","3","none"
"3","3",30,14.5247645133333,"s3","_LLCC4_s3_1","1","3","none"
