"","Syllable1","Syllable2","Normtime","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","speaker","pitch_con","syl","tone","prevsyl"
"245","1","1","_LLAA5",109.4213236,109.5355056,109.6688014,109.8509324,110.0250089,110.192823,110.5671673,110.9977906,111.5547078,112.1486807,112.7967615,113.4744076,114.1654756,114.7973689,115.3914501,115.8779683,116.3005034,116.6666743,116.9248819,117.1504781,117.3013976,117.4356467,117.5421754,117.6109452,117.6599876,117.6741545,117.6784694,117.6559193,117.622081,117.5769868,"s1","_LLAA5_s1_1","1","1","none"
"246","1","2","_LLAB1",110.1814903,110.4848219,110.8496124,111.2622802,111.6138864,112.1993163,112.9463684,113.7722724,114.6424273,115.5224398,116.3675606,117.1412984,117.8460908,118.4422225,118.8971394,119.2814556,119.5937808,119.8276689,120.0299197,120.2027215,120.3159555,120.3992282,120.4526283,120.4545847,120.3900132,120.2686574,120.0682161,119.7390312,119.3052364,118.7133712,"s1","_LLAB1_s1_1","1","1","none"
"247","1","2","_LLAB2",108.574203,108.8922339,109.2949054,109.7296618,110.0544113,110.6819155,111.4279521,112.231401,113.0582465,113.9026362,114.761693,115.6299758,116.4661023,117.2706326,118.0358584,118.6978131,119.2974557,119.8400963,120.3249049,120.7640103,121.1626733,121.5122855,121.7819751,121.9834446,122.1083257,122.0788503,121.923693,121.6516223,121.2286765,120.6075675,"s1","_LLAB2_s1_1","1","1","none"
"248","1","2","_LLAB3",112.7736782,113.0679453,113.407083,113.7665796,114.0394586,114.5599063,115.2121077,115.9392437,116.6972122,117.4642532,118.2360086,118.9385496,119.5669003,120.1226559,120.5833374,120.9996748,121.3895867,121.7619779,122.1291217,122.479315,122.8046567,123.0482478,123.2152242,123.2976913,123.2002182,122.9030811,122.4330578,121.7259879,120.8089405,119.7508271,"s1","_LLAB3_s1_1","1","1","none"
"249","1","2","_LLAB4",107.9755878,108.2837334,108.7423806,109.2710277,109.6584116,110.396812,111.2822858,112.2497195,113.2371289,114.2301074,115.2243406,116.2050097,117.1048644,117.9490241,118.7382931,119.4027297,120.0103344,120.5712437,121.1042574,121.6049338,122.0751288,122.5064453,122.8113723,122.9907212,123.0309122,122.8154146,122.4080446,121.8448382,121.1055122,120.1937351,"s1","_LLAB4_s1_1","1","1","none"
"250","1","2","_LLAB5",111.3215256,111.5246277,111.7757366,112.0962406,112.3473706,112.6528309,113.1962929,113.818839,114.4890033,115.2081938,115.9158622,116.6096437,117.2574517,117.8691097,118.4033695,118.8511601,119.2514498,119.58176,119.8493434,120.0536986,120.1205242,120.137637,120.0776356,119.9064139,119.6782559,119.3548463,118.9796325,118.560742,118.01525,117.3843041,"s1","_LLAB5_s1_1","1","1","none"
"251","1","3","_LLAC1",112.4056873,112.6961231,113.0510978,113.4289281,113.7055971,114.3414155,115.170998,116.1540799,117.2116506,118.3121067,119.4322647,120.4582846,121.3394045,122.140768,122.8912904,123.6117434,124.3380824,125.0772191,125.8514354,126.5866787,127.2745235,127.8809456,128.3871032,128.8145909,129.1601287,129.3624741,129.4593674,129.4443275,129.2507219,128.8400412,"s1","_LLAC1_s1_1","1","1","none"
"252","1","3","_LLAC2",109.622409,109.8534832,110.1878923,110.5834583,110.8785494,111.4425206,112.169991,113.0364784,114.0408126,115.1105188,116.2368374,117.3671953,118.4210441,119.394796,120.2333615,120.9759718,121.6535558,122.265373,122.8759886,123.4641414,124.0215341,124.4880883,124.8902023,125.2149214,125.357459,125.3088558,125.0725733,124.5524982,123.7110029,122.6329853,"s1","_LLAC2_s1_1","1","1","none"
"253","1","3","_LLAC3",107.3969988,108.0548289,108.7596657,109.5099065,110.1165083,111.0639735,112.3396007,113.6738443,115.0125826,116.3526083,117.5513025,118.6277755,119.5895583,120.4258452,121.1986638,121.913097,122.5652083,123.2173556,123.8675837,124.4715039,125.0313605,125.5510197,126.0054296,126.4085723,126.7614006,126.9657549,127.0951124,127.1490555,126.9577192,126.6016485,"s1","_LLAC3_s1_1","1","1","none"
"254","1","3","_LLAC4",104.8296314,105.0582102,105.3780218,105.8222158,106.1781636,106.6600729,107.5270971,108.585924,109.7425795,110.996084,112.2849776,113.6041676,114.8751795,116.0732133,117.15773,118.0894134,118.9370384,119.6258625,120.1873105,120.6688823,121.0004485,121.2619111,121.4534541,121.5103161,121.4836785,121.3207651,121.0298384,120.6541902,120.0843497,119.329445,"s1","_LLAC4_s1_1","1","1","none"
"255","1","3","_LLAC5",105.9752718,106.1937772,106.4394253,106.7064618,106.9754563,107.4574961,108.0596448,108.7316802,109.5209381,110.3775626,111.3013718,112.310842,113.3598589,114.4405683,115.4894508,116.4955078,117.4562254,118.3318608,119.1241151,119.8487936,120.4859933,120.9788833,121.3638566,121.6365728,121.6672012,121.5194277,121.1888081,120.549082,119.6856949,118.5999302,"s1","_LLAC5_s1_1","1","1","none"
"256","1","4","_LLAD1",107.7955615,108.39571,109.0389725,109.7109497,110.2232565,111.0323074,112.0446428,113.0083951,113.9220859,114.7897322,115.5693492,116.3099403,117.0362661,117.7706274,118.4979814,119.2194181,119.9317015,120.5706772,121.1450536,121.6279647,121.9901535,122.2868183,122.5120436,122.6757255,122.8275946,122.9709721,123.115613,123.2645494,123.4181663,123.586024,"s1","_LLAD1_s1_1","1","1","none"
"257","1","4","_LLAD2",105.3289716,105.3117039,105.3107403,105.3278781,105.394601,105.5506858,105.7907946,106.1859352,106.7246919,107.3606699,108.1078377,108.9296479,109.7911455,110.6915067,111.616712,112.5483262,113.4829318,114.3545179,115.1777584,115.9505842,116.5687255,117.1009735,117.5496293,117.8790201,118.1341581,118.3302832,118.4578652,118.5647065,118.6717548,118.8107844,"s1","_LLAD2_s1_1","1","1","none"
"258","1","4","_LLAD3",106.2666634,106.4222682,106.6807219,107.0498029,107.417494,108.0334225,108.9585844,110.1777595,111.4699428,112.8342558,114.0792865,115.2095073,116.1709621,116.9251543,117.5909359,118.1518988,118.7017575,119.2643667,119.8625672,120.45421,121.0340205,121.5858382,122.0677932,122.4953564,122.8189904,123.0647845,123.2625988,123.3925231,123.4974022,123.5971623,"s1","_LLAD3_s1_1","1","1","none"
"259","1","4","_LLAD4",109.0302024,109.2850912,109.6408388,110.0619478,110.4099196,111.0819577,111.9382303,112.9220517,113.9536333,114.9973351,116.0452984,117.0724816,118.0804338,119.0734584,120.0737214,121.0441088,121.9724492,122.8149314,123.5876541,124.3024094,124.9488594,125.496782,125.9973581,126.4434268,126.7224517,126.8782517,126.9346008,126.8718151,126.7331748,126.5718606,"s1","_LLAD4_s1_1","1","1","none"
"260","1","4","_LLAD5",107.0536092,107.2889106,107.6003079,107.9909685,108.2956166,108.7870349,109.4915818,110.3187152,111.1611734,112.0160415,112.8864919,113.7550647,114.6197815,115.4409917,116.2484479,117.0415676,117.7464639,118.3778565,118.9090498,119.3562376,119.7595832,120.1076186,120.4090363,120.6995467,120.9841379,121.2177517,121.4254121,121.6000604,121.7539097,121.905181,"s1","_LLAD5_s1_1","1","1","none"
"261","2","1","_LLBA1",104.7644906,104.485857,104.2149559,103.9629718,103.8189029,103.593217,103.343809,103.1652039,103.0749266,103.0429492,103.0779292,103.20595,103.3907576,103.6343804,103.9615088,104.3401389,104.7704363,105.2865341,105.873358,106.5274794,107.2970039,108.112984,108.9400504,109.7529725,110.4916283,111.1513518,111.7106763,112.1950064,112.6710814,113.1555098,"s1","_LLBA1_s1_1","1","2","none"
"262","2","1","_LLBA2",100.9668013,100.9411647,100.9093746,100.8698149,100.842608,100.8118861,100.7705378,100.7397248,100.7199603,100.7298095,100.7804415,100.8624326,101.036947,101.2883121,101.6062837,102.080546,102.6203179,103.2457551,103.9880229,104.7730011,105.6129108,106.4496597,107.2840851,108.113117,108.8736815,109.5846101,110.1742204,110.7126518,111.2025704,111.5550707,"s1","_LLBA2_s1_1","1","2","none"
"263","2","1","_LLBA3",101.4120199,101.1988336,100.982647,100.7700077,100.6655979,100.5179114,100.3475065,100.2457526,100.1995298,100.1982859,100.2647345,100.3893523,100.5655319,100.8332577,101.2095657,101.6630621,102.2235413,102.8686308,103.5492511,104.2593899,104.9485724,105.599597,106.1945445,106.747601,107.2943518,107.8383903,108.3973812,108.9848951,109.6015929,110.226141,"s1","_LLBA3_s1_1","1","2","none"
"264","2","1","_LLBA4",98.41157433,98.30847768,98.20248261,98.09344077,98.03845446,97.96742339,97.87614322,97.83571388,97.8283995,97.86020932,97.95297912,98.08516832,98.26644284,98.5270003,98.84092749,99.2252574,99.72868185,100.2906628,100.9256856,101.6597176,102.4416358,103.2832499,104.17387,105.0817443,106.0047343,106.884522,107.7216884,108.4800799,109.1328816,109.757981,"s1","_LLBA4_s1_1","1","2","none"
"265","2","1","_LLBA5",98.76684048,98.70887407,98.65441037,98.60374342,98.58014675,98.54937449,98.50800516,98.49020011,98.49163519,98.51890947,98.6018878,98.72214403,98.89528684,99.13958548,99.43125055,99.79494661,100.2289529,100.7273043,101.3464475,102.0834303,102.8839785,103.7677144,104.7373256,105.7218583,106.6301592,107.4647385,108.2423394,108.9027478,109.4286117,109.8830397,"s1","_LLBA5_s1_1","1","2","none"
"266","2","2","_LLBB1",106.751485,106.6693281,106.5959172,106.5386959,106.5075637,106.4868807,106.45435,106.4376295,106.444333,106.4913206,106.5586315,106.6873287,106.8647258,107.1004099,107.4624692,107.8795774,108.4291955,109.085629,109.8457531,110.7479697,111.6822174,112.648829,113.6162356,114.5842677,115.3574131,116.043446,116.5372731,116.9083231,117.201493,117.3086186,"s1","_LLBB1_s1_1","1","2","none"
"267","2","2","_LLBB2",100.8394089,100.7702801,100.7059667,100.6549825,100.6217045,100.6040786,100.587602,100.5748785,100.6148678,100.6796984,100.7956615,100.97818,101.2064983,101.5224824,101.8701681,102.3400601,102.8621387,103.466342,104.1504638,104.8768769,105.7634005,106.6747924,107.6339372,108.5967712,109.5641117,110.4363126,111.270688,111.8298106,112.3255082,112.6435175,"s1","_LLBB2_s1_1","1","2","none"
"268","2","2","_LLBB3",100.8195968,100.5746303,100.3130794,100.032663,99.8874709,99.68530396,99.38515067,99.1125592,98.88128917,98.72261185,98.6156776,98.55039842,98.56239036,98.69147126,98.9034505,99.27420132,99.84006811,100.5362664,101.4532684,102.4853559,103.595724,104.7723689,105.9089364,107.0099476,107.9579149,108.8110974,109.5637093,110.1115785,110.5662205,110.9064546,"s1","_LLBB3_s1_1","1","2","none"
"269","2","2","_LLBB4",101.4821043,101.4041859,101.3133114,101.2001236,101.1232825,101.0558551,100.9557679,100.8729308,100.8095938,100.7857694,100.7860419,100.8502242,100.9581778,101.0989595,101.3631364,101.6827964,102.1099766,102.6296542,103.2014074,103.9430234,104.7153345,105.5321529,106.3779487,107.2277044,108.0508932,108.7812597,109.4225182,109.9269597,110.3652434,110.6584052,"s1","_LLBB4_s1_1","1","2","none"
"270","2","2","_LLBB5",105.0527512,104.8280826,104.598878,104.3603897,104.1953218,104.068678,103.8561372,103.6688673,103.5400253,103.4760112,103.4482848,103.5129068,103.5998948,103.7327856,103.9285374,104.1618771,104.5120501,104.9007064,105.3729065,105.9616371,106.6247216,107.4123407,108.2209567,109.0649036,109.8952904,110.7164532,111.357433,111.9274143,112.3306833,112.6299586,"s1","_LLBB5_s1_1","1","2","none"
"271","2","3","_LLBC1",105.8965382,105.7928739,105.6801497,105.5673922,105.5040757,105.4131187,105.3198742,105.2578333,105.2294808,105.2262202,105.2519212,105.3346075,105.4881208,105.721689,106.1521403,106.7397029,107.4873475,108.5211533,109.7564964,111.1248718,112.63787,114.2940172,115.9139972,117.4586899,118.8031168,119.9766039,120.9647422,121.5818079,122.0056456,122.2623032,"s1","_LLBC1_s1_1","1","2","none"
"272","2","3","_LLBC2",101.7758822,101.6542191,101.5291854,101.4003114,101.3445083,101.2866898,101.2183132,101.2274546,101.2934359,101.4483341,101.7287626,102.0818341,102.5477203,103.1256841,103.7745675,104.543937,105.4063972,106.3439444,107.463892,108.7217815,110.0782953,111.5569157,113.032168,114.5016234,115.7152993,116.7509099,117.5927855,118.08322,118.4346861,118.6174998,"s1","_LLBC2_s1_1","1","2","none"
"273","2","3","_LLBC3",102.4833051,102.2797099,102.0602408,101.8205634,101.6404671,101.42651,101.1232369,100.8872433,100.6911695,100.5698192,100.5047029,100.4790322,100.5431619,100.6635062,100.8358444,101.140914,101.5532179,102.1183523,102.8414463,103.6425183,104.5667985,105.6729091,106.8599479,108.0994707,109.3721483,110.6648757,111.9048863,112.9916347,113.9116437,114.5538075,"s1","_LLBC3_s1_1","1","2","none"
"274","2","3","_LLBC4",99.7468444,99.54229385,99.34283754,99.14949778,99.00577991,98.82396572,98.56663243,98.37414275,98.22242674,98.14111833,98.12993948,98.17191441,98.33503366,98.59720024,98.93614257,99.4771911,100.1703767,100.9910622,102.1213809,103.3640956,104.7420266,106.2198309,107.6848715,109.1093684,110.2573941,111.2469923,111.9773511,112.4507026,112.772552,112.8473939,"s1","_LLBC4_s1_1","1","2","none"
"275","2","3","_LLBC5",102.5070987,102.2346993,101.9866416,101.7662303,101.6663436,101.5428949,101.3727422,101.282333,101.2440411,101.2839947,101.4177899,101.6119377,101.9056405,102.3612609,102.9331071,103.7291358,104.7029873,105.8086069,107.1905945,108.7000225,110.2948856,111.9618908,113.6066189,115.2272263,116.58466,117.7822442,118.8144179,119.4688369,119.9526573,120.2296003,"s1","_LLBC5_s1_1","1","2","none"
"276","2","4","_LLBD1",106.0653438,105.9132116,105.7610516,105.6088472,105.509793,105.4175228,105.2773375,105.1825215,105.1258614,105.1682455,105.2464419,105.3861142,105.5763564,105.7923394,106.0519747,106.3258095,106.6155185,106.9418204,107.296993,107.7229439,108.2143292,108.746032,109.3940784,110.0865621,110.8453886,111.6071019,112.3658382,113.1065714,113.8090362,114.4812514,"s1","_LLBD1_s1_1","1","2","none"
"277","2","4","_LLBD2",104.7540978,104.4531237,104.1559244,103.866173,103.6751447,103.3651797,102.9633065,102.5901941,102.2464868,101.9276456,101.6467461,101.4263086,101.2525452,101.14406,101.0975024,101.1047966,101.211913,101.4455054,101.779094,102.2750552,102.9229621,103.6548348,104.477198,105.2601607,105.990105,106.6246375,107.1015822,107.5623342,108.0546154,108.6782515,"s1","_LLBD2_s1_1","1","2","none"
"278","2","4","_LLBD3",104.3873948,103.9644356,103.5633563,103.2003221,102.962296,102.7539833,102.3894846,102.0808457,101.8376522,101.6995289,101.5944348,101.5353169,101.5013288,101.4874203,101.50982,101.5534503,101.6422829,101.8032704,102.0056816,102.3753572,102.8248519,103.4037694,104.1274746,104.9172308,105.841421,106.7808768,107.7370813,108.6484938,109.5418023,110.397984,"s1","_LLBD3_s1_1","1","2","none"
"279","2","4","_LLBD4",104.0364093,103.6822528,103.3487197,103.0392301,102.8774957,102.6390965,102.3433543,102.1477652,102.0182101,101.9422941,101.9166288,101.9126212,101.9260003,101.96345,102.0224466,102.1039748,102.2426106,102.4634582,102.7527341,103.1649087,103.711575,104.3514198,105.1203353,105.9778574,106.8808912,107.8226146,108.7080609,109.5521499,110.3340577,111.0088149,"s1","_LLBD4_s1_1","1","2","none"
"280","2","4","_LLBD5",105.2770483,104.8985255,104.533639,104.1860471,103.9436842,103.5706131,103.1051385,102.7240462,102.4028537,102.1291969,101.9158726,101.7510307,101.6200788,101.5273888,101.4784874,101.4669756,101.5210398,101.6355275,101.8002661,102.0468522,102.4216771,102.8902358,103.4914563,104.2345537,105.073749,106.0369361,107.0667434,108.1033223,109.1350635,110.1886421,"s1","_LLBD5_s1_1","1","2","none"
"281","3","1","_LLCA1",100.2426176,99.77432366,99.27691553,98.74080685,98.3708843,97.91861968,97.19509321,96.49669189,95.82300607,95.23554752,94.68655979,94.16652482,93.7650917,93.4045976,93.09737314,92.83658168,92.59850532,92.39755,92.20944756,92.03011878,91.87222645,91.74027655,91.62749897,91.55962592,91.50775002,91.47625114,91.46354071,91.45965976,91.46988375,91.58541026,"s1","_LLCA1_s1_1","1","3","none"
"282","3","1","_LLCA2",99.6029178,98.97938856,98.36660466,97.77504544,97.37142132,97.05703456,96.45607917,95.89479007,95.40900094,95.01236709,94.65877374,94.37537244,94.10643242,93.86402739,93.64244548,93.43069365,93.23552495,93.03727756,92.83358216,92.63233338,92.43298516,92.25797585,92.1009725,91.9747089,91.89781292,91.84383165,91.84298311,91.86828941,91.93668756,92.08399902,"s1","_LLCA2_s1_1","1","3","none"
"283","3","1","_LLCA3",97.7234092,97.45593046,97.19210334,96.93968091,96.71838284,96.53012617,96.18510457,95.78139088,95.43469976,95.10574014,94.83592885,94.56822236,94.30303511,94.02639425,93.74479115,93.39163456,93.02780997,92.63661875,92.27082133,91.93933689,91.67974517,91.45591044,91.33354417,91.23448506,91.20920537,91.19900218,91.21184913,91.24544453,91.29081444,91.39989739,"s1","_LLCA3_s1_1","1","3","none"
"284","3","1","_LLCA4",99.02855243,98.76208398,98.4522488,98.05934642,97.75019705,97.47233737,96.95852366,96.45394461,95.96495544,95.50279044,95.05438342,94.65577076,94.2587863,93.86423405,93.47331756,93.08844899,92.75392429,92.45520425,92.20394762,92.02491259,91.87745322,91.80899676,91.76939807,91.76381389,91.80365956,91.86114176,91.95648294,92.08177501,92.23849243,92.44003364,"s1","_LLCA4_s1_1","1","3","none"
"285","3","1","_LLCA5",97.96979601,97.56350429,97.14098486,96.69872853,96.34113338,95.8746278,95.19233192,94.54639984,93.92254679,93.3372235,92.83624223,92.39194644,92.06328488,91.79894155,91.58268284,91.47297836,91.39736523,91.35422814,91.3369838,91.32563736,91.32122865,91.33311261,91.35709999,91.40172399,91.49009167,91.60667947,91.77670514,91.99603641,92.24884871,92.56843805,"s1","_LLCA5_s1_1","1","3","none"
"286","3","2","_LLCB1",100.301828,99.83857474,99.35560007,98.8602421,98.54541204,98.05651713,97.42810191,96.84973446,96.32524675,95.84133804,95.37418124,94.87971266,94.36678736,93.84517643,93.33308024,92.83505145,92.38252025,92.00297324,91.67275365,91.40374247,91.1671263,90.95189135,90.76464259,90.5996437,90.45247849,90.33420371,90.25317837,90.19413314,90.16229463,90.14892801,"s1","_LLCB1_s1_1","1","3","none"
"287","3","2","_LLCB2",99.49590466,99.13227463,98.78415409,98.45802847,98.24155926,97.99642636,97.58847073,97.20356429,96.8330156,96.49237824,96.13756602,95.76747292,95.39748329,95.03252882,94.6788438,94.35376768,94.04728897,93.78917726,93.5567958,93.34555892,93.17469773,93.01609167,92.87521058,92.74996948,92.63193274,92.52580713,92.42139514,92.3183802,92.2260333,92.13858108,"s1","_LLCB2_s1_1","1","3","none"
"288","3","2","_LLCB3",99.02149181,98.7190193,98.41548053,98.10838438,97.84777969,97.64148431,97.26563513,96.81426029,96.31161055,95.80129525,95.27241752,94.74591873,94.22324158,93.7309195,93.25765848,92.89336184,92.55898059,92.34595868,92.16202899,92.04404667,91.96353481,91.91536665,91.88121453,91.85131243,91.82246228,91.79250732,91.7588158,91.72191813,91.68124396,91.6363093,"s1","_LLCB3_s1_1","1","3","none"
"289","3","2","_LLCB4",98.38148639,98.07103539,97.76101256,97.4518285,97.24084299,97.07458335,96.74021042,96.41994813,96.12568497,95.85305824,95.58923858,95.29295171,94.99253346,94.6849479,94.37268021,94.05849896,93.74567484,93.4388051,93.141671,92.84814212,92.55742469,92.29043446,92.04199409,91.8221623,91.64656389,91.49164985,91.39630154,91.31987704,91.27100151,91.24391439,"s1","_LLCB4_s1_1","1","3","none"
"290","3","2","_LLCB5",99.10061943,98.68189987,98.27580705,97.89555725,97.59057141,97.3249746,96.78518785,96.24259045,95.70319177,95.1875849,94.68529567,94.30442879,93.96814095,93.72801921,93.56380526,93.44498067,93.42633401,93.41698131,93.41898636,93.42097504,93.42295328,93.42026586,93.41535378,93.40516874,93.39047875,93.37272429,93.34984654,93.32720928,93.30655202,93.28936976,"s1","_LLCB5_s1_1","1","3","none"
"291","3","3","_LLCC1",101.5892745,101.3384302,101.0884546,100.8691934,100.7428697,100.5186713,100.3143907,100.1565258,100.0788791,100.0356687,100.0212237,100.0361436,100.1087794,100.2543495,100.4894262,100.8694443,101.4288061,102.1867396,103.1675595,104.4956416,106.0934284,107.9515305,110.1090869,112.4391787,114.7227628,116.9078276,118.8607127,120.3150643,121.4034075,122.1430864,"s1","_LLCC1_s1_1","1","3","none"
"292","3","3","_LLCC2",103.3357513,103.1452383,102.9349695,102.7425668,102.613503,102.3700062,102.155681,101.985813,101.8793441,101.8440357,101.862772,101.9419187,102.1039192,102.4179478,102.9118639,103.5983383,104.5174743,105.73338,107.1548347,108.7485548,110.4581114,112.2427029,113.9714282,115.5791486,116.9129035,117.9219344,118.6518534,119.111527,119.3033353,119.3145672,"s1","_LLCC2_s1_1","1","3","none"
"293","3","3","_LLCC3",100.0290436,100.0242582,100.0187006,100.0123553,100.009816,100.0165972,100.0332226,100.0725539,100.1238044,100.1877002,100.2942288,100.4248699,100.58169,100.8913571,101.3166212,101.8723747,102.7405285,103.7647393,104.9627007,106.3666823,107.8316817,109.3588898,110.7786991,112.1128041,113.3423394,114.2743801,115.0344065,115.5891318,115.8721472,115.9726166,"s1","_LLCC3_s1_1","1","3","none"
"294","3","3","_LLCC4",101.0655506,100.8192628,100.5793647,100.3592686,100.240579,100.0588128,99.87123206,99.74858027,99.70541633,99.71690912,99.78814306,99.96876553,100.2408785,100.6129157,101.2098104,101.9569774,102.8376681,103.9094053,105.1665306,106.5327319,108.0055919,109.5435964,111.0564772,112.5243338,113.7180251,114.6846269,115.4336519,115.8581493,115.9882637,115.8770146,"s1","_LLCC4_s1_1","1","3","none"
"295","3","3","_LLCC5",100.7509824,100.5987975,100.4435926,100.2961909,100.2081506,100.0724765,99.93395783,99.83446636,99.78779287,99.76895659,99.77582942,99.84966126,99.98218506,100.1785359,100.4934281,100.9912745,101.6427106,102.4930714,103.5513915,104.7574784,106.1127194,107.6025545,109.1022521,110.6082109,112.1105481,113.4751261,114.6996571,115.7193178,116.4547274,117.0017666,"s1","_LLCC5_s1_1","1","3","none"
"296","3","4","_LLCD1",98.2073239,97.95358373,97.68372653,97.38535363,97.12843181,96.86501977,96.35476058,95.82901902,95.28392218,94.71795539,94.14771954,93.58133339,93.04233398,92.52784359,92.07885727,91.66036621,91.30880599,91.008346,90.74041446,90.5243748,90.3238175,90.15126189,90.0196484,89.90880978,89.8448509,89.79882086,89.77790267,89.7918464,89.82353741,89.9035146,"s1","_LLCD1_s1_1","1","3","none"
"297","3","4","_LLCD2",100.1553457,99.66555826,99.17979134,98.70192493,98.40160864,97.93403387,97.32186932,96.74530807,96.19025276,95.65380145,95.13710302,94.64175748,94.16648735,93.73705203,93.36252945,93.03206394,92.76145675,92.53096421,92.33333089,92.1910634,92.07961519,91.99250592,91.94527002,91.92549216,91.92656122,91.96058738,92.0173338,92.11422294,92.33008246,92.70595866,"s1","_LLCD2_s1_1","1","3","none"
"298","3","4","_LLCD3",99.69504677,99.37282327,98.98659395,98.52111754,98.1362774,97.63100936,96.87379211,96.10638771,95.34295601,94.60154126,93.91968489,93.27909575,92.72972902,92.25263435,91.83228504,91.55952483,91.35053175,91.21401757,91.1649622,91.14311412,91.1549202,91.1934452,91.24967797,91.33910621,91.49445004,91.69335064,91.98135054,92.37004289,92.83474325,93.47208523,"s1","_LLCD3_s1_1","1","3","none"
"299","3","4","_LLCD4",98.47000028,98.20830275,97.92972325,97.63027577,97.38865283,97.04675862,96.49845804,95.90596197,95.29776752,94.67705777,94.05721244,93.45379586,92.95723181,92.53368364,92.16674562,91.92628001,91.74474648,91.62912359,91.5679346,91.52404094,91.50178164,91.50923531,91.54582935,91.64570815,91.85103404,92.12549803,92.53957574,93.07539515,93.69718251,94.42690796,"s1","_LLCD4_s1_1","1","3","none"
"300","3","4","_LLCD5",97.58461048,97.36325792,97.1306804,96.87824273,96.69661386,96.52955323,96.22310473,95.88234675,95.49869677,95.02500332,94.51229436,93.91317908,93.26653631,92.57736008,91.98353903,91.45309886,91.07707657,90.81448217,90.62409165,90.59143977,90.58221934,90.61083608,90.63767621,90.66372815,90.68967556,90.71549051,90.7411199,90.83521577,90.97677751,91.29144318,"s1","_LLCD5_s1_1","1","3","none"
"301","4","1","_LLDA1",116.3590171,116.7372589,117.1650948,117.6399738,117.9049072,118.2784815,118.7535942,119.1169965,119.386065,119.5638781,119.5687637,119.485822,119.3182202,118.9626028,118.487094,117.8984525,117.0820305,116.1587612,115.1380246,113.9563989,112.7469406,111.5175622,110.3296517,109.2223103,108.1926059,107.3725282,106.6842243,106.113272,105.7663594,105.5205003,"s1","_LLDA1_s1_1","1","4","none"
"302","4","1","_LLDA2",117.7486988,118.0140169,118.3460651,118.7524933,119.045842,119.4508595,120.0199229,120.5987419,121.1454571,121.6341239,121.9612817,122.1998615,122.311258,122.1896327,121.9203602,121.409562,120.6739195,119.7934868,118.6711107,117.4273429,116.1145637,114.7412095,113.372251,112.0183659,110.7846878,109.7042846,108.7528188,108.0845523,107.5781512,107.2259718,"s1","_LLDA2_s1_1","1","4","none"
"303","4","1","_LLDA3",113.8034815,114.2262882,114.7508851,115.3510857,115.8348003,116.6560717,117.688108,118.760101,119.7494526,120.6453095,121.3624403,121.8758527,122.2462373,122.4375956,122.3622094,122.1088645,121.6593551,120.9025596,119.9738265,118.8782624,117.5958598,116.2460849,114.8399807,113.3776233,111.9658282,110.6189496,109.4235614,108.4882305,107.7383471,107.2284916,"s1","_LLDA3_s1_1","1","4","none"
"304","4","1","_LLDA4",114.2430979,114.8831211,115.5469035,116.2410323,116.7057621,117.2576152,118.0652518,118.7508795,119.3541716,119.7803957,120.0308149,120.1622393,120.070097,119.8083468,119.3855898,118.6007594,117.6813103,116.5807354,115.2351817,113.8177686,112.3412139,110.9109945,109.5276388,108.3046934,107.2712851,106.3793911,105.7907393,105.3289083,105.0129061,104.8642777,"s1","_LLDA4_s1_1","1","4","none"
"305","4","1","_LLDA5",119.142255,119.2685642,119.3898064,119.5018526,119.5817695,119.6524812,119.7783534,119.8841439,119.9623219,119.9463319,119.8843807,119.6981639,119.3935342,118.9640907,118.3067123,117.563214,116.6432953,115.590561,114.4303089,113.2188653,112.0049534,110.7986716,109.6553785,108.550951,107.7037021,106.9367297,106.319342,105.8668594,105.4981259,105.3152685,"s1","_LLDA5_s1_1","1","4","none"
"306","4","2","_LLDB1",121.2473663,122.0288943,122.8344479,123.5973504,124.0785497,124.8266315,125.5582947,126.1035586,126.3660311,126.4556823,126.375009,126.0490466,125.489114,124.7036249,123.6065634,122.1948097,120.6205152,118.9021565,117.0396253,115.1798256,113.3380324,111.554043,109.8543813,108.2366859,106.7136346,105.3625716,104.1022572,102.9327959,101.8954805,100.9946236,"s1","_LLDB1_s1_1","1","4","none"
"307","4","2","_LLDB2",110.0148568,110.5609064,111.1196008,111.6795728,112.1231066,112.8359433,113.7030696,114.4866173,115.17264,115.7717721,116.2250714,116.51639,116.7154708,116.8166553,116.7735805,116.6321826,116.3745525,115.9129875,115.2996364,114.5269925,113.4384509,112.1992086,110.8154041,109.2499226,107.6422871,106.0204287,104.4741036,103.0475814,101.7259091,100.5776837,"s1","_LLDB2_s1_1","1","4","none"
"308","4","2","_LLDB3",107.1687803,107.3354085,107.5514048,107.8286245,108.1098417,108.5063669,109.1265881,109.8210799,110.5333938,111.2376077,111.8174279,112.3078019,112.5844498,112.7271586,112.7651755,112.5718642,112.2721665,111.8495776,111.2057679,110.4536681,109.5456053,108.4764392,107.3482374,106.1612196,104.9904917,103.8416236,102.7815492,101.8111702,100.9081617,100.1348322,"s1","_LLDB3_s1_1","1","4","none"
