"Syllable1","Syllable2","time","f0_norm_ct","speaker","pitch_con","syl","tone","prev"
"3","2",21,-34.5176432831544,"s1","_LLCB2_s1_1","1","3","none"
"3","2",22,-37.4671369585606,"s1","_LLCB2_s1_1","1","3","none"
"3","2",23,-40.0912316162556,"s1","_LLCB2_s1_1","1","3","none"
"3","2",24,-42.4273552983217,"s1","_LLCB2_s1_1","1","3","none"
"3","2",25,-44.6319852918341,"s1","_LLCB2_s1_1","1","3","none"
"3","2",26,-46.6165449409007,"s1","_LLCB2_s1_1","1","3","none"
"3","2",27,-48.571282392499,"s1","_LLCB2_s1_1","1","3","none"
"3","2",28,-50.502030547271,"s1","_LLCB2_s1_1","1","3","none"
"3","2",29,-52.2346661542567,"s1","_LLCB2_s1_1","1","3","none"
"3","2",30,-53.8770667070391,"s1","_LLCB2_s1_1","1","3","none"
"3","2",1,282.143157213606,"s2","_LLCB2_s2_1","1","3","none"
"3","2",2,263.062237675013,"s2","_LLCB2_s2_1","1","3","none"
"3","2",3,243.379722974406,"s2","_LLCB2_s2_1","1","3","none"
"3","2",4,222.326918371739,"s2","_LLCB2_s2_1","1","3","none"
"3","2",5,204.304634652418,"s2","_LLCB2_s2_1","1","3","none"
"3","2",6,189.255437578035,"s2","_LLCB2_s2_1","1","3","none"
"3","2",7,161.897564796309,"s2","_LLCB2_s2_1","1","3","none"
"3","2",8,130.399491921052,"s2","_LLCB2_s2_1","1","3","none"
"3","2",9,100.55492504041,"s2","_LLCB2_s2_1","1","3","none"
"3","2",10,71.1523349455268,"s2","_LLCB2_s2_1","1","3","none"
"3","2",11,43.7650138115648,"s2","_LLCB2_s2_1","1","3","none"
"3","2",12,18.4196437260458,"s2","_LLCB2_s2_1","1","3","none"
"3","2",13,-5.12446557140936,"s2","_LLCB2_s2_1","1","3","none"
"3","2",14,-24.2419711677578,"s2","_LLCB2_s2_1","1","3","none"
"3","2",15,-42.1491286976539,"s2","_LLCB2_s2_1","1","3","none"
"3","2",16,-56.9545161632764,"s2","_LLCB2_s2_1","1","3","none"
"3","2",17,-70.6884439797419,"s2","_LLCB2_s2_1","1","3","none"
"3","2",18,-81.7681804672961,"s2","_LLCB2_s2_1","1","3","none"
"3","2",19,-91.6161909225301,"s2","_LLCB2_s2_1","1","3","none"
"3","2",20,-100.491617344466,"s2","_LLCB2_s2_1","1","3","none"
"3","2",21,-109.040722829848,"s2","_LLCB2_s2_1","1","3","none"
"3","2",22,-117.516712853461,"s2","_LLCB2_s2_1","1","3","none"
"3","2",23,-125.629800262422,"s2","_LLCB2_s2_1","1","3","none"
"3","2",24,-133.820779735101,"s2","_LLCB2_s2_1","1","3","none"
"3","2",25,-142.132395580033,"s2","_LLCB2_s2_1","1","3","none"
"3","2",26,-150.457607514387,"s2","_LLCB2_s2_1","1","3","none"
"3","2",27,-158.804082440394,"s2","_LLCB2_s2_1","1","3","none"
"3","2",28,-166.507582829453,"s2","_LLCB2_s2_1","1","3","none"
"3","2",29,-173.941938776951,"s2","_LLCB2_s2_1","1","3","none"
"3","2",30,-179.774945569944,"s2","_LLCB2_s2_1","1","3","none"
"3","2",1,203.253828578185,"s3","_LLCB2_s3_1","1","3","none"
"3","2",2,193.115759095203,"s3","_LLCB2_s3_1","1","3","none"
"3","2",3,182.298467313123,"s3","_LLCB2_s3_1","1","3","none"
"3","2",4,169.849900837367,"s3","_LLCB2_s3_1","1","3","none"
"3","2",5,159.227922528465,"s3","_LLCB2_s3_1","1","3","none"
"3","2",6,149.991220294213,"s3","_LLCB2_s3_1","1","3","none"
"3","2",7,132.121205047076,"s3","_LLCB2_s3_1","1","3","none"
"3","2",8,112.398828682889,"s3","_LLCB2_s3_1","1","3","none"
"3","2",9,91.222977227203,"s3","_LLCB2_s3_1","1","3","none"
"3","2",10,69.8704287910691,"s3","_LLCB2_s3_1","1","3","none"
"3","2",11,48.3678586537917,"s3","_LLCB2_s3_1","1","3","none"
"3","2",12,27.2174936230813,"s3","_LLCB2_s3_1","1","3","none"
"3","2",13,6.06127257943331,"s3","_LLCB2_s3_1","1","3","none"
"3","2",14,-14.6342114265099,"s3","_LLCB2_s3_1","1","3","none"
"3","2",15,-34.4726129527869,"s3","_LLCB2_s3_1","1","3","none"
"3","2",16,-51.6952174662612,"s3","_LLCB2_s3_1","1","3","none"
"3","2",17,-66.4138389971466,"s3","_LLCB2_s3_1","1","3","none"
"3","2",18,-79.1996798071234,"s3","_LLCB2_s3_1","1","3","none"
"3","2",19,-88.2309639035855,"s3","_LLCB2_s3_1","1","3","none"
"3","2",20,-96.0777283406291,"s3","_LLCB2_s3_1","1","3","none"
"3","2",21,-100.423274877571,"s3","_LLCB2_s3_1","1","3","none"
"3","2",22,-104.119863423849,"s3","_LLCB2_s3_1","1","3","none"
"3","2",23,-106.921569339153,"s3","_LLCB2_s3_1","1","3","none"
"3","2",24,-109.306062210562,"s3","_LLCB2_s3_1","1","3","none"
"3","2",25,-111.519620790092,"s3","_LLCB2_s3_1","1","3","none"
"3","2",26,-113.35844228666,"s3","_LLCB2_s3_1","1","3","none"
"3","2",27,-115.094768236753,"s3","_LLCB2_s3_1","1","3","none"
"3","2",28,-116.568588752248,"s3","_LLCB2_s3_1","1","3","none"
"3","2",29,-117.884007294533,"s3","_LLCB2_s3_1","1","3","none"
"3","2",30,-119.076713145634,"s3","_LLCB2_s3_1","1","3","none"
"3","2",1,86.3285304843733,"s1","_LLCB3_s1_1","1","3","none"
"3","2",2,81.0321841394175,"s1","_LLCB3_s1_1","1","3","none"
"3","2",3,75.7008284449055,"s1","_LLCB3_s1_1","1","3","none"
"3","2",4,70.2902311701021,"s1","_LLCB3_s1_1","1","3","none"
"3","2",5,65.6854464132172,"s1","_LLCB3_s1_1","1","3","none"
"3","2",6,62.0315811186514,"s1","_LLCB3_s1_1","1","3","none"
"3","2",7,55.3547218419862,"s1","_LLCB3_s1_1","1","3","none"
"3","2",8,47.3019876921581,"s1","_LLCB3_s1_1","1","3","none"
"3","2",9,38.2901830508761,"s1","_LLCB3_s1_1","1","3","none"
"3","2",10,29.0927030855436,"s1","_LLCB3_s1_1","1","3","none"
"3","2",11,19.5088261723165,"s1","_LLCB3_s1_1","1","3","none"
"3","2",12,9.91506819490621,"s1","_LLCB3_s1_1","1","3","none"
"3","2",13,0.33806859522133,"s1","_LLCB3_s1_1","1","3","none"
"3","2",14,-8.73144806153607,"s1","_LLCB3_s1_1","1","3","none"
"3","2",15,-17.4948425987652,"s1","_LLCB3_s1_1","1","3","none"
"3","2",16,-24.270884451044,"s1","_LLCB3_s1_1","1","3","none"
"3","2",17,-30.513920533682,"s1","_LLCB3_s1_1","1","3","none"
"3","2",18,-34.5028993938909,"s1","_LLCB3_s1_1","1","3","none"
"3","2",19,-37.9545163288642,"s1","_LLCB3_s1_1","1","3","none"
"3","2",20,-40.1721960310182,"s1","_LLCB3_s1_1","1","3","none"
"3","2",21,-41.6871866760725,"s1","_LLCB3_s1_1","1","3","none"
"3","2",22,-42.5942005848812,"s1","_LLCB3_s1_1","1","3","none"
"3","2",23,-43.2375783157693,"s1","_LLCB3_s1_1","1","3","none"
"3","2",24,-43.8010880543244,"s1","_LLCB3_s1_1","1","3","none"
"3","2",25,-44.3449475409635,"s1","_LLCB3_s1_1","1","3","none"
"3","2",26,-44.9098148528552,"s1","_LLCB3_s1_1","1","3","none"
"3","2",27,-45.5453636056773,"s1","_LLCB3_s1_1","1","3","none"
"3","2",28,-46.2416601827412,"s1","_LLCB3_s1_1","1","3","none"
"3","2",29,-47.0095478066354,"s1","_LLCB3_s1_1","1","3","none"
"3","2",30,-47.8582653849561,"s1","_LLCB3_s1_1","1","3","none"
"3","2",1,233.170934324605,"s2","_LLCB3_s2_1","1","3","none"
"3","2",2,221.073991569991,"s2","_LLCB3_s2_1","1","3","none"
"3","2",3,208.859844724649,"s2","_LLCB3_s2_1","1","3","none"
"3","2",4,194.324878504403,"s2","_LLCB3_s2_1","1","3","none"
"3","2",5,179.804621363287,"s2","_LLCB3_s2_1","1","3","none"
"3","2",6,169.885785991945,"s2","_LLCB3_s2_1","1","3","none"
"3","2",7,159.416203451265,"s2","_LLCB3_s2_1","1","3","none"
"3","2",8,137.738647125136,"s2","_LLCB3_s2_1","1","3","none"
"3","2",9,115.745441534811,"s2","_LLCB3_s2_1","1","3","none"
"3","2",10,92.7866846538587,"s2","_LLCB3_s2_1","1","3","none"
"3","2",11,69.5052776583833,"s2","_LLCB3_s2_1","1","3","none"
"3","2",12,45.7205957587058,"s2","_LLCB3_s2_1","1","3","none"
"3","2",13,21.6621908968827,"s2","_LLCB3_s2_1","1","3","none"
"3","2",14,-2.11129795781687,"s2","_LLCB3_s2_1","1","3","none"
"3","2",15,-25.7615640042252,"s2","_LLCB3_s2_1","1","3","none"
"3","2",16,-45.5933979746908,"s2","_LLCB3_s2_1","1","3","none"
"3","2",17,-65.1997863560176,"s2","_LLCB3_s2_1","1","3","none"
"3","2",18,-81.4604099558965,"s2","_LLCB3_s2_1","1","3","none"
"3","2",19,-97.215440849009,"s2","_LLCB3_s2_1","1","3","none"
"3","2",20,-108.601697395873,"s2","_LLCB3_s2_1","1","3","none"
"3","2",21,-119.400302148962,"s2","_LLCB3_s2_1","1","3","none"
"3","2",22,-126.262348510257,"s2","_LLCB3_s2_1","1","3","none"
"3","2",23,-132.897987481226,"s2","_LLCB3_s2_1","1","3","none"
"3","2",24,-138.191468147377,"s2","_LLCB3_s2_1","1","3","none"
"3","2",25,-143.227961719502,"s2","_LLCB3_s2_1","1","3","none"
"3","2",26,-146.953110725979,"s2","_LLCB3_s2_1","1","3","none"
"3","2",27,-150.488183216055,"s2","_LLCB3_s2_1","1","3","none"
"3","2",28,-153.158862080257,"s2","_LLCB3_s2_1","1","3","none"
"3","2",29,-155.666164123735,"s2","_LLCB3_s2_1","1","3","none"
"3","2",30,-157.505114911047,"s2","_LLCB3_s2_1","1","3","none"
"3","2",1,168.365046135159,"s3","_LLCB3_s3_1","1","3","none"
"3","2",2,162.116295074809,"s3","_LLCB3_s3_1","1","3","none"
"3","2",3,154.999371059113,"s3","_LLCB3_s3_1","1","3","none"
"3","2",4,145.738824434735,"s3","_LLCB3_s3_1","1","3","none"
"3","2",5,137.82668318197,"s3","_LLCB3_s3_1","1","3","none"
"3","2",6,130.92256463349,"s3","_LLCB3_s3_1","1","3","none"
"3","2",7,117.758759693835,"s3","_LLCB3_s3_1","1","3","none"
"3","2",8,103.260478486887,"s3","_LLCB3_s3_1","1","3","none"
"3","2",9,87.4091200151788,"s3","_LLCB3_s3_1","1","3","none"
"3","2",10,71.098443559305,"s3","_LLCB3_s3_1","1","3","none"
"3","2",11,54.2197663954512,"s3","_LLCB3_s3_1","1","3","none"
"3","2",12,37.5461259904932,"s3","_LLCB3_s3_1","1","3","none"
"3","2",13,20.8550472595089,"s3","_LLCB3_s3_1","1","3","none"
"3","2",14,3.86610438980961,"s3","_LLCB3_s3_1","1","3","none"
"3","2",15,-12.9373546595314,"s3","_LLCB3_s3_1","1","3","none"
"3","2",16,-29.0458391826114,"s3","_LLCB3_s3_1","1","3","none"
"3","2",17,-43.679039307742,"s3","_LLCB3_s3_1","1","3","none"
"3","2",18,-57.2511708112866,"s3","_LLCB3_s3_1","1","3","none"
"3","2",19,-68.2993938409712,"s3","_LLCB3_s3_1","1","3","none"
"3","2",20,-78.5368581277893,"s3","_LLCB3_s3_1","1","3","none"
"3","2",21,-86.2016617252228,"s3","_LLCB3_s3_1","1","3","none"
"3","2",22,-92.9494421127813,"s3","_LLCB3_s3_1","1","3","none"
"3","2",23,-98.5107179281505,"s3","_LLCB3_s3_1","1","3","none"
"3","2",24,-103.582177701731,"s3","_LLCB3_s3_1","1","3","none"
"3","2",25,-108.479913669187,"s3","_LLCB3_s3_1","1","3","none"
"3","2",26,-113.575447694612,"s3","_LLCB3_s3_1","1","3","none"
"3","2",27,-118.646745290045,"s3","_LLCB3_s3_1","1","3","none"
"3","2",28,-123.641201757955,"s3","_LLCB3_s3_1","1","3","none"
"3","2",29,-128.197887085196,"s3","_LLCB3_s3_1","1","3","none"
"3","2",30,-132.447779414931,"s3","_LLCB3_s3_1","1","3","none"
"3","2",1,73.0436034526507,"s1","_LLCB4_s1_1","1","3","none"
"3","2",2,67.5719120302113,"s1","_LLCB4_s1_1","1","3","none"
"3","2",3,62.090454492642,"s1","_LLCB4_s1_1","1","3","none"
"3","2",4,56.6064871801109,"s1","_LLCB4_s1_1","1","3","none"
"3","2",5,52.8542612851935,"s1","_LLCB4_s1_1","1","3","none"
"3","2",6,49.8917129645126,"s1","_LLCB4_s1_1","1","3","none"
"3","2",7,43.9181919080106,"s1","_LLCB4_s1_1","1","3","none"
"3","2",8,38.1773652975421,"s1","_LLCB4_s1_1","1","3","none"
"3","2",9,32.8857490671789,"s1","_LLCB4_s1_1","1","3","none"
"3","2",10,27.9687359953812,"s1","_LLCB4_s1_1","1","3","none"
"3","2",11,23.1972317362535,"s1","_LLCB4_s1_1","1","3","none"
"3","2",12,17.82279288679,"s1","_LLCB4_s1_1","1","3","none"
"3","2",13,12.3563251211081,"s1","_LLCB4_s1_1","1","3","none"
"3","2",14,6.74149875981686,"s1","_LLCB4_s1_1","1","3","none"
"3","2",15,1.02251292069366,"s1","_LLCB4_s1_1","1","3","none"
"3","2",16,-4.75064823045568,"s1","_LLCB4_s1_1","1","3","none"
"3","2",17,-10.5180628499048,"s1","_LLCB4_s1_1","1","3","none"
"3","2",18,-16.1944289528279,"s1","_LLCB4_s1_1","1","3","none"
"3","2",19,-21.7085011288892,"s1","_LLCB4_s1_1","1","3","none"
"3","2",20,-27.1729682931464,"s1","_LLCB4_s1_1","1","3","none"
"3","2",21,-32.6021507563557,"s1","_LLCB4_s1_1","1","3","none"
"3","2",22,-37.6032678967332,"s1","_LLCB4_s1_1","1","3","none"
"3","2",23,-42.269931180283,"s1","_LLCB4_s1_1","1","3","none"
"3","2",24,-46.4097316583687,"s1","_LLCB4_s1_1","1","3","none"
"3","2",25,-49.7236701752335,"s1","_LLCB4_s1_1","1","3","none"
"3","2",26,-52.6525239541965,"s1","_LLCB4_s1_1","1","3","none"
"3","2",27,-54.4576757369575,"s1","_LLCB4_s1_1","1","3","none"
"3","2",28,-55.905918638346,"s1","_LLCB4_s1_1","1","3","none"
"3","2",29,-56.832744604627,"s1","_LLCB4_s1_1","1","3","none"
"3","2",30,-57.3466110417696,"s1","_LLCB4_s1_1","1","3","none"
"3","2",1,258.543368305216,"s2","_LLCB4_s2_1","1","3","none"
"3","2",2,241.781230421957,"s2","_LLCB4_s2_1","1","3","none"
"3","2",3,223.762180943672,"s2","_LLCB4_s2_1","1","3","none"
"3","2",4,202.801398777762,"s2","_LLCB4_s2_1","1","3","none"
"3","2",5,185.329193482021,"s2","_LLCB4_s2_1","1","3","none"
"3","2",6,170.490333423986,"s2","_LLCB4_s2_1","1","3","none"
"3","2",7,142.322884585241,"s2","_LLCB4_s2_1","1","3","none"
"3","2",8,111.698989855282,"s2","_LLCB4_s2_1","1","3","none"
"3","2",9,81.7454642701031,"s2","_LLCB4_s2_1","1","3","none"
"3","2",10,53.1144135798178,"s2","_LLCB4_s2_1","1","3","none"
"3","2",11,26.4609039052634,"s2","_LLCB4_s2_1","1","3","none"
"3","2",12,2.73245899903793,"s2","_LLCB4_s2_1","1","3","none"
"3","2",13,-19.977927505056,"s2","_LLCB4_s2_1","1","3","none"
"3","2",14,-38.2319484248208,"s2","_LLCB4_s2_1","1","3","none"
"3","2",15,-55.0377973276946,"s2","_LLCB4_s2_1","1","3","none"
"3","2",16,-68.0123600021356,"s2","_LLCB4_s2_1","1","3","none"
"3","2",17,-78.2928412439251,"s2","_LLCB4_s2_1","1","3","none"
"3","2",18,-86.600628272278,"s2","_LLCB4_s2_1","1","3","none"
"3","2",19,-91.5202084324384,"s2","_LLCB4_s2_1","1","3","none"
"3","2",20,-95.5838281517907,"s2","_LLCB4_s2_1","1","3","none"
"3","2",21,-97.7709810562983,"s2","_LLCB4_s2_1","1","3","none"
"3","2",22,-100.322068782846,"s2","_LLCB4_s2_1","1","3","none"
"3","2",23,-103.338273316456,"s2","_LLCB4_s2_1","1","3","none"
"3","2",24,-107.317954493798,"s2","_LLCB4_s2_1","1","3","none"
"3","2",25,-111.686394722932,"s2","_LLCB4_s2_1","1","3","none"
"3","2",26,-117.402667434773,"s2","_LLCB4_s2_1","1","3","none"
"3","2",27,-123.380652758728,"s2","_LLCB4_s2_1","1","3","none"
"3","2",28,-129.949551806,"s2","_LLCB4_s2_1","1","3","none"
"3","2",29,-135.642034920328,"s2","_LLCB4_s2_1","1","3","none"
"3","2",30,-140.714701897056,"s2","_LLCB4_s2_1","1","3","none"
"3","2",1,175.91598275381,"s3","_LLCB4_s3_1","1","3","none"
"3","2",2,172.07415648793,"s3","_LLCB4_s3_1","1","3","none"
"3","2",3,167.257553587292,"s3","_LLCB4_s3_1","1","3","none"
"3","2",4,160.657247605688,"s3","_LLCB4_s3_1","1","3","none"
"3","2",5,155.27725803696,"s3","_LLCB4_s3_1","1","3","none"
"3","2",6,150.03649715523,"s3","_LLCB4_s3_1","1","3","none"
"3","2",7,139.289425640933,"s3","_LLCB4_s3_1","1","3","none"
"3","2",8,127.457121819865,"s3","_LLCB4_s3_1","1","3","none"
"3","2",9,114.101093279143,"s3","_LLCB4_s3_1","1","3","none"
"3","2",10,99.0689741078754,"s3","_LLCB4_s3_1","1","3","none"
"3","2",11,83.1660253404962,"s3","_LLCB4_s3_1","1","3","none"
"3","2",12,65.2232715763589,"s3","_LLCB4_s3_1","1","3","none"
"3","2",13,45.6348237367574,"s3","_LLCB4_s3_1","1","3","none"
"3","2",14,24.2063710871698,"s3","_LLCB4_s3_1","1","3","none"
"3","2",15,1.62580846551077,"s3","_LLCB4_s3_1","1","3","none"
"3","2",16,-21.1086634768271,"s3","_LLCB4_s3_1","1","3","none"
"3","2",17,-42.6915369079381,"s3","_LLCB4_s3_1","1","3","none"
"3","2",18,-62.8921432905811,"s3","_LLCB4_s3_1","1","3","none"
"3","2",19,-81.9009783258242,"s3","_LLCB4_s3_1","1","3","none"
"3","2",20,-97.3323332302411,"s3","_LLCB4_s3_1","1","3","none"
"3","2",21,-111.217755314314,"s3","_LLCB4_s3_1","1","3","none"
"3","2",22,-121.447373118775,"s3","_LLCB4_s3_1","1","3","none"
"3","2",23,-129.562062545487,"s3","_LLCB4_s3_1","1","3","none"
"3","2",24,-136.264142242432,"s3","_LLCB4_s3_1","1","3","none"
"3","2",25,-140.42333617305,"s3","_LLCB4_s3_1","1","3","none"
"3","2",26,-143.798895470625,"s3","_LLCB4_s3_1","1","3","none"
"3","2",27,-145.674560795818,"s3","_LLCB4_s3_1","1","3","none"
"3","2",28,-147.298357155015,"s3","_LLCB4_s3_1","1","3","none"
"3","2",29,-148.798931031006,"s3","_LLCB4_s3_1","1","3","none"
"3","2",30,-150.580541603088,"s3","_LLCB4_s3_1","1","3","none"
"3","2",1,77.2383605435589,"s1","_LLCB5_s1_1","1","3","none"
"3","2",2,69.9080601221585,"s1","_LLCB5_s1_1","1","3","none"
"3","2",3,62.7690380010812,"s1","_LLCB5_s1_1","1","3","none"
"3","2",4,56.0575362717331,"s1","_LLCB5_s1_1","1","3","none"
"3","2",5,50.6555949401054,"s1","_LLCB5_s1_1","1","3","none"
"3","2",6,45.9375461770171,"s1","_LLCB5_s1_1","1","3","none"
"3","2",7,36.3089971317436,"s1","_LLCB5_s1_1","1","3","none"
"3","2",8,26.5760397692203,"s1","_LLCB5_s1_1","1","3","none"
"3","2",9,16.8459190216719,"s1","_LLCB5_s1_1","1","3","none"
"3","2",10,7.49357255776761,"s1","_LLCB5_s1_1","1","3","none"
"3","2",11,-1.66605301204834,"s1","_LLCB5_s1_1","1","3","none"
"3","2",12,-8.64389908645194,"s1","_LLCB5_s1_1","1","3","none"
"3","2",13,-14.8284811405186,"s1","_LLCB5_s1_1","1","3","none"
"3","2",14,-19.2580566698429,"s1","_LLCB5_s1_1","1","3","none"
"3","2",15,-22.2938843705538,"s1","_LLCB5_s1_1","1","3","none"
"3","2",16,-24.4939222215608,"s1","_LLCB5_s1_1","1","3","none"
"3","2",17,-24.8394191519569,"s1","_LLCB5_s1_1","1","3","none"
"3","2",18,-25.0127377711058,"s1","_LLCB5_s1_1","1","3","none"
"3","2",19,-24.9755799275331,"s1","_LLCB5_s1_1","1","3","none"
"3","2",20,-24.9387262426679,"s1","_LLCB5_s1_1","1","3","none"
"3","2",21,-24.9020668074254,"s1","_LLCB5_s1_1","1","3","none"
"3","2",22,-24.9518684863933,"s1","_LLCB5_s1_1","1","3","none"
"3","2",23,-25.0428999520857,"s1","_LLCB5_s1_1","1","3","none"
"3","2",24,-25.2316660235937,"s1","_LLCB5_s1_1","1","3","none"
"3","2",25,-25.5039615643367,"s1","_LLCB5_s1_1","1","3","none"
"3","2",26,-25.8331176857471,"s1","_LLCB5_s1_1","1","3","none"
"3","2",27,-26.2573485624767,"s1","_LLCB5_s1_1","1","3","none"
"3","2",28,-26.6772222883561,"s1","_LLCB5_s1_1","1","3","none"
"3","2",29,-27.0604600452268,"s1","_LLCB5_s1_1","1","3","none"
"3","2",30,-27.3792935261756,"s1","_LLCB5_s1_1","1","3","none"
"3","2",1,238.779813022716,"s2","_LLCB5_s2_1","1","3","none"
"3","2",2,221.922829234208,"s2","_LLCB5_s2_1","1","3","none"
"3","2",3,204.463463956045,"s2","_LLCB5_s2_1","1","3","none"
"3","2",4,184.646976802636,"s2","_LLCB5_s2_1","1","3","none"
"3","2",5,167.36004798567,"s2","_LLCB5_s2_1","1","3","none"
"3","2",6,155.371560029711,"s2","_LLCB5_s2_1","1","3","none"
"3","2",7,137.910504181733,"s2","_LLCB5_s2_1","1","3","none"
"3","2",8,114.925619516661,"s2","_LLCB5_s2_1","1","3","none"
"3","2",9,94.0685082910555,"s2","_LLCB5_s2_1","1","3","none"
"3","2",10,74.1502645246992,"s2","_LLCB5_s2_1","1","3","none"
"3","2",11,56.5278412126144,"s2","_LLCB5_s2_1","1","3","none"
"3","2",12,39.2093692502863,"s2","_LLCB5_s2_1","1","3","none"
"3","2",13,22.3857790490408,"s2","_LLCB5_s2_1","1","3","none"
"3","2",14,5.26176281602818,"s2","_LLCB5_s2_1","1","3","none"
"3","2",15,-12.6600053170789,"s2","_LLCB5_s2_1","1","3","none"
"3","2",16,-30.900279604987,"s2","_LLCB5_s2_1","1","3","none"
"3","2",17,-49.583448442403,"s2","_LLCB5_s2_1","1","3","none"
"3","2",18,-67.1018468580144,"s2","_LLCB5_s2_1","1","3","none"
"3","2",19,-83.5033154162758,"s2","_LLCB5_s2_1","1","3","none"
"3","2",20,-97.1385161511281,"s2","_LLCB5_s2_1","1","3","none"
"3","2",21,-109.525085730335,"s2","_LLCB5_s2_1","1","3","none"
"3","2",22,-118.933227409787,"s2","_LLCB5_s2_1","1","3","none"
"3","2",23,-127.79570817255,"s2","_LLCB5_s2_1","1","3","none"
"3","2",24,-133.682929913392,"s2","_LLCB5_s2_1","1","3","none"
"3","2",25,-139.242889856371,"s2","_LLCB5_s2_1","1","3","none"
"3","2",26,-143.333555579654,"s2","_LLCB5_s2_1","1","3","none"
"3","2",27,-147.026578168753,"s2","_LLCB5_s2_1","1","3","none"
"3","2",28,-149.996321419992,"s2","_LLCB5_s2_1","1","3","none"
"3","2",29,-152.36605729363,"s2","_LLCB5_s2_1","1","3","none"
"3","2",30,-154.194574538752,"s2","_LLCB5_s2_1","1","3","none"
"3","2",1,179.997725543764,"s3","_LLCB5_s3_1","1","3","none"
"3","2",2,169.093611174288,"s3","_LLCB5_s3_1","1","3","none"
"3","2",3,158.075944911319,"s3","_LLCB5_s3_1","1","3","none"
"3","2",4,146.889416899234,"s3","_LLCB5_s3_1","1","3","none"
"3","2",5,137.765865044601,"s3","_LLCB5_s3_1","1","3","none"
"3","2",6,129.878632553852,"s3","_LLCB5_s3_1","1","3","none"
"3","2",7,114.674256842611,"s3","_LLCB5_s3_1","1","3","none"
"3","2",8,98.9319148548293,"s3","_LLCB5_s3_1","1","3","none"
"3","2",9,83.2930472284536,"s3","_LLCB5_s3_1","1","3","none"
"3","2",10,67.9182534836591,"s3","_LLCB5_s3_1","1","3","none"
"3","2",11,52.7233766265938,"s3","_LLCB5_s3_1","1","3","none"
"3","2",12,38.9171700313341,"s3","_LLCB5_s3_1","1","3","none"
"3","2",13,25.3030799683149,"s3","_LLCB5_s3_1","1","3","none"
"3","2",14,11.9547331270389,"s3","_LLCB5_s3_1","1","3","none"
"3","2",15,-0.745589870227377,"s3","_LLCB5_s3_1","1","3","none"
"3","2",16,-12.7878767956979,"s3","_LLCB5_s3_1","1","3","none"
"3","2",17,-23.3841536525647,"s3","_LLCB5_s3_1","1","3","none"
"3","2",18,-33.8612037037062,"s3","_LLCB5_s3_1","1","3","none"
"3","2",19,-45.5511052842169,"s3","_LLCB5_s3_1","1","3","none"
"3","2",20,-57.4832363432033,"s3","_LLCB5_s3_1","1","3","none"
"3","2",21,-69.7069346197727,"s3","_LLCB5_s3_1","1","3","none"
"3","2",22,-82.9130649633223,"s3","_LLCB5_s3_1","1","3","none"
"3","2",23,-96.5614011626546,"s3","_LLCB5_s3_1","1","3","none"
"3","2",24,-110.951324922598,"s3","_LLCB5_s3_1","1","3","none"
"3","2",25,-124.240452246584,"s3","_LLCB5_s3_1","1","3","none"
"3","2",26,-135.60845300662,"s3","_LLCB5_s3_1","1","3","none"
"3","2",27,-145.039709827885,"s3","_LLCB5_s3_1","1","3","none"
"3","2",28,-153.606803599218,"s3","_LLCB5_s3_1","1","3","none"
"3","2",29,-159.087690416954,"s3","_LLCB5_s3_1","1","3","none"
"3","2",30,-163.888027874666,"s3","_LLCB5_s3_1","1","3","none"
"3","3",1,-64.4664417204995,"s1","_LLCC1_s1_1","1","3","none"
"3","3",2,-68.7464922439708,"s1","_LLCC1_s1_1","1","3","none"
"3","3",3,-73.0222730086418,"s1","_LLCC1_s1_1","1","3","none"
"3","3",4,-76.7814037767037,"s1","_LLCC1_s1_1","1","3","none"
"3","3",5,-78.9508763360388,"s1","_LLCC1_s1_1","1","3","none"
"3","3",6,-82.807947711404,"s1","_LLCC1_s1_1","1","3","none"
"3","3",7,-86.3298544007689,"s1","_LLCC1_s1_1","1","3","none"
"3","3",8,-89.0564458814315,"s1","_LLCC1_s1_1","1","3","none"
"3","3",9,-90.3991117066155,"s1","_LLCC1_s1_1","1","3","none"
"3","3",10,-91.1467566703504,"s1","_LLCC1_s1_1","1","3","none"
"3","3",11,-91.3967623120682,"s1","_LLCC1_s1_1","1","3","none"
"3","3",12,-91.1385379908629,"s1","_LLCC1_s1_1","1","3","none"
"3","3",13,-89.8819527747396,"s1","_LLCC1_s1_1","1","3","none"
"3","3",14,-87.3663606159262,"s1","_LLCC1_s1_1","1","3","none"
"3","3",15,-83.3117096381652,"s1","_LLCC1_s1_1","1","3","none"
"3","3",16,-76.7770975453554,"s1","_LLCC1_s1_1","1","3","none"
"3","3",17,-67.2032266897227,"s1","_LLCC1_s1_1","1","3","none"
"3","3",18,-54.3145610612407,"s1","_LLCC1_s1_1","1","3","none"
"3","3",19,-37.7768822637945,"s1","_LLCC1_s1_1","1","3","none"
"3","3",20,-15.6328308704856,"s1","_LLCC1_s1_1","1","3","none"
"3","3",21,10.6382001163659,"s1","_LLCC1_s1_1","1","3","none"
"3","3",22,40.6962818055563,"s1","_LLCC1_s1_1","1","3","none"
"3","3",23,74.9560857419551,"s1","_LLCC1_s1_1","1","3","none"
"3","3",24,111.209629781483,"s1","_LLCC1_s1_1","1","3","none"
"3","3",25,146.017852516817,"s1","_LLCC1_s1_1","1","3","none"
