time,pitch,pitch_con,duration,mean_f0,tone
19,-0.595282495,zhong_1_63,0.065384285,1.077393392,1
20,-0.633125386,zhong_1_63,0.065384285,1.077393392,1
21,-0.633125386,zhong_1_63,0.065384285,1.077393392,1
22,-0.699965304,zhong_1_63,0.065384285,1.077393392,1
23,-0.699965304,zhong_1_63,0.065384285,1.077393392,1
24,-0.699965304,zhong_1_63,0.065384285,1.077393392,1
25,-0.76339865,zhong_1_63,0.065384285,1.077393392,1
26,-0.76339865,zhong_1_63,0.065384285,1.077393392,1
27,-0.770467429,zhong_1_63,0.065384285,1.077393392,1
28,-0.770467429,zhong_1_63,0.065384285,1.077393392,1
29,-0.737342713,zhong_1_63,0.065384285,1.077393392,1
30,-0.737342713,zhong_1_63,0.065384285,1.077393392,1
1,-0.645762467,zhong_1_64,0.115384033,1.078066042,1
2,-0.37042323,zhong_1_64,0.115384033,1.078066042,1
3,-0.37042323,zhong_1_64,0.115384033,1.078066042,1
4,-0.16478059,zhong_1_64,0.115384033,1.078066042,1
5,0.223374701,zhong_1_64,0.115384033,1.078066042,1
6,0.364931747,zhong_1_64,0.115384033,1.078066042,1
7,0.364931747,zhong_1_64,0.115384033,1.078066042,1
8,0.441470546,zhong_1_64,0.115384033,1.078066042,1
9,0.900249168,zhong_1_64,0.115384033,1.078066042,1
10,0.981272806,zhong_1_64,0.115384033,1.078066042,1
11,0.981272806,zhong_1_64,0.115384033,1.078066042,1
12,1.020461427,zhong_1_64,0.115384033,1.078066042,1
13,1.04422218,zhong_1_64,0.115384033,1.078066042,1
14,1.052161957,zhong_1_64,0.115384033,1.078066042,1
15,1.052161957,zhong_1_64,0.115384033,1.078066042,1
16,1.034905979,zhong_1_64,0.115384033,1.078066042,1
17,0.974119768,zhong_1_64,0.115384033,1.078066042,1
18,0.974119768,zhong_1_64,0.115384033,1.078066042,1
19,0.820289393,zhong_1_64,0.115384033,1.078066042,1
20,0.430364792,zhong_1_64,0.115384033,1.078066042,1
21,-0.012630658,zhong_1_64,0.115384033,1.078066042,1
22,-0.012630658,zhong_1_64,0.115384033,1.078066042,1
23,-0.579779107,zhong_1_64,0.115384033,1.078066042,1
24,-1.073141696,zhong_1_64,0.115384033,1.078066042,1
25,-1.276559342,zhong_1_64,0.115384033,1.078066042,1
26,-1.276559342,zhong_1_64,0.115384033,1.078066042,1
27,-1.360960496,zhong_1_64,0.115384033,1.078066042,1
28,-1.559327982,zhong_1_64,0.115384033,1.078066042,1
29,-1.978665971,zhong_1_64,0.115384033,1.078066042,1
30,-1.978665971,zhong_1_64,0.115384033,1.078066042,1
1,-3.557128439,zhong_1_74,0.160894574,1.191048309,1
2,-3.557128439,zhong_1_74,0.160894574,1.191048309,1
3,0.726665098,zhong_1_74,0.160894574,1.191048309,1
4,0.717700852,zhong_1_74,0.160894574,1.191048309,1
5,0.556434281,zhong_1_74,0.160894574,1.191048309,1
6,-0.040222241,zhong_1_74,0.160894574,1.191048309,1
7,-0.067267659,zhong_1_74,0.160894574,1.191048309,1
8,-0.090804293,zhong_1_74,0.160894574,1.191048309,1
9,-0.110850796,zhong_1_74,0.160894574,1.191048309,1
10,-0.117010792,zhong_1_74,0.160894574,1.191048309,1
11,-0.102683085,zhong_1_74,0.160894574,1.191048309,1
12,-0.072051538,zhong_1_74,0.160894574,1.191048309,1
13,0.007555644,zhong_1_74,0.160894574,1.191048309,1
14,0.059464481,zhong_1_74,0.160894574,1.191048309,1
15,0.121590584,zhong_1_74,0.160894574,1.191048309,1
16,0.174206377,zhong_1_74,0.160894574,1.191048309,1
17,0.213095502,zhong_1_74,0.160894574,1.191048309,1
18,0.246871848,zhong_1_74,0.160894574,1.191048309,1
19,0.2734686,zhong_1_74,0.160894574,1.191048309,1
20,0.291487644,zhong_1_74,0.160894574,1.191048309,1
21,0.307398165,zhong_1_74,0.160894574,1.191048309,1
22,0.333075839,zhong_1_74,0.160894574,1.191048309,1
23,0.388587484,zhong_1_74,0.160894574,1.191048309,1
24,0.512257533,zhong_1_74,0.160894574,1.191048309,1
25,0.581478027,zhong_1_74,0.160894574,1.191048309,1
26,0.567513087,zhong_1_74,0.160894574,1.191048309,1
27,0.510674839,zhong_1_74,0.160894574,1.191048309,1
28,0.440295116,zhong_1_74,0.160894574,1.191048309,1
29,0.369788152,zhong_1_74,0.160894574,1.191048309,1
30,0.315538131,zhong_1_74,0.160894574,1.191048309,1
1,-1.532797931,zhong_1_82,0.163584456,1.101960024,1
2,-1.650776251,zhong_1_82,0.163584456,1.101960024,1
3,-1.658401744,zhong_1_82,0.163584456,1.101960024,1
4,-1.528634886,zhong_1_82,0.163584456,1.101960024,1
5,-1.482515444,zhong_1_82,0.163584456,1.101960024,1
6,-1.25331948,zhong_1_82,0.163584456,1.101960024,1
7,-1.191995221,zhong_1_82,0.163584456,1.101960024,1
8,-0.894515037,zhong_1_82,0.163584456,1.101960024,1
9,-0.597169174,zhong_1_82,0.163584456,1.101960024,1
10,-0.459778434,zhong_1_82,0.163584456,1.101960024,1
11,-0.391816589,zhong_1_82,0.163584456,1.101960024,1
12,-0.228798462,zhong_1_82,0.163584456,1.101960024,1
13,-0.168934485,zhong_1_82,0.163584456,1.101960024,1
14,-0.042890786,zhong_1_82,0.163584456,1.101960024,1
15,0.232485039,zhong_1_82,0.163584456,1.101960024,1
16,0.319669142,zhong_1_82,0.163584456,1.101960024,1
17,0.429756791,zhong_1_82,0.163584456,1.101960024,1
18,0.694781959,zhong_1_82,0.163584456,1.101960024,1
19,0.735008648,zhong_1_82,0.163584456,1.101960024,1
20,0.758080402,zhong_1_82,0.163584456,1.101960024,1
21,0.780626485,zhong_1_82,0.163584456,1.101960024,1
22,0.805365521,zhong_1_82,0.163584456,1.101960024,1
23,0.83419201,zhong_1_82,0.163584456,1.101960024,1
24,0.871563214,zhong_1_82,0.163584456,1.101960024,1
25,0.915432293,zhong_1_82,0.163584456,1.101960024,1
26,0.978640155,zhong_1_82,0.163584456,1.101960024,1
27,1.099482171,zhong_1_82,0.163584456,1.101960024,1
28,1.174482372,zhong_1_82,0.163584456,1.101960024,1
29,1.212697825,zhong_1_82,0.163584456,1.101960024,1
30,1.2400799,zhong_1_82,0.163584456,1.101960024,1
1,-2.000758911,zhong_1_85,0.292018423,1.069401441,1
2,-1.900323986,zhong_1_85,0.292018423,1.069401441,1
3,-1.791253431,zhong_1_85,0.292018423,1.069401441,1
4,-1.645606302,zhong_1_85,0.292018423,1.069401441,1
5,-1.538619837,zhong_1_85,0.292018423,1.069401441,1
6,-1.258233612,zhong_1_85,0.292018423,1.069401441,1
7,-0.887892848,zhong_1_85,0.292018423,1.069401441,1
8,-0.499474578,zhong_1_85,0.292018423,1.069401441,1
9,-0.176457336,zhong_1_85,0.292018423,1.069401441,1
10,0.109719842,zhong_1_85,0.292018423,1.069401441,1
11,0.340486874,zhong_1_85,0.292018423,1.069401441,1
12,0.412085847,zhong_1_85,0.292018423,1.069401441,1
13,0.430516586,zhong_1_85,0.292018423,1.069401441,1
14,0.434406561,zhong_1_85,0.292018423,1.069401441,1
15,0.440538581,zhong_1_85,0.292018423,1.069401441,1
16,0.456207222,zhong_1_85,0.292018423,1.069401441,1
17,0.505038048,zhong_1_85,0.292018423,1.069401441,1
18,0.61122681,zhong_1_85,0.292018423,1.069401441,1
19,0.74113355,zhong_1_85,0.292018423,1.069401441,1
20,0.864133176,zhong_1_85,0.292018423,1.069401441,1
21,0.960634205,zhong_1_85,0.292018423,1.069401441,1
22,1.020505894,zhong_1_85,0.292018423,1.069401441,1
23,1.111119988,zhong_1_85,0.292018423,1.069401441,1
24,1.135731071,zhong_1_85,0.292018423,1.069401441,1
25,1.062288769,zhong_1_85,0.292018423,1.069401441,1
26,0.894978902,zhong_1_85,0.292018423,1.069401441,1
27,0.723366632,zhong_1_85,0.292018423,1.069401441,1
28,0.333948615,zhong_1_85,0.292018423,1.069401441,1
29,-0.409760068,zhong_1_85,0.292018423,1.069401441,1
30,-0.479686264,zhong_1_85,0.292018423,1.069401441,1
1,-1.694210829,zhong_1_96,0.177188961,1.139616171,1
2,-1.572559778,zhong_1_96,0.177188961,1.139616171,1
3,-1.462606469,zhong_1_96,0.177188961,1.139616171,1
4,-1.366055528,zhong_1_96,0.177188961,1.139616171,1
5,-1.241074579,zhong_1_96,0.177188961,1.139616171,1
6,-1.104967002,zhong_1_96,0.177188961,1.139616171,1
7,-0.807536248,zhong_1_96,0.177188961,1.139616171,1
8,-0.740638034,zhong_1_96,0.177188961,1.139616171,1
9,-0.754588635,zhong_1_96,0.177188961,1.139616171,1
10,-0.831212688,zhong_1_96,0.177188961,1.139616171,1
11,-0.914492562,zhong_1_96,0.177188961,1.139616171,1
12,-0.936434281,zhong_1_96,0.177188961,1.139616171,1
13,-0.827045895,zhong_1_96,0.177188961,1.139616171,1
14,0.607940799,zhong_1_96,0.177188961,1.139616171,1
15,0.729209043,zhong_1_96,0.177188961,1.139616171,1
16,0.803746509,zhong_1_96,0.177188961,1.139616171,1
17,0.836572809,zhong_1_96,0.177188961,1.139616171,1
18,0.850386768,zhong_1_96,0.177188961,1.139616171,1
19,0.857513236,zhong_1_96,0.177188961,1.139616171,1
20,0.862569551,zhong_1_96,0.177188961,1.139616171,1
21,0.878650216,zhong_1_96,0.177188961,1.139616171,1
22,0.890559664,zhong_1_96,0.177188961,1.139616171,1
23,0.895343276,zhong_1_96,0.177188961,1.139616171,1
24,0.885730713,zhong_1_96,0.177188961,1.139616171,1
25,0.866982835,zhong_1_96,0.177188961,1.139616171,1
26,0.855327797,zhong_1_96,0.177188961,1.139616171,1
27,0.862190181,zhong_1_96,0.177188961,1.139616171,1
28,0.881168321,zhong_1_96,0.177188961,1.139616171,1
29,0.862753246,zhong_1_96,0.177188961,1.139616171,1
30,0.826777566,zhong_1_96,0.177188961,1.139616171,1
1,1.253345654,zhong_2_10,0.133058315,0.864677382,2
2,1.50405185,zhong_2_10,0.133058315,0.864677382,2
3,1.629714183,zhong_2_10,0.133058315,0.864677382,2
4,1.546540469,zhong_2_10,0.133058315,0.864677382,2
5,1.386209469,zhong_2_10,0.133058315,0.864677382,2
6,1.224581111,zhong_2_10,0.133058315,0.864677382,2
7,0.701323416,zhong_2_10,0.133058315,0.864677382,2
8,0.701323416,zhong_2_10,0.133058315,0.864677382,2
9,0.436327658,zhong_2_10,0.133058315,0.864677382,2
10,0.234920156,zhong_2_10,0.133058315,0.864677382,2
11,0.038278545,zhong_2_10,0.133058315,0.864677382,2
12,-0.160207671,zhong_2_10,0.133058315,0.864677382,2
13,-0.375436193,zhong_2_10,0.133058315,0.864677382,2
14,-0.682056041,zhong_2_10,0.133058315,0.864677382,2
15,-0.682056041,zhong_2_10,0.133058315,0.864677382,2
16,-1.235089371,zhong_2_10,0.133058315,0.864677382,2
17,-1.404596322,zhong_2_10,0.133058315,0.864677382,2
18,-1.434080569,zhong_2_10,0.133058315,0.864677382,2
19,-1.373362387,zhong_2_10,0.133058315,0.864677382,2
20,-1.246445031,zhong_2_10,0.133058315,0.864677382,2
21,-1.110462129,zhong_2_10,0.133058315,0.864677382,2
22,-1.110462129,zhong_2_10,0.133058315,0.864677382,2
23,-0.96539778,zhong_2_10,0.133058315,0.864677382,2
24,-0.707598477,zhong_2_10,0.133058315,0.864677382,2
25,-0.378247717,zhong_2_10,0.133058315,0.864677382,2
26,-0.015905332,zhong_2_10,0.133058315,0.864677382,2
27,0.335489177,zhong_2_10,0.133058315,0.864677382,2
28,0.55794321,zhong_2_10,0.133058315,0.864677382,2
29,0.55794321,zhong_2_10,0.133058315,0.864677382,2
30,0.773411667,zhong_2_10,0.133058315,0.864677382,2
1,3.67852746,zhong_2_106,0.112122248,1.146753132,2
2,3.67852746,zhong_2_106,0.112122248,1.146753132,2
3,-0.247813448,zhong_2_106,0.112122248,1.146753132,2
4,-0.247813448,zhong_2_106,0.112122248,1.146753132,2
5,-0.244712799,zhong_2_106,0.112122248,1.146753132,2
6,-0.244366416,zhong_2_106,0.112122248,1.146753132,2
7,-0.244366416,zhong_2_106,0.112122248,1.146753132,2
8,-0.245644598,zhong_2_106,0.112122248,1.146753132,2
9,-0.248552422,zhong_2_106,0.112122248,1.146753132,2
10,-0.252876042,zhong_2_106,0.112122248,1.146753132,2
11,-0.252876042,zhong_2_106,0.112122248,1.146753132,2
12,-0.257413539,zhong_2_106,0.112122248,1.146753132,2
13,-0.26127285,zhong_2_106,0.112122248,1.146753132,2
14,-0.263983664,zhong_2_106,0.112122248,1.146753132,2
15,-0.263983664,zhong_2_106,0.112122248,1.146753132,2
16,-0.265818757,zhong_2_106,0.112122248,1.146753132,2
17,-0.267758236,zhong_2_106,0.112122248,1.146753132,2
18,-0.267758236,zhong_2_106,0.112122248,1.146753132,2
19,-0.270679512,zhong_2_106,0.112122248,1.146753132,2
20,-0.274328512,zhong_2_106,0.112122248,1.146753132,2
21,-0.278447022,zhong_2_106,0.112122248,1.146753132,2
22,-0.278447022,zhong_2_106,0.112122248,1.146753132,2
23,-0.279090076,zhong_2_106,0.112122248,1.146753132,2
24,-0.276274547,zhong_2_106,0.112122248,1.146753132,2
25,-0.276274547,zhong_2_106,0.112122248,1.146753132,2
26,-0.272717702,zhong_2_106,0.112122248,1.146753132,2
27,-0.270443473,zhong_2_106,0.112122248,1.146753132,2
28,-0.268589552,zhong_2_106,0.112122248,1.146753132,2
29,-0.268589552,zhong_2_106,0.112122248,1.146753132,2
30,-0.266162825,zhong_2_106,0.112122248,1.146753132,2
1,-0.190062756,zhong_2_107,0.151136333,0.941749497,2
2,1.614390882,zhong_2_107,0.151136333,0.941749497,2
3,1.614390882,zhong_2_107,0.151136333,0.941749497,2
4,2.574485638,zhong_2_107,0.151136333,0.941749497,2
5,2.189504512,zhong_2_107,0.151136333,0.941749497,2
6,1.100271848,zhong_2_107,0.151136333,0.941749497,2
7,0.464810265,zhong_2_107,0.151136333,0.941749497,2
8,0.153417752,zhong_2_107,0.151136333,0.941749497,2
9,-0.090491049,zhong_2_107,0.151136333,0.941749497,2
10,-0.291930245,zhong_2_107,0.151136333,0.941749497,2
11,-0.430890434,zhong_2_107,0.151136333,0.941749497,2
12,-0.525236827,zhong_2_107,0.151136333,0.941749497,2
13,-0.662209287,zhong_2_107,0.151136333,0.941749497,2
14,-0.846562905,zhong_2_107,0.151136333,0.941749497,2
15,-1.000272807,zhong_2_107,0.151136333,0.941749497,2
16,-1.143450127,zhong_2_107,0.151136333,0.941749497,2
17,-1.292615487,zhong_2_107,0.151136333,0.941749497,2
18,-1.340320657,zhong_2_107,0.151136333,0.941749497,2
19,-1.186184256,zhong_2_107,0.151136333,0.941749497,2
20,-0.868986982,zhong_2_107,0.151136333,0.941749497,2
21,-0.550621368,zhong_2_107,0.151136333,0.941749497,2
22,-0.338156491,zhong_2_107,0.151136333,0.941749497,2
23,-0.221806516,zhong_2_107,0.151136333,0.941749497,2
24,-0.146638556,zhong_2_107,0.151136333,0.941749497,2
25,-0.05952187,zhong_2_107,0.151136333,0.941749497,2
26,0.037317977,zhong_2_107,0.151136333,0.941749497,2
27,0.112174843,zhong_2_107,0.151136333,0.941749497,2
28,0.19881961,zhong_2_107,0.151136333,0.941749497,2
29,0.401978771,zhong_2_107,0.151136333,0.941749497,2
30,0.724395639,zhong_2_107,0.151136333,0.941749497,2
1,-1.512151545,zhong_2_108,0.125478837,0.96913505,2
2,-1.257170789,zhong_2_108,0.125478837,0.96913505,2
3,-1.257170789,zhong_2_108,0.125478837,0.96913505,2
4,-0.975818985,zhong_2_108,0.125478837,0.96913505,2
5,-0.646399255,zhong_2_108,0.125478837,0.96913505,2
6,-0.313295445,zhong_2_108,0.125478837,0.96913505,2
7,-0.033463017,zhong_2_108,0.125478837,0.96913505,2
8,-0.033463017,zhong_2_108,0.125478837,0.96913505,2
9,0.132773012,zhong_2_108,0.125478837,0.96913505,2
10,0.218221574,zhong_2_108,0.125478837,0.96913505,2
11,0.27432924,zhong_2_108,0.125478837,0.96913505,2
12,0.340007114,zhong_2_108,0.125478837,0.96913505,2
13,0.340007114,zhong_2_108,0.125478837,0.96913505,2
14,0.430136694,zhong_2_108,0.125478837,0.96913505,2
15,0.556236553,zhong_2_108,0.125478837,0.96913505,2
16,0.731650894,zhong_2_108,0.125478837,0.96913505,2
17,0.956845613,zhong_2_108,0.125478837,0.96913505,2
18,1.143644423,zhong_2_108,0.125478837,0.96913505,2
19,1.143644423,zhong_2_108,0.125478837,0.96913505,2
20,1.209995481,zhong_2_108,0.125478837,0.96913505,2
21,1.185157133,zhong_2_108,0.125478837,0.96913505,2
22,1.109278227,zhong_2_108,0.125478837,0.96913505,2
23,0.988186442,zhong_2_108,0.125478837,0.96913505,2
24,0.988186442,zhong_2_108,0.125478837,0.96913505,2
25,0.723300731,zhong_2_108,0.125478837,0.96913505,2
26,-0.088122773,zhong_2_108,0.125478837,0.96913505,2
27,-1.012355907,zhong_2_108,0.125478837,0.96913505,2
28,-1.712235849,zhong_2_108,0.125478837,0.96913505,2
29,-1.712235849,zhong_2_108,0.125478837,0.96913505,2
30,-1.917717893,zhong_2_108,0.125478837,0.96913505,2
1,0.512872622,zhong_2_113,0.152964886,0.815054747,2
2,0.481081854,zhong_2_113,0.152964886,0.815054747,2
3,-0.352858798,zhong_2_113,0.152964886,0.815054747,2
4,-0.678837925,zhong_2_113,0.152964886,0.815054747,2
5,-1.059957359,zhong_2_113,0.152964886,0.815054747,2
6,-1.147925936,zhong_2_113,0.152964886,0.815054747,2
7,-1.08940052,zhong_2_113,0.152964886,0.815054747,2
8,-1.016792561,zhong_2_113,0.152964886,0.815054747,2
9,-0.948149772,zhong_2_113,0.152964886,0.815054747,2
10,-0.896360488,zhong_2_113,0.152964886,0.815054747,2
11,-0.455871851,zhong_2_113,0.152964886,0.815054747,2
12,-0.450287557,zhong_2_113,0.152964886,0.815054747,2
13,-0.493607584,zhong_2_113,0.152964886,0.815054747,2
14,-0.650321289,zhong_2_113,0.152964886,0.815054747,2
15,-0.791071204,zhong_2_113,0.152964886,0.815054747,2
16,-0.804456555,zhong_2_113,0.152964886,0.815054747,2
17,-0.722531622,zhong_2_113,0.152964886,0.815054747,2
18,-0.524397096,zhong_2_113,0.152964886,0.815054747,2
19,0.019104068,zhong_2_113,0.152964886,0.815054747,2
20,0.213821328,zhong_2_113,0.152964886,0.815054747,2
21,0.327495847,zhong_2_113,0.152964886,0.815054747,2
22,0.363628921,zhong_2_113,0.152964886,0.815054747,2
23,0.389800456,zhong_2_113,0.152964886,0.815054747,2
24,0.436370659,zhong_2_113,0.152964886,0.815054747,2
25,0.52043636,zhong_2_113,0.152964886,0.815054747,2
26,0.992428381,zhong_2_113,0.152964886,0.815054747,2
27,1.255424087,zhong_2_113,0.152964886,0.815054747,2
28,1.590221484,zhong_2_113,0.152964886,0.815054747,2
29,2.392072167,zhong_2_113,0.152964886,0.815054747,2
30,2.588069883,zhong_2_113,0.152964886,0.815054747,2
1,-1.786865697,zhong_2_115,0.122051262,1.008625284,2
2,-1.480190342,zhong_2_115,0.122051262,1.008625284,2
3,-1.480190342,zhong_2_115,0.122051262,1.008625284,2
4,-1.247950689,zhong_2_115,0.122051262,1.008625284,2
5,-1.137903413,zhong_2_115,0.122051262,1.008625284,2
6,-1.075573712,zhong_2_115,0.122051262,1.008625284,2
7,-1.010379311,zhong_2_115,0.122051262,1.008625284,2
8,-1.010379311,zhong_2_115,0.122051262,1.008625284,2
9,-0.732307116,zhong_2_115,0.122051262,1.008625284,2
10,-0.634851218,zhong_2_115,0.122051262,1.008625284,2
11,-0.35661122,zhong_2_115,0.122051262,1.008625284,2
12,-0.294949643,zhong_2_115,0.122051262,1.008625284,2
13,-0.294949643,zhong_2_115,0.122051262,1.008625284,2
14,-0.233907421,zhong_2_115,0.122051262,1.008625284,2
15,-0.089672719,zhong_2_115,0.122051262,1.008625284,2
16,0.04712695,zhong_2_115,0.122051262,1.008625284,2
17,0.04712695,zhong_2_115,0.122051262,1.008625284,2
18,0.22518579,zhong_2_115,0.122051262,1.008625284,2
19,0.610961258,zhong_2_115,0.122051262,1.008625284,2
20,0.958381986,zhong_2_115,0.122051262,1.008625284,2
21,1.212424161,zhong_2_115,0.122051262,1.008625284,2
22,1.212424161,zhong_2_115,0.122051262,1.008625284,2
23,1.270858968,zhong_2_115,0.122051262,1.008625284,2
24,1.219143815,zhong_2_115,0.122051262,1.008625284,2
25,1.172410328,zhong_2_115,0.122051262,1.008625284,2
26,1.146930396,zhong_2_115,0.122051262,1.008625284,2
27,1.146930396,zhong_2_115,0.122051262,1.008625284,2
28,1.136793,zhong_2_115,0.122051262,1.008625284,2
29,1.129606321,zhong_2_115,0.122051262,1.008625284,2
30,0.330377315,zhong_2_115,0.122051262,1.008625284,2
1,1.606973061,zhong_2_125,0.207642024,0.981103725,2
2,1.080638074,zhong_2_125,0.207642024,0.981103725,2
3,1.026693218,zhong_2_125,0.207642024,0.981103725,2
4,1.192737223,zhong_2_125,0.207642024,0.981103725,2
5,1.034997729,zhong_2_125,0.207642024,0.981103725,2
6,0.3148756,zhong_2_125,0.207642024,0.981103725,2
7,-0.384476238,zhong_2_125,0.207642024,0.981103725,2
8,-0.792498427,zhong_2_125,0.207642024,0.981103725,2
9,-0.885799394,zhong_2_125,0.207642024,0.981103725,2
10,-1.044493597,zhong_2_125,0.207642024,0.981103725,2
11,-1.236441897,zhong_2_125,0.207642024,0.981103725,2
12,-1.219753384,zhong_2_125,0.207642024,0.981103725,2
13,-1.148239283,zhong_2_125,0.207642024,0.981103725,2
14,-0.988919227,zhong_2_125,0.207642024,0.981103725,2
15,-0.978875443,zhong_2_125,0.207642024,0.981103725,2
16,-1.045175531,zhong_2_125,0.207642024,0.981103725,2
17,-1.051897715,zhong_2_125,0.207642024,0.981103725,2
18,-1.026017599,zhong_2_125,0.207642024,0.981103725,2
19,-0.877701947,zhong_2_125,0.207642024,0.981103725,2
20,-0.688535069,zhong_2_125,0.207642024,0.981103725,2
21,-0.392854423,zhong_2_125,0.207642024,0.981103725,2
22,0.519931756,zhong_2_125,0.207642024,0.981103725,2
23,0.879594485,zhong_2_125,0.207642024,0.981103725,2
24,1.098593674,zhong_2_125,0.207642024,0.981103725,2
25,1.331624209,zhong_2_125,0.207642024,0.981103725,2
26,1.326348206,zhong_2_125,0.207642024,0.981103725,2
27,1.260112468,zhong_2_125,0.207642024,0.981103725,2
28,0.719540845,zhong_2_125,0.207642024,0.981103725,2
29,0.375119425,zhong_2_125,0.207642024,0.981103725,2
30,-0.0061008,zhong_2_125,0.207642024,0.981103725,2
1,2.000628698,zhong_2_137,0.129929935,0.955531457,2
2,1.753470776,zhong_2_137,0.129929935,0.955531457,2
3,1.215759079,zhong_2_137,0.129929935,0.955531457,2
4,0.266245529,zhong_2_137,0.129929935,0.955531457,2
5,-0.812605828,zhong_2_137,0.129929935,0.955531457,2
6,-0.812605828,zhong_2_137,0.129929935,0.955531457,2
7,-1.373562122,zhong_2_137,0.129929935,0.955531457,2
8,-1.527472452,zhong_2_137,0.129929935,0.955531457,2
9,-1.471884709,zhong_2_137,0.129929935,0.955531457,2
10,-1.324936088,zhong_2_137,0.129929935,0.955531457,2
11,-1.082606314,zhong_2_137,0.129929935,0.955531457,2
12,-1.082606314,zhong_2_137,0.129929935,0.955531457,2
13,-0.956298209,zhong_2_137,0.129929935,0.955531457,2
14,-0.88100662,zhong_2_137,0.129929935,0.955531457,2
15,-0.77675178,zhong_2_137,0.129929935,0.955531457,2
16,-0.58445373,zhong_2_137,0.129929935,0.955531457,2
17,-0.33933498,zhong_2_137,0.129929935,0.955531457,2
18,-0.026530599,zhong_2_137,0.129929935,0.955531457,2
19,-0.026530599,zhong_2_137,0.129929935,0.955531457,2
20,0.310041555,zhong_2_137,0.129929935,0.955531457,2
21,0.603413891,zhong_2_137,0.129929935,0.955531457,2
22,0.758757122,zhong_2_137,0.129929935,0.955531457,2
23,0.819469919,zhong_2_137,0.129929935,0.955531457,2
24,0.819486876,zhong_2_137,0.129929935,0.955531457,2
25,0.819486876,zhong_2_137,0.129929935,0.955531457,2
26,0.798833381,zhong_2_137,0.129929935,0.955531457,2
27,0.776842415,zhong_2_137,0.129929935,0.955531457,2
28,0.739420383,zhong_2_137,0.129929935,0.955531457,2
29,0.700648327,zhong_2_137,0.129929935,0.955531457,2
30,0.696681346,zhong_2_137,0.129929935,0.955531457,2
1,-0.932901412,zhong_2_14,0.149256387,0.783756026,2
2,-0.398956666,zhong_2_14,0.149256387,0.783756026,2
3,-0.560780507,zhong_2_14,0.149256387,0.783756026,2
4,-1.075031309,zhong_2_14,0.149256387,0.783756026,2
5,-1.07355899,zhong_2_14,0.149256387,0.783756026,2
6,-0.900800727,zhong_2_14,0.149256387,0.783756026,2
7,-0.810095632,zhong_2_14,0.149256387,0.783756026,2
8,-0.841370947,zhong_2_14,0.149256387,0.783756026,2
9,-0.868592389,zhong_2_14,0.149256387,0.783756026,2
10,-0.881729593,zhong_2_14,0.149256387,0.783756026,2
11,-0.913031788,zhong_2_14,0.149256387,0.783756026,2
12,-0.958068366,zhong_2_14,0.149256387,0.783756026,2
13,-0.940133913,zhong_2_14,0.149256387,0.783756026,2
14,-0.847617563,zhong_2_14,0.149256387,0.783756026,2
15,-0.345411802,zhong_2_14,0.149256387,0.783756026,2
16,-0.266052912,zhong_2_14,0.149256387,0.783756026,2
17,-0.181385588,zhong_2_14,0.149256387,0.783756026,2
18,-0.093406252,zhong_2_14,0.149256387,0.783756026,2
19,0.349718536,zhong_2_14,0.149256387,0.783756026,2
20,0.393571073,zhong_2_14,0.149256387,0.783756026,2
21,0.461355616,zhong_2_14,0.149256387,0.783756026,2
22,0.852292686,zhong_2_14,0.149256387,0.783756026,2
23,0.852292686,zhong_2_14,0.149256387,0.783756026,2
24,0.939120448,zhong_2_14,0.149256387,0.783756026,2
25,0.997817776,zhong_2_14,0.149256387,0.783756026,2
26,1.057612254,zhong_2_14,0.149256387,0.783756026,2
27,1.228934183,zhong_2_14,0.149256387,0.783756026,2
28,1.392416674,zhong_2_14,0.149256387,0.783756026,2
29,1.912322472,zhong_2_14,0.149256387,0.783756026,2
30,2.451471954,zhong_2_14,0.149256387,0.783756026,2
1,-1.460649186,zhong_2_147,0.221840454,0.881562097,2
2,-1.421371394,zhong_2_147,0.221840454,0.881562097,2
3,-1.371044534,zhong_2_147,0.221840454,0.881562097,2
4,-1.232440463,zhong_2_147,0.221840454,0.881562097,2
5,-1.145709217,zhong_2_147,0.221840454,0.881562097,2
6,-1.061670175,zhong_2_147,0.221840454,0.881562097,2
7,-0.944355016,zhong_2_147,0.221840454,0.881562097,2
8,-0.907009299,zhong_2_147,0.221840454,0.881562097,2
9,-0.82892533,zhong_2_147,0.221840454,0.881562097,2
10,-0.776575941,zhong_2_147,0.221840454,0.881562097,2
11,-0.640932608,zhong_2_147,0.221840454,0.881562097,2
12,-0.562501822,zhong_2_147,0.221840454,0.881562097,2
13,-0.470731198,zhong_2_147,0.221840454,0.881562097,2
14,-0.228109984,zhong_2_147,0.221840454,0.881562097,2
15,-0.089284858,zhong_2_147,0.221840454,0.881562097,2
16,0.158066328,zhong_2_147,0.221840454,0.881562097,2
17,0.250266627,zhong_2_147,0.221840454,0.881562097,2
18,0.371064106,zhong_2_147,0.221840454,0.881562097,2
19,0.413869535,zhong_2_147,0.221840454,0.881562097,2
20,0.460184858,zhong_2_147,0.221840454,0.881562097,2
21,0.608264725,zhong_2_147,0.221840454,0.881562097,2
22,0.698924858,zhong_2_147,0.221840454,0.881562097,2
23,0.851821183,zhong_2_147,0.221840454,0.881562097,2
24,0.926463031,zhong_2_147,0.221840454,0.881562097,2
25,1.107788424,zhong_2_147,0.221840454,0.881562097,2
