3RD,2ND,1ST,INTERCEPT,PITCH_CON,ORDER,slope,height,strength,duration,tone,pitch_con,numPoints
-7354.570844,147290.7803,-981907.3618,2179375.794,meng_2_63,63,13,-0.934873626,30,112.718648,2,meng_2_63,9
-7354.570844,147290.7803,-981907.3618,2179375.794,meng_2_63,63,13,-0.934873626,30,112.718648,2,meng_2_63,9
-7354.570844,147290.7803,-981907.3618,2179375.794,meng_2_63,63,13,-0.934873626,30,112.718648,2,meng_2_63,9
-7354.570844,147290.7803,-981907.3618,2179375.794,meng_2_63,63,13,-0.934873626,30,112.718648,2,meng_2_63,9
-7354.570844,147290.7803,-981907.3618,2179375.794,meng_2_63,63,13,-0.934873626,30,112.718648,2,meng_2_63,9
-7354.570844,147290.7803,-981907.3618,2179375.794,meng_2_63,63,13,-0.934873626,30,112.718648,2,meng_2_63,9
-7354.570844,147290.7803,-981907.3618,2179375.794,meng_2_63,63,13,-0.934873626,30,112.718648,2,meng_2_63,9
-7354.570844,147290.7803,-981907.3618,2179375.794,meng_2_63,63,13,-0.934873626,30,112.718648,2,meng_2_63,9
-7354.570844,147290.7803,-981907.3618,2179375.794,meng_2_63,63,13,-0.934873626,30,112.718648,2,meng_2_63,9
1149.737675,-28090.63917,219720.3866,-556842.9328,meng_3_64,64,-100,-20.48522217,9,115.2715212,3,meng_3_64,9
1149.737675,-28090.63917,219720.3866,-556842.9328,meng_3_64,64,-100,-20.48522217,9,115.2715212,3,meng_3_64,9
1149.737675,-28090.63917,219720.3866,-556842.9328,meng_3_64,64,-100,-20.48522217,9,115.2715212,3,meng_3_64,9
1149.737675,-28090.63917,219720.3866,-556842.9328,meng_3_64,64,-100,-20.48522217,9,115.2715212,3,meng_3_64,9
1149.737675,-28090.63917,219720.3866,-556842.9328,meng_3_64,64,-100,-20.48522217,9,115.2715212,3,meng_3_64,9
1149.737675,-28090.63917,219720.3866,-556842.9328,meng_3_64,64,-100,-20.48522217,9,115.2715212,3,meng_3_64,9
1149.737675,-28090.63917,219720.3866,-556842.9328,meng_3_64,64,-100,-20.48522217,9,115.2715212,3,meng_3_64,9
1149.737675,-28090.63917,219720.3866,-556842.9328,meng_3_64,64,-100,-20.48522217,9,115.2715212,3,meng_3_64,9
1149.737675,-28090.63917,219720.3866,-556842.9328,meng_3_64,64,-100,-20.48522217,9,115.2715212,3,meng_3_64,9
-90266.9709,2019398.159,-15057283.91,37420085.7,meng_3_72,72,-85,3.59839629,24,154.2090783,3,meng_3_72,12
-90266.9709,2019398.159,-15057283.91,37420085.7,meng_3_72,72,-85,3.59839629,24,154.2090783,3,meng_3_72,12
-90266.9709,2019398.159,-15057283.91,37420085.7,meng_3_72,72,-85,3.59839629,24,154.2090783,3,meng_3_72,12
-90266.9709,2019398.159,-15057283.91,37420085.7,meng_3_72,72,-85,3.59839629,24,154.2090783,3,meng_3_72,12
-90266.9709,2019398.159,-15057283.91,37420085.7,meng_3_72,72,-85,3.59839629,24,154.2090783,3,meng_3_72,12
-90266.9709,2019398.159,-15057283.91,37420085.7,meng_3_72,72,-85,3.59839629,24,154.2090783,3,meng_3_72,12
-90266.9709,2019398.159,-15057283.91,37420085.7,meng_3_72,72,-85,3.59839629,24,154.2090783,3,meng_3_72,12
-90266.9709,2019398.159,-15057283.91,37420085.7,meng_3_72,72,-85,3.59839629,24,154.2090783,3,meng_3_72,12
-90266.9709,2019398.159,-15057283.91,37420085.7,meng_3_72,72,-85,3.59839629,24,154.2090783,3,meng_3_72,12
-90266.9709,2019398.159,-15057283.91,37420085.7,meng_3_72,72,-85,3.59839629,24,154.2090783,3,meng_3_72,12
-90266.9709,2019398.159,-15057283.91,37420085.7,meng_3_72,72,-85,3.59839629,24,154.2090783,3,meng_3_72,12
-90266.9709,2019398.159,-15057283.91,37420085.7,meng_3_72,72,-85,3.59839629,24,154.2090783,3,meng_3_72,12
25716.08033,-594676.8334,4583609.631,-11775390.61,meng_4_73,73,0,-1.233361051,0,158.0100735,4,meng_4_73,12
25716.08033,-594676.8334,4583609.631,-11775390.61,meng_4_73,73,0,-1.233361051,0,158.0100735,4,meng_4_73,12
25716.08033,-594676.8334,4583609.631,-11775390.61,meng_4_73,73,0,-1.233361051,0,158.0100735,4,meng_4_73,12
25716.08033,-594676.8334,4583609.631,-11775390.61,meng_4_73,73,0,-1.233361051,0,158.0100735,4,meng_4_73,12
25716.08033,-594676.8334,4583609.631,-11775390.61,meng_4_73,73,0,-1.233361051,0,158.0100735,4,meng_4_73,12
25716.08033,-594676.8334,4583609.631,-11775390.61,meng_4_73,73,0,-1.233361051,0,158.0100735,4,meng_4_73,12
25716.08033,-594676.8334,4583609.631,-11775390.61,meng_4_73,73,0,-1.233361051,0,158.0100735,4,meng_4_73,12
25716.08033,-594676.8334,4583609.631,-11775390.61,meng_4_73,73,0,-1.233361051,0,158.0100735,4,meng_4_73,12
25716.08033,-594676.8334,4583609.631,-11775390.61,meng_4_73,73,0,-1.233361051,0,158.0100735,4,meng_4_73,12
25716.08033,-594676.8334,4583609.631,-11775390.61,meng_4_73,73,0,-1.233361051,0,158.0100735,4,meng_4_73,12
25716.08033,-594676.8334,4583609.631,-11775390.61,meng_4_73,73,0,-1.233361051,0,158.0100735,4,meng_4_73,12
25716.08033,-594676.8334,4583609.631,-11775390.61,meng_4_73,73,0,-1.233361051,0,158.0100735,4,meng_4_73,12
-34287.4586,810586.448,-6387687.09,16779309.92,meng_3_76,76,-100,-2.976943217,80,114.7168517,3,meng_3_76,8
-34287.4586,810586.448,-6387687.09,16779309.92,meng_3_76,76,-100,-2.976943217,80,114.7168517,3,meng_3_76,8
-34287.4586,810586.448,-6387687.09,16779309.92,meng_3_76,76,-100,-2.976943217,80,114.7168517,3,meng_3_76,8
-34287.4586,810586.448,-6387687.09,16779309.92,meng_3_76,76,-100,-2.976943217,80,114.7168517,3,meng_3_76,8
-34287.4586,810586.448,-6387687.09,16779309.92,meng_3_76,76,-100,-2.976943217,80,114.7168517,3,meng_3_76,8
-34287.4586,810586.448,-6387687.09,16779309.92,meng_3_76,76,-100,-2.976943217,80,114.7168517,3,meng_3_76,8
-34287.4586,810586.448,-6387687.09,16779309.92,meng_3_76,76,-100,-2.976943217,80,114.7168517,3,meng_3_76,8
-34287.4586,810586.448,-6387687.09,16779309.92,meng_3_76,76,-100,-2.976943217,80,114.7168517,3,meng_3_76,8
2216.999826,-54107.84294,440006.2095,-1192012.891,meng_3_78,78,-17,-3.873687386,31,164.5771962,3,meng_3_78,13
2216.999826,-54107.84294,440006.2095,-1192012.891,meng_3_78,78,-17,-3.873687386,31,164.5771962,3,meng_3_78,13
2216.999826,-54107.84294,440006.2095,-1192012.891,meng_3_78,78,-17,-3.873687386,31,164.5771962,3,meng_3_78,13
2216.999826,-54107.84294,440006.2095,-1192012.891,meng_3_78,78,-17,-3.873687386,31,164.5771962,3,meng_3_78,13
2216.999826,-54107.84294,440006.2095,-1192012.891,meng_3_78,78,-17,-3.873687386,31,164.5771962,3,meng_3_78,13
2216.999826,-54107.84294,440006.2095,-1192012.891,meng_3_78,78,-17,-3.873687386,31,164.5771962,3,meng_3_78,13
2216.999826,-54107.84294,440006.2095,-1192012.891,meng_3_78,78,-17,-3.873687386,31,164.5771962,3,meng_3_78,13
2216.999826,-54107.84294,440006.2095,-1192012.891,meng_3_78,78,-17,-3.873687386,31,164.5771962,3,meng_3_78,13
2216.999826,-54107.84294,440006.2095,-1192012.891,meng_3_78,78,-17,-3.873687386,31,164.5771962,3,meng_3_78,13
2216.999826,-54107.84294,440006.2095,-1192012.891,meng_3_78,78,-17,-3.873687386,31,164.5771962,3,meng_3_78,13
2216.999826,-54107.84294,440006.2095,-1192012.891,meng_3_78,78,-17,-3.873687386,31,164.5771962,3,meng_3_78,13
2216.999826,-54107.84294,440006.2095,-1192012.891,meng_3_78,78,-17,-3.873687386,31,164.5771962,3,meng_3_78,13
2216.999826,-54107.84294,440006.2095,-1192012.891,meng_3_78,78,-17,-3.873687386,31,164.5771962,3,meng_3_78,13
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
-1106.47739,27447.32301,-226819.7308,624650.2366,meng_1_79,79,-7,-2.663203013,34,264.1962802,1,meng_1_79,20
5443.751677,-139361.2931,1188463.931,-3375878.928,meng_3_81,81,-20,-3.14458378,66,107.4404864,3,meng_3_81,8
5443.751677,-139361.2931,1188463.931,-3375878.928,meng_3_81,81,-20,-3.14458378,66,107.4404864,3,meng_3_81,8
5443.751677,-139361.2931,1188463.931,-3375878.928,meng_3_81,81,-20,-3.14458378,66,107.4404864,3,meng_3_81,8
5443.751677,-139361.2931,1188463.931,-3375878.928,meng_3_81,81,-20,-3.14458378,66,107.4404864,3,meng_3_81,8
5443.751677,-139361.2931,1188463.931,-3375878.928,meng_3_81,81,-20,-3.14458378,66,107.4404864,3,meng_3_81,8
5443.751677,-139361.2931,1188463.931,-3375878.928,meng_3_81,81,-20,-3.14458378,66,107.4404864,3,meng_3_81,8
5443.751677,-139361.2931,1188463.931,-3375878.928,meng_3_81,81,-20,-3.14458378,66,107.4404864,3,meng_3_81,8
5443.751677,-139361.2931,1188463.931,-3375878.928,meng_3_81,81,-20,-3.14458378,66,107.4404864,3,meng_3_81,8
17502.23653,-480985.9169,4406035.479,-13453437.34,meng_2_83,83,45,-0.544415096,46,145.5079101,2,meng_2_83,11
17502.23653,-480985.9169,4406035.479,-13453437.34,meng_2_83,83,45,-0.544415096,46,145.5079101,2,meng_2_83,11
17502.23653,-480985.9169,4406035.479,-13453437.34,meng_2_83,83,45,-0.544415096,46,145.5079101,2,meng_2_83,11
17502.23653,-480985.9169,4406035.479,-13453437.34,meng_2_83,83,45,-0.544415096,46,145.5079101,2,meng_2_83,11
17502.23653,-480985.9169,4406035.479,-13453437.34,meng_2_83,83,45,-0.544415096,46,145.5079101,2,meng_2_83,11
17502.23653,-480985.9169,4406035.479,-13453437.34,meng_2_83,83,45,-0.544415096,46,145.5079101,2,meng_2_83,11
17502.23653,-480985.9169,4406035.479,-13453437.34,meng_2_83,83,45,-0.544415096,46,145.5079101,2,meng_2_83,11
17502.23653,-480985.9169,4406035.479,-13453437.34,meng_2_83,83,45,-0.544415096,46,145.5079101,2,meng_2_83,11
17502.23653,-480985.9169,4406035.479,-13453437.34,meng_2_83,83,45,-0.544415096,46,145.5079101,2,meng_2_83,11
17502.23653,-480985.9169,4406035.479,-13453437.34,meng_2_83,83,45,-0.544415096,46,145.5079101,2,meng_2_83,11
17502.23653,-480985.9169,4406035.479,-13453437.34,meng_2_83,83,45,-0.544415096,46,145.5079101,2,meng_2_83,11
-32207.23194,937218.7724,-9090659.428,29391398.15,meng_2_85,85,0,-1.439874051,35,127.6178554,2,meng_2_85,10
-32207.23194,937218.7724,-9090659.428,29391398.15,meng_2_85,85,0,-1.439874051,35,127.6178554,2,meng_2_85,10
-32207.23194,937218.7724,-9090659.428,29391398.15,meng_2_85,85,0,-1.439874051,35,127.6178554,2,meng_2_85,10
-32207.23194,937218.7724,-9090659.428,29391398.15,meng_2_85,85,0,-1.439874051,35,127.6178554,2,meng_2_85,10
-32207.23194,937218.7724,-9090659.428,29391398.15,meng_2_85,85,0,-1.439874051,35,127.6178554,2,meng_2_85,10
-32207.23194,937218.7724,-9090659.428,29391398.15,meng_2_85,85,0,-1.439874051,35,127.6178554,2,meng_2_85,10
-32207.23194,937218.7724,-9090659.428,29391398.15,meng_2_85,85,0,-1.439874051,35,127.6178554,2,meng_2_85,10
-32207.23194,937218.7724,-9090659.428,29391398.15,meng_2_85,85,0,-1.439874051,35,127.6178554,2,meng_2_85,10
-32207.23194,937218.7724,-9090659.428,29391398.15,meng_2_85,85,0,-1.439874051,35,127.6178554,2,meng_2_85,10
-32207.23194,937218.7724,-9090659.428,29391398.15,meng_2_85,85,0,-1.439874051,35,127.6178554,2,meng_2_85,10
96160.43958,-2849724.034,28150245.61,-92690128.53,meng_3_87,87,-1,-2.390506728,79,108.9506773,3,meng_3_87,6
96160.43958,-2849724.034,28150245.61,-92690128.53,meng_3_87,87,-1,-2.390506728,79,108.9506773,3,meng_3_87,6
96160.43958,-2849724.034,28150245.61,-92690128.53,meng_3_87,87,-1,-2.390506728,79,108.9506773,3,meng_3_87,6
96160.43958,-2849724.034,28150245.61,-92690128.53,meng_3_87,87,-1,-2.390506728,79,108.9506773,3,meng_3_87,6
96160.43958,-2849724.034,28150245.61,-92690128.53,meng_3_87,87,-1,-2.390506728,79,108.9506773,3,meng_3_87,6
96160.43958,-2849724.034,28150245.61,-92690128.53,meng_3_87,87,-1,-2.390506728,79,108.9506773,3,meng_3_87,6
6921.087977,-211293.1376,2149918.191,-7290708.617,meng_3_89,89,-7,-3.055033212,40,168.6893087,3,meng_3_89,13
6921.087977,-211293.1376,2149918.191,-7290708.617,meng_3_89,89,-7,-3.055033212,40,168.6893087,3,meng_3_89,13
6921.087977,-211293.1376,2149918.191,-7290708.617,meng_3_89,89,-7,-3.055033212,40,168.6893087,3,meng_3_89,13
6921.087977,-211293.1376,2149918.191,-7290708.617,meng_3_89,89,-7,-3.055033212,40,168.6893087,3,meng_3_89,13
6921.087977,-211293.1376,2149918.191,-7290708.617,meng_3_89,89,-7,-3.055033212,40,168.6893087,3,meng_3_89,13
6921.087977,-211293.1376,2149918.191,-7290708.617,meng_3_89,89,-7,-3.055033212,40,168.6893087,3,meng_3_89,13
6921.087977,-211293.1376,2149918.191,-7290708.617,meng_3_89,89,-7,-3.055033212,40,168.6893087,3,meng_3_89,13
6921.087977,-211293.1376,2149918.191,-7290708.617,meng_3_89,89,-7,-3.055033212,40,168.6893087,3,meng_3_89,13
6921.087977,-211293.1376,2149918.191,-7290708.617,meng_3_89,89,-7,-3.055033212,40,168.6893087,3,meng_3_89,13
6921.087977,-211293.1376,2149918.191,-7290708.617,meng_3_89,89,-7,-3.055033212,40,168.6893087,3,meng_3_89,13
6921.087977,-211293.1376,2149918.191,-7290708.617,meng_3_89,89,-7,-3.055033212,40,168.6893087,3,meng_3_89,13
6921.087977,-211293.1376,2149918.191,-7290708.617,meng_3_89,89,-7,-3.055033212,40,168.6893087,3,meng_3_89,13
6921.087977,-211293.1376,2149918.191,-7290708.617,meng_3_89,89,-7,-3.055033212,40,168.6893087,3,meng_3_89,13
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
-5172.888699,160867.6762,-1667344.642,5759976.672,meng_1_90,90,-100,5.511884661,13,266.9624429,1,meng_1_90,20
935.2007349,-10040.783,-107761.7773,1157094.495,meng_3_92,92,99,-11.67975296,80,35.31435444,3,meng_3_92,3
935.2007349,-10040.783,-107761.7773,1157094.495,meng_3_92,92,99,-11.67975296,80,35.31435444,3,meng_3_92,3
935.2007349,-10040.783,-107761.7773,1157094.495,meng_3_92,92,99,-11.67975296,80,35.31435444,3,meng_3_92,3
-357.0217668,16794.64169,-241142.9294,1095930.577,meng_2_94,94,-100,-2.906234282,80,81.92930231,2,meng_2_94,7
-357.0217668,16794.64169,-241142.9294,1095930.577,meng_2_94,94,-100,-2.906234282,80,81.92930231,2,meng_2_94,7
-357.0217668,16794.64169,-241142.9294,1095930.577,meng_2_94,94,-100,-2.906234282,80,81.92930231,2,meng_2_94,7
-357.0217668,16794.64169,-241142.9294,1095930.577,meng_2_94,94,-100,-2.906234282,80,81.92930231,2,meng_2_94,7
-357.0217668,16794.64169,-241142.9294,1095930.577,meng_2_94,94,-100,-2.906234282,80,81.92930231,2,meng_2_94,7
-357.0217668,16794.64169,-241142.9294,1095930.577,meng_2_94,94,-100,-2.906234282,80,81.92930231,2,meng_2_94,7
-357.0217668,16794.64169,-241142.9294,1095930.577,meng_2_94,94,-100,-2.906234282,80,81.92930231,2,meng_2_94,7
59333.84628,-2002984.715,22538474.85,-84536047.12,meng_3_96,96,-100,-2.741222806,80,85.54888755,3,meng_3_96,7
59333.84628,-2002984.715,22538474.85,-84536047.12,meng_3_96,96,-100,-2.741222806,80,85.54888755,3,meng_3_96,7
59333.84628,-2002984.715,22538474.85,-84536047.12,meng_3_96,96,-100,-2.741222806,80,85.54888755,3,meng_3_96,7
59333.84628,-2002984.715,22538474.85,-84536047.12,meng_3_96,96,-100,-2.741222806,80,85.54888755,3,meng_3_96,7
59333.84628,-2002984.715,22538474.85,-84536047.12,meng_3_96,96,-100,-2.741222806,80,85.54888755,3,meng_3_96,7
59333.84628,-2002984.715,22538474.85,-84536047.12,meng_3_96,96,-100,-2.741222806,80,85.54888755,3,meng_3_96,7
59333.84628,-2002984.715,22538474.85,-84536047.12,meng_3_96,96,-100,-2.741222806,80,85.54888755,3,meng_3_96,7
38426.45803,-1327879.299,15295449.64,-58727235.47,meng_2_99,99,-16,-2.102704222,80,122.8635107,2,meng_2_99,9
38426.45803,-1327879.299,15295449.64,-58727235.47,meng_2_99,99,-16,-2.102704222,80,122.8635107,2,meng_2_99,9
38426.45803,-1327879.299,15295449.64,-58727235.47,meng_2_99,99,-16,-2.102704222,80,122.8635107,2,meng_2_99,9
38426.45803,-1327879.299,15295449.64,-58727235.47,meng_2_99,99,-16,-2.102704222,80,122.8635107,2,meng_2_99,9
38426.45803,-1327879.299,15295449.64,-58727235.47,meng_2_99,99,-16,-2.102704222,80,122.8635107,2,meng_2_99,9
38426.45803,-1327879.299,15295449.64,-58727235.47,meng_2_99,99,-16,-2.102704222,80,122.8635107,2,meng_2_99,9
38426.45803,-1327879.299,15295449.64,-58727235.47,meng_2_99,99,-16,-2.102704222,80,122.8635107,2,meng_2_99,9
38426.45803,-1327879.299,15295449.64,-58727235.47,meng_2_99,99,-16,-2.102704222,80,122.8635107,2,meng_2_99,9
38426.45803,-1327879.299,15295449.64,-58727235.47,meng_2_99,99,-16,-2.102704222,80,122.8635107,2,meng_2_99,9
-20776.26041,724228.7065,-8414998.663,32591588.38,meng_1_100,100,-10,-1.575105486,60,130.8495435,1,meng_1_100,10
-20776.26041,724228.7065,-8414998.663,32591588.38,meng_1_100,100,-10,-1.575105486,60,130.8495435,1,meng_1_100,10
-20776.26041,724228.7065,-8414998.663,32591588.38,meng_1_100,100,-10,-1.575105486,60,130.8495435,1,meng_1_100,10
-20776.26041,724228.7065,-8414998.663,32591588.38,meng_1_100,100,-10,-1.575105486,60,130.8495435,1,meng_1_100,10
-20776.26041,724228.7065,-8414998.663,32591588.38,meng_1_100,100,-10,-1.575105486,60,130.8495435,1,meng_1_100,10
-20776.26041,724228.7065,-8414998.663,32591588.38,meng_1_100,100,-10,-1.575105486,60,130.8495435,1,meng_1_100,10
-20776.26041,724228.7065,-8414998.663,32591588.38,meng_1_100,100,-10,-1.575105486,60,130.8495435,1,meng_1_100,10
-20776.26041,724228.7065,-8414998.663,32591588.38,meng_1_100,100,-10,-1.575105486,60,130.8495435,1,meng_1_100,10
-20776.26041,724228.7065,-8414998.663,32591588.38,meng_1_100,100,-10,-1.575105486,60,130.8495435,1,meng_1_100,10
-20776.26041,724228.7065,-8414998.663,32591588.38,meng_1_100,100,-10,-1.575105486,60,130.8495435,1,meng_1_100,10
-39013.44296,1391980.538,-16555085.55,65631259.41,meng_1_102,102,-12,-0.8980534,70,139.3213624,1,meng_1_102,9
-39013.44296,1391980.538,-16555085.55,65631259.41,meng_1_102,102,-12,-0.8980534,70,139.3213624,1,meng_1_102,9
-39013.44296,1391980.538,-16555085.55,65631259.41,meng_1_102,102,-12,-0.8980534,70,139.3213624,1,meng_1_102,9
-39013.44296,1391980.538,-16555085.55,65631259.41,meng_1_102,102,-12,-0.8980534,70,139.3213624,1,meng_1_102,9
-39013.44296,1391980.538,-16555085.55,65631259.41,meng_1_102,102,-12,-0.8980534,70,139.3213624,1,meng_1_102,9
-39013.44296,1391980.538,-16555085.55,65631259.41,meng_1_102,102,-12,-0.8980534,70,139.3213624,1,meng_1_102,9
-39013.44296,1391980.538,-16555085.55,65631259.41,meng_1_102,102,-12,-0.8980534,70,139.3213624,1,meng_1_102,9
-39013.44296,1391980.538,-16555085.55,65631259.41,meng_1_102,102,-12,-0.8980534,70,139.3213624,1,meng_1_102,9
-39013.44296,1391980.538,-16555085.55,65631259.41,meng_1_102,102,-12,-0.8980534,70,139.3213624,1,meng_1_102,9
-54760.31845,2024533.383,-24949472.21,102488767.6,meng_2_104,104,-26,-3.350633112,21,111.030887,2,meng_2_104,9
-54760.31845,2024533.383,-24949472.21,102488767.6,meng_2_104,104,-26,-3.350633112,21,111.030887,2,meng_2_104,9
-54760.31845,2024533.383,-24949472.21,102488767.6,meng_2_104,104,-26,-3.350633112,21,111.030887,2,meng_2_104,9
-54760.31845,2024533.383,-24949472.21,102488767.6,meng_2_104,104,-26,-3.350633112,21,111.030887,2,meng_2_104,9
-54760.31845,2024533.383,-24949472.21,102488767.6,meng_2_104,104,-26,-3.350633112,21,111.030887,2,meng_2_104,9
-54760.31845,2024533.383,-24949472.21,102488767.6,meng_2_104,104,-26,-3.350633112,21,111.030887,2,meng_2_104,9
-54760.31845,2024533.383,-24949472.21,102488767.6,meng_2_104,104,-26,-3.350633112,21,111.030887,2,meng_2_104,9
-54760.31845,2024533.383,-24949472.21,102488767.6,meng_2_104,104,-26,-3.350633112,21,111.030887,2,meng_2_104,9
-54760.31845,2024533.383,-24949472.21,102488767.6,meng_2_104,104,-26,-3.350633112,21,111.030887,2,meng_2_104,9
-97004.57741,3637948.777,-45478012.59,189507965.6,meng_3_106,106,-56,-2.509095354,80,104.319434,3,meng_3_106,8
-97004.57741,3637948.777,-45478012.59,189507965.6,meng_3_106,106,-56,-2.509095354,80,104.319434,3,meng_3_106,8
-97004.57741,3637948.777,-45478012.59,189507965.6,meng_3_106,106,-56,-2.509095354,80,104.319434,3,meng_3_106,8
-97004.57741,3637948.777,-45478012.59,189507965.6,meng_3_106,106,-56,-2.509095354,80,104.319434,3,meng_3_106,8
-97004.57741,3637948.777,-45478012.59,189507965.6,meng_3_106,106,-56,-2.509095354,80,104.319434,3,meng_3_106,8
-97004.57741,3637948.777,-45478012.59,189507965.6,meng_3_106,106,-56,-2.509095354,80,104.319434,3,meng_3_106,8
-97004.57741,3637948.777,-45478012.59,189507965.6,meng_3_106,106,-56,-2.509095354,80,104.319434,3,meng_3_106,8
-97004.57741,3637948.777,-45478012.59,189507965.6,meng_3_106,106,-56,-2.509095354,80,104.319434,3,meng_3_106,8
-2558.329576,98555.0494,-1265398.219,5415272.37,meng_2_108,108,10,-2.093773658,26,185.8795393,2,meng_2_108,14
-2558.329576,98555.0494,-1265398.219,5415272.37,meng_2_108,108,10,-2.093773658,26,185.8795393,2,meng_2_108,14
-2558.329576,98555.0494,-1265398.219,5415272.37,meng_2_108,108,10,-2.093773658,26,185.8795393,2,meng_2_108,14
-2558.329576,98555.0494,-1265398.219,5415272.37,meng_2_108,108,10,-2.093773658,26,185.8795393,2,meng_2_108,14
-2558.329576,98555.0494,-1265398.219,5415272.37,meng_2_108,108,10,-2.093773658,26,185.8795393,2,meng_2_108,14
-2558.329576,98555.0494,-1265398.219,5415272.37,meng_2_108,108,10,-2.093773658,26,185.8795393,2,meng_2_108,14
